sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	chromosome	-	-	NODE_58_length_32259_cov_2.881654	32259	0.5687095074242847	41d608d2d9127c10c6f7d074bf5a3a12	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_73_length_28500_cov_2.366431	28500	0.6194035087719298	dcaa989c950605a0fe5bc877664d7ddf	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0266484	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_93_length_25018_cov_2.964565	25018	0.5650331761131985	a178ff8002911e306514d0667fda428c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_119_length_21632_cov_4.553801	21632	0.41725221893491127	f29fca2d4e71b08ec00abca4e9597d3b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AG697	-	NODE_140_length_20250_cov_2.712322	20250	0.5613827160493827	21b2fd9d17e044edbb924879bd57640d	not tested	-	-	-	-	-	-	-	-	-	CP025810	0.0314775	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	AD653	-	NODE_165_length_18864_cov_2.771649	18864	0.5927692960135709	740330a5d886ce971a215c20678c75f4	not tested	-	-	-	-	-	-	-	-	-	CP018078	0.0448759	Sulfitobacter sp. AM1-D1	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_190_length_17612_cov_2.488323	17612	0.5888030888030888	bcd23d997a5f0f5a49691d27d5193a9a	not tested	-	-	MOBP	CP042821_00055	MPF_T	NC_023148_00034	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AE470	-	NODE_197_length_17104_cov_2.937371	17104	0.5686973807296539	b3d83b3e93b0086bc76bc6c5a95c9530	not tested	-	-	-	-	-	-	-	-	-	CP045378	0.0315792	Sulfitobacter sp. THAF37	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_221_length_16265_cov_3.151181	16265	0.5474331386412542	2b9de3efc54a9bd218d3b6196f51f055	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_264_length_15179_cov_2.581764	15179	0.5773766387772581	eb4970e78136ab5e14f2861c057be706	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0266484	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	AE470	-	NODE_276_length_14866_cov_2.690662	14866	0.5690838154177318	0cd9eb32aa418c7039c1e40970fd2d2b	not tested	-	-	MOBP	CP025812_00016	-	-	-	-	-	CP045378	0.0315792	Sulfitobacter sp. THAF37	-	-	-
filtered_contigs.plasmid	plasmid	novel_dd6a0914c4d253a5892041cbafc7d9a8	-	NODE_296_length_14235_cov_2.945671	14235	0.5563048823322796	3ae0818c4275cff2a894ceff171971b4	not tested	-	-	MOBP	CP021432_00049	-	-	-	-	-	CP021432	0.0974869	Yoonia vestfoldensis	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_310_length_13777_cov_5.646513	13777	0.4582274805835813	d3c56f609d37896cd3cb79365ff10466	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_333_length_13350_cov_2.382688	13350	0.3304868913857678	ccf0b8b61f86cf27975a64acec28e29f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AG697	-	NODE_347_length_13105_cov_2.489543	13105	0.6010682945440672	83fed2acab58dce5c65f5faf0eec8ab7	not tested	-	-	-	-	-	-	-	-	-	CP025810	0.0314775	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	novel_dd6a0914c4d253a5892041cbafc7d9a8	-	NODE_359_length_12927_cov_2.599158	12927	0.5771640751914597	f7c70d702ea0980f34acdc2a01a95265	not tested	-	-	-	-	-	-	-	-	-	CP021432	0.0974869	Yoonia vestfoldensis	-	-	-
filtered_contigs.plasmid	plasmid	AG697	-	NODE_371_length_12762_cov_2.357893	12762	0.6198871650211566	70cab788736970c7c80ea1e964059d05	not tested	-	-	-	-	-	-	-	-	-	CP025810	0.0314775	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_400_length_12206_cov_2.453952	12206	0.5999508438472883	073cda3f2bdd6bcfe277f4fba7222063	not tested	-	-	-	-	MPF_T	NC_004574_00081	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC809	-	NODE_403_length_12145_cov_2.491449	12145	0.5973651708522025	34dc8c8f5958e210aac1dff8ce567c4c	not tested	-	-	-	-	-	-	-	-	-	CP025809	0.0266484	Sulfitobacter sp. SK025	-	-	-
filtered_contigs.plasmid	plasmid	AF003	-	NODE_457_length_11344_cov_2.173321	11344	0.4381170662905501	05ffd1057b9670fda92c6bf8f491c42d	not tested	-	-	-	-	-	-	-	-	-	CP004854	0.0489202	Alteromonas mediterranea UM7	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_524_length_10367_cov_2.968153	10367	0.6200443715636154	cbc617633bcba6107a9272cc714d2392	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
