name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
uncultured Pelagibacteraceae bacterium	1667051	S	364103	773241	1137344	0.24500
Pelagibacteraceae bacterium	2026775	S	6902	6417	13319	0.00287
Pelagibacteraceae bacterium AG-470-G21	2162011	S	5438	13069	18507	0.00399
Pelagibacteraceae bacterium AG-470-E16	2162009	S	1215	198	1413	0.00030
Pelagibacteraceae bacterium AG-426-E17	2161995	S	531	1619	2150	0.00046
Pelagibacteraceae bacterium AG-337-G04	2162031	S	251	1208	1459	0.00031
alpha proteobacterium SCGC AAA288-E13	939316	S	231	1118	1349	0.00029
Pelagibacteraceae bacterium AG-464-P07	2162008	S	150	205	355	0.00008
alpha proteobacterium SCGC AAA288-G21	939324	S	120	323	443	0.00010
Pelagibacteraceae bacterium AG-337-G06	2162032	S	114	905	1019	0.00022
Pelagibacteraceae bacterium AG-359-E06	2161982	S	87	268	355	0.00008
Pelagibacteraceae bacterium AG-325-C03	2162021	S	78	110	188	0.00004
Pelagibacteraceae bacterium AG-461-B04	2162006	S	71	646	717	0.00015
alpha proteobacterium SCGC AAA240-E13	939306	S	56	179	235	0.00005
Pelagibacteraceae bacterium AG-339-N18	2162035	S	50	193	243	0.00005
Pelagibacteraceae bacterium AG-345-O09	2161978	S	50	695	745	0.00016
Pelagibacteraceae bacterium AG-430-I06	2162019	S	48	38	86	0.00002
Pelagibacteraceae bacterium AG-404-P08	2162048	S	41	824	865	0.00019
Pelagibacteraceae bacterium AG-426-M19	2161998	S	38	940	978	0.00021
Pelagibacteraceae bacterium TMED65	1986644	S	38	15	53	0.00001
Pelagibacteraceae bacterium AG-430-F16	2162054	S	37	202	239	0.00005
Pelagibacteraceae bacterium AG-359-O02	2162040	S	31	661	692	0.00015
Pelagibacteraceae bacterium AG-349-L23	2162038	S	31	598	629	0.00014
Pelagibacteraceae bacterium GOM-A1	1696173	S	29	925	954	0.00021
Pelagibacteraceae bacterium AG-447-N18	2162004	S	28	421	449	0.00010
alpha proteobacterium SCGC AAA288-N07	939346	S	27	57	84	0.00002
Pelagibacteraceae bacterium AG-325-J17	2162029	S	26	621	647	0.00014
SAR11 cluster bacterium PRT-SC02	1527298	S	25	128	153	0.00003
Pelagibacteraceae bacterium AG-349-E10	2161980	S	25	577	602	0.00013
