name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	439	1329	1768	0.22822
Sulfitobacter sp. D7	1968541	S	59	112	171	0.02207
Sulfitobacter alexandrii	1917485	S	110	590	700	0.09036
Roseovarius mucosus	215743	S	46	439	485	0.06260
Roseovarius indicus	540747	S	22	77	99	0.01278
Pseudosulfitobacter pseudonitzschiae	1402135	S	65	74	139	0.01794
Sagittula sp. P11	2009329	S	35	164	199	0.02569
Salipiger profundus	1229727	S	18	50	68	0.00878
Salipiger abyssi	1250539	S	12	29	41	0.00529
Dinoroseobacter shibae	215813	S	27	124	151	0.01949
Phaeobacter gallaeciensis	60890	S	13	48	61	0.00787
Yoonia vestfoldensis	245188	S	66	787	853	0.11011
Sphingobium baderi	1332080	S	15	173	188	0.02427
Novosphingobium resinovorum	158500	S	35	60	95	0.01226
Novosphingobium pentaromativorans	205844	S	17	20	37	0.00478
Sphingomonas sanxanigenens	397260	S	15	120	135	0.01743
Sphingomonas aliaeris	2759526	S	15	9	24	0.00310
Porphyrobacter sp. YT40	2547601	S	83	63	146	0.01885
Croceicoccus marinus	450378	S	82	53	135	0.01743
Aurantiacibacter atlanticus	1648404	S	63	256	319	0.04118
Roseibium aggregatum	187304	S	207	10	217	0.02801
Martelella mediterranea	293089	S	16	142	158	0.02039
Salinimonas iocasae	2572577	S	120	49	169	0.02181
Alteromonas sp. RKMC-009	2267264	S	14	0	14	0.00181
Shewanella sp. ANA-3	94122	S	89	141	230	0.02969
Pseudoalteromonas shioyasakiensis	1190813	S	31	0	31	0.00400
Marinobacter sp. NP-4(2019)	2488665	S	147	0	147	0.01898
Marinobacter sp. JH2	2547598	S	20	0	20	0.00258
Halomonas ventosae	229007	S	80	168	248	0.03201
Halomonas sulfidaeris	115553	S	28	9	37	0.00478
Proteus sp. ZN5	2697019	S	42	416	458	0.05912
Vibrio tubiashii	29498	S	29	12	41	0.00529
Alicycliphilus denitrificans	179636	S	56	3	59	0.00762
Hydrogenophaga sp. PBL-H3	434010	S	13	23	36	0.00465
Microbacterium sediminis	904291	S	14	15	29	0.00374
Mycolicibacterium poriferae	39694	S	15	9	24	0.00310
