name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	456	1357	1813	0.14198
Sulfitobacter sp. D7	1968541	S	127	239	366	0.02866
Sulfitobacter alexandrii	1917485	S	142	769	911	0.07134
Roseovarius mucosus	215743	S	81	788	869	0.06806
Roseovarius indicus	540747	S	68	240	308	0.02412
Roseovarius sp. THAF9	2587847	S	20	18	38	0.00298
Sagittula sp. P11	2009329	S	80	378	458	0.03587
Salipiger profundus	1229727	S	46	119	165	0.01292
Salipiger abyssi	1250539	S	31	65	96	0.00752
Pseudosulfitobacter pseudonitzschiae	1402135	S	68	78	146	0.01143
Phaeobacter gallaeciensis	60890	S	13	45	58	0.00454
Dinoroseobacter shibae	215813	S	19	84	103	0.00807
Octadecabacter sp. SW4	2602067	S	17	61	78	0.00611
Celeribacter indicus	1208324	S	13	128	141	0.01104
Yoonia vestfoldensis	245188	S	72	765	837	0.06555
Paracoccaceae bacterium	1904441	S	22	121	143	0.01120
Porphyrobacter sp. YT40	2547601	S	181	241	422	0.03305
Aurantiacibacter atlanticus	1648404	S	166	637	803	0.06289
Croceicoccus marinus	450378	S	123	75	198	0.01551
Novosphingobium aromaticivorans	48935	S	102	0	102	0.00799
Novosphingobium resinovorum	158500	S	24	28	52	0.00407
Sphingobium cloacae	120107	S	17	230	247	0.01934
Sphingopyxis macrogoltabida	33050	S	18	77	95	0.00744
Sphingomonas sp. FARSPH	2219696	S	17	61	78	0.00611
Sphingomonas sanxanigenens	397260	S	19	111	130	0.01018
Roseibium aggregatum	187304	S	74	5	79	0.00619
Aquibium oceanicum	1670800	S	20	5	25	0.00196
Martelella mediterranea	293089	S	12	116	128	0.01002
Pseudoalteromonas shioyasakiensis	1190813	S	216	0	216	0.01692
Pseudoalteromonas arctica	394751	S	34	23	57	0.00446
Salinimonas iocasae	2572577	S	75	142	217	0.01699
Shewanella sp. ANA-3	94122	S	15	146	161	0.01261
Acinetobacter piscicola	2006115	S	13	197	210	0.01645
Halomonas ventosae	229007	S	107	417	524	0.04104
Halomonas sulfidaeris	115553	S	62	42	104	0.00814
Marinobacter sp. NP-4(2019)	2488665	S	195	0	195	0.01527
Hydrogenophaga sp. PBL-H3	434010	S	45	158	203	0.01590
Mycolicibacterium poriferae	39694	S	1159	603	1762	0.13799
Mycolicibacterium chubuense	1800	S	55	34	89	0.00697
Mycobacterium sp. MS1601	1936029	S	43	19	62	0.00486
Mycobacterium kansasii	1768	S	27	11	38	0.00298
Mycobacterium frederiksbergense	117567	S	13	3	16	0.00125
Gordonia pseudamarae	2831662	S	12	0	12	0.00094
