name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	256	786	1042	0.10006
Sulfitobacter sp. D7	1968541	S	96	188	284	0.02727
Sulfitobacter alexandrii	1917485	S	110	639	749	0.07192
Roseovarius mucosus	215743	S	62	616	678	0.06510
Roseovarius indicus	540747	S	59	223	282	0.02708
Sagittula sp. P11	2009329	S	81	412	493	0.04734
Pseudosulfitobacter pseudonitzschiae	1402135	S	43	55	98	0.00941
Salipiger profundus	1229727	S	20	71	91	0.00874
Salipiger abyssi	1250539	S	18	69	87	0.00835
Dinoroseobacter shibae	215813	S	17	77	94	0.00903
Yoonia vestfoldensis	245188	S	25	284	309	0.02967
Croceicoccus marinus	450378	S	128	85	213	0.02045
Aurantiacibacter atlanticus	1648404	S	128	534	662	0.06357
Porphyrobacter sp. YT40	2547601	S	123	217	340	0.03265
Novosphingobium aromaticivorans	48935	S	105	0	105	0.01008
Novosphingobium resinovorum	158500	S	17	29	46	0.00442
Sphingobium cloacae	120107	S	26	351	377	0.03620
Sphingopyxis sp. 113P3	292913	S	38	149	187	0.01796
Sphingomonas sanxanigenens	397260	S	37	152	189	0.01815
Sphingomonas sp. FARSPH	2219696	S	24	117	141	0.01354
Roseibium aggregatum	187304	S	212	13	225	0.02161
Aquibium oceanicum	1670800	S	40	25	65	0.00624
Beijerinckiaceae bacterium RH AL1	2572036	S	13	2	15	0.00144
Salinimonas iocasae	2572577	S	86	42	128	0.01229
Alteromonas sp. RKMC-009	2267264	S	21	0	21	0.00202
Pseudoalteromonas shioyasakiensis	1190813	S	41	0	41	0.00394
Pseudoalteromonas arctica	394751	S	39	15	54	0.00519
Shewanella sp. ANA-3	94122	S	50	135	185	0.01776
Shewanella aestuarii	1028752	S	13	27	40	0.00384
Halomonas ventosae	229007	S	88	389	477	0.04580
Halomonas sulfidaeris	115553	S	49	24	73	0.00701
Psychrobacter sp. 4Dc	888437	S	16	75	91	0.00874
Psychrobacter sp. 4Bb	888436	S	12	11	23	0.00221
Marinobacter sp. NP-4(2019)	2488665	S	44	0	44	0.00423
Vibrio tubiashii	29498	S	29	25	54	0.00519
Hydrogenophaga sp. PBL-H3	434010	S	25	105	130	0.01248
Mycolicibacterium poriferae	39694	S	1361	684	2045	0.19637
Mycolicibacterium chubuense	1800	S	42	25	67	0.00643
Mycobacterium sp. MS1601	1936029	S	35	16	51	0.00490
Mycobacterium sp. ELW1	1547487	S	22	14	36	0.00346
Mycobacterium kansasii	1768	S	22	10	32	0.00307
Gordonia pseudamarae	2831662	S	12	0	12	0.00115
Microbacterium sediminis	904291	S	12	10	22	0.00211
