name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
uncultured Pelagibacteraceae bacterium	1667051	S	385045	991939	1376984	0.05396
Pelagibacteraceae bacterium	2026775	S	57652	47808	105460	0.00413
alpha proteobacterium SCGC AAA288-G21	939324	S	19729	54245	73974	0.00290
Pelagibacteraceae bacterium AG-464-P07	2162008	S	18428	28607	47035	0.00184
alpha proteobacterium SCGC AAA240-E13	939306	S	6335	22977	29312	0.00115
alpha proteobacterium SCGC AAA288-N07	939346	S	6238	14150	20388	0.00080
alpha proteobacterium SCGC AAA288-E13	939316	S	4401	24033	28434	0.00111
Pelagibacteraceae bacterium AG-464-B04	2162007	S	3276	1718	4994	0.00020
Pelagibacteraceae bacterium AG-414-E02	2162014	S	675	603	1278	0.00005
Pelagibacteraceae bacterium AG-390-C22	2161986	S	135	447	582	0.00002
Pelagibacteraceae bacterium AG-426-P20	2161999	S	61	185	246	0.00001
Pelagibacteraceae bacterium AG-410-D23	2162050	S	56	70	126	0.00000
Pelagibacteraceae bacterium AG-426-L23	2161997	S	43	90	133	0.00001
Pelagibacteraceae bacterium AG-404-N13	2161987	S	43	56	99	0.00000
Pelagibacteraceae bacterium AG-414-M23	2162016	S	38	44	82	0.00000
Pelagibacteraceae bacterium AG-439-F23	2162002	S	37	46	83	0.00000
Pelagibacteraceae bacterium TMED259	1986821	S	29	21	50	0.00000
Pelagibacteraceae bacterium AG-426-I15	2161996	S	28	48	76	0.00000
Pelagibacteraceae bacterium AG-319-F18	2162057	S	26	203	229	0.00001
Pelagibacteraceae bacterium AG-390-D18	2162043	S	23	330	353	0.00001
Pelagibacteraceae bacterium AG-390-O04	2162046	S	22	61	83	0.00000
Pelagibacteraceae bacterium AG-365-D07	2162041	S	19	49	68	0.00000
Pelagibacteraceae bacterium TMED124	1986798	S	15	622	637	0.00002
Candidatus Pelagibacter sp.	2024849	S	21054	42612	63666	0.00249
Candidatus Pelagibacter bacterium	2780116	S	405	1048	1453	0.00006
Candidatus Pelagibacter sp. TMED106	1986796	S	28	17	45	0.00000
uncultured Candidatus Pelagibacter sp.	372654	S	768	586	1354	0.00005
Candidatus Pelagibacter ubique	198252	S	280	1599	1879	0.00007
Candidatus Pelagibacter giovannonii	2563896	S	42	58	100	0.00000
Pelagibacterales bacterium	2026776	S	12743	27676	40419	0.00158
Pelagibacterales bacterium SAG-MED31	2760033	S	249	325	574	0.00002
Pelagibacterales bacterium SAG-MED50	2760049	S	70	569	639	0.00003
Pelagibacterales bacterium SAG-MED48	2760047	S	67	389	456	0.00002
Pelagibacterales bacterium SAG-MED30	2760032	S	36	325	361	0.00001
Pelagibacterales bacterium SAG-MED49	2760048	S	21	117	138	0.00001
Pelagibacterales bacterium SAG-MED01	2760004	S	16	78	94	0.00000
Pelagibacterales bacterium SAG-MED29	2760031	S	16	74	90	0.00000
Erythrobacter sp. A30-3	2785907	S	245449	247179	492628	0.01930
Erythrobacter sp.	1042	S	78476	46444	124920	0.00490
Erythrobacter sp. HI0063	1822240	S	5195	5001	10196	0.00040
Erythrobacter sp. 3-20A1M	2653850	S	2035	1258	3293	0.00013
Erythrobacter sp. UBA2510	1946470	S	683	1127	1810	0.00007
Erythrobacter sp. SD-21	161528	S	77	32	109	0.00000
Erythrobacter sp. UBA1916	1946469	S	45	49	94	0.00000
Erythrobacter sp. YJ-T3-07	2793063	S	19	10	29	0.00000
Erythrobacter sp. AP23	499656	S	18	10	28	0.00000
Erythrobacter sp. JK5	2829500	S	13	5	18	0.00000
Erythrobacter sp. 34-65-8	1970335	S	13	4	17	0.00000
Erythrobacter aureus	2182384	S	1732	649	2381	0.00009
Erythrobacter longus	1044	S	1298	152	1450	0.00006
Erythrobacter litoralis	39960	S	248	255	503	0.00002
Porphyrobacter sp. CACIAM 03H1	2003315	S	17	6	23	0.00000
Qipengyuania citrea	225971	S	30787	31209	61996	0.00243
Qipengyuania flava	192812	S	4962	1555	6517	0.00026
Qipengyuania vulgaris	291985	S	1895	942	2837	0.00011
Qipengyuania pelagi	994320	S	1348	1099	2447	0.00010
Qipengyuania nanhaisediminis	604088	S	234	238	472	0.00002
Qipengyuania seohaensis	266951	S	49	25	74	0.00000
Qipengyuania oceanensis	1463597	S	36	25	61	0.00000
Qipengyuania sp. YIM B01966	2778646	S	27	12	39	0.00000
Qipengyuania algicida	1836209	S	13	1	14	0.00000
Croceicoccus sp.	1927144	S	19305	47766	67071	0.00263
Croceicoccus sp. YJ47	2798724	S	154	81	235	0.00001
Croceicoccus mobilis	1703339	S	307	291	598	0.00002
Croceicoccus marinus	450378	S	229	156	385	0.00002
Croceicoccus gelatinilyticus	2835536	S	80	57	137	0.00001
Croceicoccus bisphenolivorans	1783232	S	36	19	55	0.00000
Croceicoccus sediminis	2571150	S	34	8	42	0.00000
Croceicoccus naphthovorans	1348774	S	21	25	46	0.00000
Aurantiacibacter zhengii	2307003	S	2966	2168	5134	0.00020
Aurantiacibacter atlanticus	1648404	S	959	177	1136	0.00004
Aurantiacibacter xanthus	1784712	S	63	71	134	0.00001
Aurantiacibacter rhizosphaerae	2691582	S	43	6	49	0.00000
Aurantiacibacter spongiae	2488860	S	30	7	37	0.00000
Actirhodobacter atriluteus	2744473	S	702	266	968	0.00004
Erythrobacteraceae bacterium	2026738	S	507	41	548	0.00002
Erythrobacteraceae bacterium E2-1 Yellow Sea	2780381	S	30	14	44	0.00000
Pseudopontixanthobacter vadosimaris	2726450	S	504	272	776	0.00003
Altericroceibacterium spongiae	2320269	S	264	118	382	0.00001
Croceibacterium atlanticum	1267766	S	139	82	221	0.00001
Croceibacterium mercuriale	1572751	S	20	3	23	0.00000
Alteriqipengyuania lutimaris	1538146	S	113	23	136	0.00001
Pelagerythrobacter aerophilus	2306995	S	56	28	84	0.00000
Pelagerythrobacter marinus	538382	S	33	23	56	0.00000
Pelagerythrobacter marensis	543877	S	20	2	22	0.00000
Tsuneonella suprasediminis	2306996	S	82	57	139	0.00001
Tsuneonella flava	2055955	S	18	2	20	0.00000
Altererythrobacter sp. B11	2060312	S	29	18	47	0.00000
Altererythrobacter epoxidivorans	361183	S	14	4	18	0.00000
Parapontixanthobacter aurantiacus	1463599	S	49	35	84	0.00000
Pontixanthobacter rizhaonensis	2730337	S	12	0	12	0.00000
Citromicrobium sp.	2024827	S	53596	31191	84787	0.00332
Citromicrobium sp. UBA3494	1946345	S	1842	2612	4454	0.00017
Citromicrobium sp. JLT1363	517722	S	1149	1688	2837	0.00011
Citromicrobium bathyomarinum	72174	S	494	403	897	0.00004
Sphingomonas sp. SKA58	314266	S	29959	51921	81880	0.00321
Sphingomonas sp.	28214	S	1187	503	1690	0.00007
Sphingomonas sp. ATCC 31555	194867	S	147	119	266	0.00001
Sphingomonas sp. S2M10	2705010	S	105	308	413	0.00002
Sphingomonas sp. CCH10-B3	1768757	S	70	260	330	0.00001
Sphingomonas sp. 1F27F7B	2502186	S	70	182	252	0.00001
Sphingomonas sp. CCH9-E2	1768776	S	48	85	133	0.00001
Sphingomonas sp. IC081	304378	S	41	35	76	0.00000
Sphingomonas sp. Ant H11	1564113	S	18	68	86	0.00000
Sphingomonas sp. Ag1	1642949	S	13	23	36	0.00000
Sphingomonas corticis	2722791	S	284	315	599	0.00002
Sphingomonas aquatilis	93063	S	190	863	1053	0.00004
Sphingomonas paucimobilis	13689	S	84	179	263	0.00001
Sphingomonas yabuuchiae	172044	S	61	135	196	0.00001
Sphingomonas sanxanigenens	397260	S	35	32	67	0.00000
Sphingomonas metalli	1779358	S	29	39	68	0.00000
Sphingomonas aracearum	2283317	S	16	21	37	0.00000
Sphingomonas beigongshangi	2782540	S	16	16	32	0.00000
Sphingomonas trueperi	53317	S	13	24	37	0.00000
Sphingomonas profundi	2681549	S	12	3	15	0.00000
Stakelama pacifica	517720	S	27419	23588	51007	0.00200
Novosphingopyxis iocasae	2762729	S	12823	6267	19090	0.00075
Novosphingopyxis baekryungensis	279369	S	289	52	341	0.00001
Sphingobium sp. TCM1	453246	S	2024	2546	4570	0.00018
Sphingobium sp. CCH11-B1	1768781	S	711	1970	2681	0.00011
Sphingobium sp.	1912891	S	142	62	204	0.00001
Sphingobium sp. AP50	1884369	S	45	14	59	0.00000
Sphingobium sp. OAE613	2663803	S	45	9	54	0.00000
Sphingobium sp. C100	1207055	S	25	48	73	0.00000
Sphingobium sp. D43FB	2017595	S	14	15	29	0.00000
Sphingobium lactosutens	522773	S	722	2494	3216	0.00013
Sphingobium abikonense	86193	S	370	770	1140	0.00004
Sphingobium yanoikuyae	13690	S	296	632	928	0.00004
Sphingobium indicum	332055	S	184	235	419	0.00002
Sphingobium xenophagum	121428	S	156	222	378	0.00001
Sphingobium phenoxybenzoativorans	1592790	S	75	188	263	0.00001
Sphingobium algorifonticola	2008318	S	60	39	99	0.00000
Sphingobium subterraneum	627688	S	59	45	104	0.00000
Sphingobium scionense	1404341	S	24	45	69	0.00000
Sphingobium vermicomposti	529005	S	16	2	18	0.00000
Sphingobium chungbukense	56193	S	14	20	34	0.00000
Sphingomonadaceae bacterium MED-G03	1986231	S	5959	2875	8834	0.00035
Sphingomonadaceae bacterium LXI357	2826939	S	383	145	528	0.00002
Novosphingobium marinum	1514948	S	424	376	800	0.00003
Novosphingobium aquimarinum	2682494	S	336	594	930	0.00004
Novosphingobium panipatense	428991	S	335	1382	1717	0.00007
Novosphingobium silvae	2692619	S	164	769	933	0.00004
Novosphingobium pentaromativorans	205844	S	154	331	485	0.00002
Novosphingobium indicum	462949	S	136	435	571	0.00002
Novosphingobium barchaimii	1420591	S	105	361	466	0.00002
Novosphingobium sp. PC22D	1962403	S	40	108	148	0.00001
