name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	256412	99921	356333	0.36732
Alteromonas mediterranea	314275	S	37962	18323	56285	0.05802
Alteromonas sp. B31-7	2785913	S	253	3102	3355	0.00346
Alteromonas sp. RKMC-009	2267264	S	236	18	254	0.00026
Alteromonas sp. RW2A1	1917158	S	193	323	516	0.00053
Alteromonas sp. MB-3u-76	2058133	S	44	49	93	0.00010
Alteromonas sp. BL110	1714845	S	23	5	28	0.00003
Alteromonas australica	589873	S	801	4172	4973	0.00513
Alteromonas naphthalenivorans	715451	S	42	44	86	0.00009
Salinimonas sediminis	2303538	S	71	15	86	0.00009
Salinimonas iocasae	2572577	S	53	14	67	0.00007
Gayadomonas joobiniege	1234606	S	13	0	13	0.00001
Pseudoalteromonas sp. SCSIO 43088	2822846	S	2316	3590	5906	0.00609
Pseudoalteromonas sp. APM04	2699396	S	112	1423	1535	0.00158
Pseudoalteromonas sp. SCSIO 43101	2822847	S	102	93	195	0.00020
Pseudoalteromonas sp. CF6-2	562716	S	79	555	634	0.00065
Pseudoalteromonas sp. JSTW	2752475	S	34	1104	1138	0.00117
Pseudoalteromonas sp. SM9913	234831	S	31	996	1027	0.00106
Pseudoalteromonas sp. MT33b	2759705	S	28	837	865	0.00089
Pseudoalteromonas sp. GCY	2003316	S	19	50	69	0.00007
Pseudoalteromonas sp. SCSIO 43095	2894202	S	18	75	93	0.00010
Pseudoalteromonas donghaensis	621376	S	750	19844	20594	0.02123
Pseudoalteromonas shioyasakiensis	1190813	S	657	884	1541	0.00159
Pseudoalteromonas rhizosphaerae	2518973	S	42	20	62	0.00006
Pseudoalteromonas phenolica	161398	S	36	4	40	0.00004
Pseudoalteromonas issachenkonii	152297	S	36	738	774	0.00080
Pseudoalteromonas lipolytica	570156	S	35	853	888	0.00092
Pseudoalteromonas tetraodonis	43659	S	31	918	949	0.00098
Pseudoalteromonas marina	267375	S	28	264	292	0.00030
Pseudoalteromonas agarivorans	176102	S	27	161	188	0.00019
Pseudoalteromonas nigrifaciens	28109	S	26	293	319	0.00033
Pseudoalteromonas arabiensis	874454	S	17	283	300	0.00031
Idiomarina loihiensis	135577	S	191	118	309	0.00032
Idiomarina sp. X4	2055892	S	46	206	252	0.00026
Idiomarina sp. OT37-5b	2100422	S	32	26	58	0.00006
Idiomarina piscisalsi	1096243	S	28	118	146	0.00015
Idiomarina abyssalis	86102	S	21	12	33	0.00003
Shewanella putrefaciens	24	S	17	53	70	0.00007
Colwellia sp. M166	2583805	S	68	14	82	0.00008
Halomonas meridiana	29570	S	54372	42826	97198	0.10020
Halomonas piezotolerans	2609667	S	559	303	862	0.00089
Halomonas sp. 18071143	2855441	S	191	417	608	0.00063
Halomonas sp. KO116	1504981	S	99	48	147	0.00015
Halomonas hydrothermalis	115561	S	73	255	328	0.00034
Chromohalobacter salexigens	158080	S	53	3	56	0.00006
Alcanivorax sp. ALC70	2259335	S	88	93	181	0.00019
Alcanivorax sp. N3-2A	2014542	S	14	17	31	0.00003
Alcanivorax borkumensis	59754	S	71	306	377	0.00039
Ketobacter alkanivorans	1917421	S	105	3	108	0.00011
Thalassolituus oleivorans	187493	S	80	32	112	0.00012
Marinobacterium georgiense	48076	S	78	31	109	0.00011
Venatorbacter cucullus	2661630	S	77	28	105	0.00011
Marinobacter nauticus	2743	S	7265	1305	8570	0.00883
Marinobacter salarius	1420917	S	6323	2300	8623	0.00889
Marinobacter sp. CP1	1671721	S	784	3046	3830	0.00395
Marinobacter sp. AN1	2886046	S	401	96	497	0.00051
Marinobacter sp. LQ44	1749259	S	134	173	307	0.00032
Marinobacter sp. Arc7-DN-1	2304594	S	96	13	109	0.00011
Marinobacter sp. NP-4(2019)	2488665	S	15	5	20	0.00002
Marinobacter salsuginis	418719	S	123	40	163	0.00017
Marinobacter adhaerens	1033846	S	64	271	335	0.00035
Marinobacter similis	1420916	S	16	3	19	0.00002
Pseudomonas fluorescens	294	S	63	210	273	0.00028
Pseudomonas aeruginosa	287	S	17	410	427	0.00044
Halopseudomonas aestusnigri	857252	S	115	521	636	0.00066
Halopseudomonas sp. RR6	2918528	S	28	9	37	0.00004
Halopseudomonas sabulinigri	472181	S	32	4	36	0.00004
Kangiella geojedonensis	914150	S	3781	174	3955	0.00408
Psychrobacter sp. P11G5	1699624	S	30	200	230	0.00024
Psychrobacter sp. KCTC 72983	2733866	S	19	172	191	0.00020
Psychrobacter sp. AntiMn-1	1720344	S	12	187	199	0.00021
Acinetobacter venetianus	52133	S	27	112	139	0.00014
Francisella sp. FSC1006	1547445	S	381	100	481	0.00050
Methylophaga nitratireducenticrescens	754476	S	136	43	179	0.00018
Methylophaga pinxianii	2881052	S	85	56	141	0.00015
Marinagarivorans cellulosilyticus	2721545	S	36	23	59	0.00006
Marinimicrobium sp. C6131	3022676	S	32	7	39	0.00004
Teredinibacter haidensis	2731755	S	13	8	21	0.00002
Spongiibacter nanhainus	2794344	S	44	7	51	0.00005
Spongiibacter sp. IMCC21906	1620392	S	24	7	31	0.00003
Zhongshania aliphaticivorans	1470434	S	44	3	47	0.00005
Congregibacter litoralis	393662	S	26	18	44	0.00005
Vibrio tubiashii	29498	S	35	62	97	0.00010
Legionella spiritensis	452	S	18	8	26	0.00003
Erythrobacter sp. A30-3	2785907	S	105628	56288	161916	0.16691
Erythrobacter sp. THAF29	2587851	S	150	29	179	0.00018
Erythrobacter sp. 3-20A1M	2653850	S	75	43	118	0.00012
Erythrobacter litoralis	39960	S	1216	650	1866	0.00192
Erythrobacter aureus	2182384	S	49	6	55	0.00006
Erythrobacter mangrovi	2739433	S	21	8	29	0.00003
Porphyrobacter sp. CACIAM 03H1	2003315	S	16	5	21	0.00002
Qipengyuania flava	192812	S	8307	4617	12924	0.01332
Qipengyuania sp. PHS-Z21	2909673	S	334	189	523	0.00054
Qipengyuania sp. SS22	2979461	S	45	9	54	0.00006
Qipengyuania seohaensis	266951	S	54	19	73	0.00008
Qipengyuania gelatinilytica	2867231	S	30	10	40	0.00004
Qipengyuania aurantiaca	2867233	S	28	11	39	0.00004
Croceicoccus sp. Ery15	1703338	S	847	1132	1979	0.00204
Croceicoccus sp. Ery5	1703340	S	260	159	419	0.00043
Croceicoccus sp. YJ47	2798724	S	61	42	103	0.00011
Croceicoccus marinus	450378	S	747	455	1202	0.00124
Croceicoccus naphthovorans	1348774	S	216	457	673	0.00069
Aurantiacibacter atlanticus	1648404	S	402	141	543	0.00056
Tsuneonella flava	2055955	S	228	50	278	0.00029
Croceibacterium atlanticum	1267766	S	147	46	193	0.00020
Citromicrobium sp. JL477	1634516	S	10216	4179	14395	0.01484
Sphingobium xenophagum	121428	S	1361	3535	4896	0.00505
Sphingobium yanoikuyae	13690	S	655	3366	4021	0.00415
Sphingobium sp. YG1	2082188	S	189	363	552	0.00057
Sphingobium sp. TKS	1315974	S	21	132	153	0.00016
Sphingobium sp. RSMS	520734	S	15	314	329	0.00034
Sphingobium sp. PAMC28499	2565554	S	15	72	87	0.00009
Sphingobium sp. KCTC 72723	2733867	S	15	4	19	0.00002
Sphingobium sp. AntQ-1	2930091	S	13	14	27	0.00003
Sphingobium sp. RAC03	1843368	S	12	5	17	0.00002
Sphingobium fuliginis	336203	S	57	895	952	0.00098
Sphingobium cloacae	120107	S	21	177	198	0.00020
Sphingobium baderi	1332080	S	14	269	283	0.00029
Sphingobium phenoxybenzoativorans	1592790	S	12	33	45	0.00005
Sphingopyxis sp. FD7	1914525	S	451	463	914	0.00094
Sphingopyxis sp. DBS4	2968500	S	87	181	268	0.00028
Sphingopyxis sp. 113P3	292913	S	46	77	123	0.00013
Sphingopyxis alaskensis	117207	S	124	86	210	0.00022
Sphingopyxis terrae	33052	S	86	1130	1216	0.00125
