100.00	472501	0	R	1	root
100.00	472501	0	R1	131567	  cellular organisms
99.81	471622	0	D	2	    Bacteria
88.60	418647	0	P	1224	      Pseudomonadota
51.45	243094	0	C	28211	        Alphaproteobacteria
22.16	104682	0	O	204455	          Rhodobacterales
21.14	99872	0	F	2854170	            Roseobacteraceae
20.53	97000	0	G	60136	              Sulfitobacter
6.29	29726	0	G1	196795	                unclassified Sulfitobacter
5.46	25809	25809	S	1389011	                  Sulfitobacter sp. SK025
0.03	144	144	S	664426	                  Sulfitobacter sp. BSw21498
0.73	3431	3431	S	1525218	                  Sulfitobacter sp. CB2047
0.04	195	195	S	2867025	                  Sulfitobacter sp. W027
0.03	146	146	S	2587855	                  Sulfitobacter sp. THAF37
12.95	61180	61180	S	60137	                Sulfitobacter pontiacus
0.80	3790	3790	S	225422	                Sulfitobacter indolifex
0.23	1105	1105	S	83219	                Sulfitobacter mediterraneus
0.10	493	493	S	1775881	                Sulfitobacter faviae
0.10	455	455	S	1917485	                Sulfitobacter alexandrii
0.05	248	248	S	218673	                Sulfitobacter dubius
0.20	923	0	G	2854186	              Pseudosulfitobacter
0.12	586	0	G1	2854199	                unclassified Pseudosulfitobacter
0.12	586	586	S	2883100	                  Pseudosulfitobacter sp. DSM 107133
0.07	336	336	S	1402135	                Pseudosulfitobacter pseudonitzschiae
0.15	729	0	G	74030	              Roseovarius
0.12	546	546	S	540747	                Roseovarius indicus
0.04	182	182	S	215743	                Roseovarius mucosus
0.10	492	0	G	302485	              Phaeobacter
0.10	492	492	S	221822	                Phaeobacter inhibens
0.06	274	0	G	58842	              Sagittula
0.06	274	0	G1	2624628	                unclassified Sagittula
0.06	274	274	S	2009329	                  Sagittula sp. P11
0.06	261	0	G	309512	              Dinoroseobacter
0.06	261	261	S	215813	                Dinoroseobacter shibae
0.02	81	0	G	263377	              Salipiger
0.02	81	81	S	1229727	                Salipiger profundus
0.01	58	0	G	191028	              Leisingera
0.01	58	58	S	506591	                Leisingera caerulea
0.01	50	0	G	1434019	              Mameliella
0.01	50	50	S	561184	                Mameliella alba
1.02	4810	0	F	31989	            Paracoccaceae
0.67	3188	0	G	2083206	              Tritonibacter
0.67	3188	3188	S	379347	                Tritonibacter mobilis
0.22	1060	0	G	1679449	              Pseudooceanicola
0.22	1060	1060	S	1461694	                Pseudooceanicola atlanticus
0.08	373	0	G	265	              Paracoccus
0.04	185	0	G1	2688777	                unclassified Paracoccus (in: a-proteobacteria)
0.04	185	185	S	3017782	                  Paracoccus sp. SCSIO 75233
0.04	188	188	S	659350	                Paracoccus stylophorae
0.03	150	0	G	2211641	              Yoonia
0.03	150	150	S	245188	                Yoonia vestfoldensis
0.01	36	0	G	34008	              Rhodovulum
0.01	36	0	G1	2631432	                unclassified Rhodovulum
0.01	36	36	S	1564506	                  Rhodovulum sp. P5
13.83	65359	0	O	204457	          Sphingomonadales
10.02	47356	0	F	335929	            Erythrobacteraceae
5.14	24296	0	F1	2800788	              Erythrobacter/Porphyrobacter group
5.14	24296	0	G	1041	                Erythrobacter
4.99	23570	0	G1	2633097	                  unclassified Erythrobacter
4.97	23491	23491	S	2785907	                    Erythrobacter sp. A30-3
0.01	55	55	S	2587851	                    Erythrobacter sp. THAF29
0.00	23	23	S	2653850	                    Erythrobacter sp. 3-20A1M
0.15	692	692	S	39960	                  Erythrobacter litoralis
0.01	33	33	S	2182384	                  Erythrobacter aureus
4.62	21813	0	G	1855416	              Qipengyuania
4.55	21494	21494	S	192812	                Qipengyuania flava
0.06	266	0	G1	2645039	                unclassified Qipengyuania
0.03	135	135	S	2979461	                  Qipengyuania sp. SS22
0.03	131	131	S	2909673	                  Qipengyuania sp. PHS-Z21
0.01	52	52	S	266951	                Qipengyuania seohaensis
0.20	941	0	G	1295327	              Croceicoccus
0.12	559	0	G1	2629967	                unclassified Croceicoccus
0.07	347	347	S	1703338	                  Croceicoccus sp. Ery15
0.04	211	211	S	1703340	                  Croceicoccus sp. Ery5
0.06	271	271	S	450378	                Croceicoccus marinus
0.02	110	110	S	1348774	                Croceicoccus naphthovorans
