name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Marinobacter nauticus	2743	S	77685	20612	98297	0.05634
Marinobacter sp. CP1	1671721	S	38915	192036	230951	0.13237
Marinobacter sp. Arc7-DN-1	2304594	S	3243	570	3813	0.00219
Marinobacter sp. LQ44	1749259	S	1738	2593	4331	0.00248
Marinobacter sp. AN1	2886046	S	1274	490	1764	0.00101
Marinobacter sp. es.042	1761794	S	894	1893	2787	0.00160
Marinobacter sp. NP-4(2019)	2488665	S	177	94	271	0.00016
Marinobacter sp. JH2	2547598	S	129	68	197	0.00011
Marinobacter sp.	50741	S	85	23	108	0.00006
Marinobacter salsuginis	418719	S	37002	15969	52971	0.03036
Marinobacter adhaerens	1033846	S	7236	41608	48844	0.02799
Marinobacter salarius	1420917	S	1078	526	1604	0.00092
Marinobacter salinus	1874317	S	41	5	46	0.00003
Marinobacter similis	1420916	S	20	6	26	0.00001
Halopseudomonas aestusnigri	857252	S	13791	117099	130890	0.07502
Halopseudomonas sp. RR6	2918528	S	5056	1134	6190	0.00355
Halopseudomonas sp. MFKK-1	3015994	S	4160	26335	30495	0.01748
Halopseudomonas sabulinigri	472181	S	2352	299	2651	0.00152
Halopseudomonas litoralis	797277	S	442	324	766	0.00044
Halopseudomonas salegens	1434072	S	13	1	14	0.00001
Pseudomonas aeruginosa	287	S	1195	14092	15287	0.00876
Pseudomonas furukawaii	1149133	S	24	13	37	0.00002
Pseudomonas sp. OIL-1	2706126	S	167	126	293	0.00017
Pseudomonas marincola	437900	S	191	66	257	0.00015
Pseudomonas nanhaiensis	2830842	S	76	21	97	0.00006
Pseudomonas putida	303	S	26	61	87	0.00005
Pseudomonas knackmussii	65741	S	14	20	34	0.00002
Pseudomonas alcaliphila	101564	S	13	30	43	0.00002
Stutzerimonas stutzeri	316	S	921	3587	4508	0.00258
Stutzerimonas balearica	74829	S	19	80	99	0.00006
[Pseudomonas] zhaodongensis	1176257	S	864	4552	5416	0.00310
