name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alcanivorax sp. DSM 26293	1798238	S	106291	155599	261890	0.11682
Alcanivorax sp.	1872427	S	9227	7714	16941	0.00756
Alcanivorax sp. DG881	236097	S	9095	8498	17593	0.00785
Alcanivorax sp. DP30	2606217	S	89	38	127	0.00006
Alcanivorax sp. UBA4485	1945988	S	68	81	149	0.00007
Alcanivorax jadensis	64988	S	13629	11110	24739	0.01103
Alcanivorax borkumensis	59754	S	4372	1724	6096	0.00272
Alcanivorax hongdengensis	519051	S	821	460	1281	0.00057
Alcanivorax profundi	2338368	S	158	580	738	0.00033
Alcanivorax nanhaiticus	1177154	S	39	56	95	0.00004
Alcanivorax sediminis	2663008	S	15	6	21	0.00001
Alloalcanivorax venustensis	172371	S	1506	4824	6330	0.00282
Alloalcanivorax mobilis	2019569	S	15	3	18	0.00001
Alcanivoracaceae bacterium	2024895	S	1336	1607	2943	0.00131
Halomonas aquamarina	77097	S	1468	7977	9445	0.00421
Halomonas sp. UBA3074	1946584	S	282	517	799	0.00036
Halomonas sp.	1486246	S	42	27	69	0.00003
Halomonas piezotolerans	2609667	S	253	379	632	0.00028
Halomonas lionensis	1144478	S	162	719	881	0.00039
Halomonas titanicae	664683	S	48	172	220	0.00010
Halomonas meridiana	29570	S	28	54	82	0.00004
Halomonas salicampi	1449798	S	23	10	33	0.00001
Halomonas sulfidaeris	115553	S	21	9	30	0.00001
Halomonas sedimenti	2729618	S	16	38	54	0.00002
Halomonas hamiltonii	502829	S	13	53	66	0.00003
Halomonas maris	2729617	S	12	48	60	0.00003
Salinicola salarius	430457	S	886	662	1548	0.00069
Salinicola sp.	1978524	S	62	123	185	0.00008
Salinicola peritrichatus	1267424	S	15	8	23	0.00001
Oceanospirillaceae bacterium	1899355	S	2513	734	3247	0.00145
Thalassolituus oleivorans	187493	S	1926	1070	2996	0.00134
Thalassolituus sp. UBA2107	1947659	S	119	500	619	0.00028
Oleibacter marinus	484498	S	30	79	109	0.00005
Oceanobacter sp.	2030817	S	23	5	28	0.00001
Neptuniibacter sp. UBA6509	1946976	S	20	2	22	0.00001
Pseudoalteromonas atlantica	288	S	14544	31700	46244	0.02063
Pseudoalteromonas arabiensis	874454	S	7040	6585	13625	0.00608
Pseudoalteromonas ruthenica	151081	S	3115	736	3851	0.00172
Pseudoalteromonas tetraodonis	43659	S	909	4175	5084	0.00227
Pseudoalteromonas sp. 0303	2743618	S	136	1515	1651	0.00074
Pseudoalteromonas sp.	53249	S	120	542	662	0.00030
Pseudoalteromonas sp. P1-25	1723758	S	82	131	213	0.00010
Pseudoalteromonas sp. XI10	1766621	S	51	571	622	0.00028
Pseudoalteromonas sp. DL-6	1390185	S	20	85	105	0.00005
Pseudoalteromonas sp. MEBiC 03607	2563601	S	20	54	74	0.00003
Pseudoalteromonas sp. Z1A8	2686354	S	17	60	77	0.00003
Pseudoalteromonas sp. EB27	1938368	S	16	84	100	0.00004
Pseudoalteromonas lipolytica	570156	S	386	1157	1543	0.00069
Pseudoalteromonas prydzensis	182141	S	249	347	596	0.00027
Pseudoalteromonas shioyasakiensis	1190813	S	215	1852	2067	0.00092
Pseudoalteromonas undina	43660	S	99	486	585	0.00026
Pseudoalteromonas nigrifaciens	28109	S	72	353	425	0.00019
Pseudoalteromonas carrageenovora	227	S	53	160	213	0.00010
Pseudoalteromonas gelatinilytica	1703256	S	50	255	305	0.00014
Pseudoalteromonas distincta	77608	S	31	255	286	0.00013
Pseudoalteromonas haloplanktis	228	S	28	24	52	0.00002
Pseudoalteromonas espejiana	28107	S	27	43	70	0.00003
Pseudoalteromonas marina	267375	S	25	42	67	0.00003
Alteromonas mediterranea	314275	S	6943	9900	16843	0.00751
Alteromonas macleodii	28108	S	6586	15318	21904	0.00977
Alteromonas australica	589873	S	6243	3089	9332	0.00416
Alteromonas abrolhosensis	1892904	S	374	563	937	0.00042
Alteromonas sp. IB21	2779369	S	211	236	447	0.00020
Alteromonas sp. RKMC-009	2267264	S	32	6	38	0.00002
Alteromonas sp. V450	1912139	S	22	17	39	0.00002
Alteromonas sp. KUL106	2480799	S	15	7	22	0.00001
Alteromonas sp. KUL42	2480797	S	12	2	14	0.00001
Alteromonas confluentis	1656094	S	337	46	383	0.00017
Alteromonas antoniana	2803813	S	271	220	491	0.00022
Alteromonas marina	203795	S	197	433	630	0.00028
Alteromonas profundi	2696062	S	172	115	287	0.00013
Alteromonas hispanica	315421	S	64	11	75	0.00003
Alteromonas oceani	2071609	S	54	208	262	0.00012
Alteromonas alba	2079529	S	52	412	464	0.00021
Alteromonas naphthalenivorans	715451	S	33	61	94	0.00004
Alteromonas oceanisediminis	2836180	S	26	6	32	0.00001
Alteromonas portus	2565549	S	24	28	52	0.00002
Salinimonas sediminis	2303538	S	40	47	87	0.00004
Alteromonadaceae bacterium	1916082	S	128	60	188	0.00008
Alteromonadaceae bacterium UBA2620	1951386	S	67	257	324	0.00014
Marisediminitalea aggregata	634436	S	48	9	57	0.00003
uncultured Glaciecola sp.	291205	S	16	0	16	0.00001
Paraglaciecola polaris	222814	S	18	7	25	0.00001
Idiomarina baltica	190892	S	1264	1491	2755	0.00123
Idiomarina zobellii	86103	S	135	208	343	0.00015
Idiomarina aquatica	1327752	S	95	38	133	0.00006
Idiomarina loihiensis	135577	S	88	48	136	0.00006
Idiomarina piscisalsi	1096243	S	32	36	68	0.00003
Idiomarinaceae bacterium	1898113	S	442	490	932	0.00042
Thalassotalea marina	1673741	S	32	18	50	0.00002
Shewanella inventionis	1738770	S	51	24	75	0.00003
Gammaproteobacteria bacterium	1913989	S	63700	14928	78628	0.03507
Gammaproteobacteria bacterium UBA6940	1948640	S	1189	171	1360	0.00061
Gammaproteobacteria bacterium UBA1119	1948582	S	944	398	1342	0.00060
Gammaproteobacteria bacterium UBA3532	1948611	S	41	18	59	0.00003
gamma proteobacterium SCGC AAA007-O20	913327	S	38	16	54	0.00002
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	30	17	47	0.00002
Gammaproteobacteria bacterium UBA1961	1948588	S	23	6	29	0.00001
Gammaproteobacteria bacterium UBA2675	1948596	S	17	46	63	0.00003
Marinobacter alexandrii	2570351	S	2927	1170	4097	0.00183
Marinobacter salarius	1420917	S	1853	3682	5535	0.00247
Marinobacter nauticus	2743	S	832	512	1344	0.00060
Marinobacter sp. B9-2	2137198	S	129	485	614	0.00027
Marinobacter sp.	50741	S	123	105	228	0.00010
Marinobacter sp. Arc7-DN-1	2304594	S	37	33	70	0.00003
Marinobacter sp. EhC06	1849169	S	14	26	40	0.00002
Marinobacter sp. LQ44	1749259	S	12	31	43	0.00002
Marinobacter manganoxydans	1150997	S	338	5574	5912	0.00264
Marinobacter vinifirmus	355591	S	243	340	583	0.00026
Marinobacter adhaerens	1033846	S	114	998	1112	0.00050
Marinobacter flavimaris	262076	S	113	1938	2051	0.00091
Marinobacter fuscus	2109942	S	63	81	144	0.00006
Marinobacter algicola	236100	S	40	47	87	0.00004
Marinobacter salsuginis	418719	S	37	40	77	0.00003
Marinobacter oulmenensis	643747	S	20	3	23	0.00001
Marinobacter segnicrescens	430453	S	13	5	18	0.00001
Stutzerimonas stutzeri	316	S	4548	6246	10794	0.00481
Stutzerimonas chloritidismutans	203192	S	37	723	760	0.00034
Stutzerimonas kunmingensis	1211807	S	36	486	522	0.00023
Halopseudomonas gallaeciensis	857227	S	917	661	1578	0.00070
Halopseudomonas pachastrellae	254161	S	324	331	655	0.00029
Halopseudomonas aestusnigri	857252	S	116	81	197	0.00009
Halopseudomonas oceani	1708783	S	14	10	24	0.00001
