name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gammaproteobacteria bacterium	1913989	S	2450288	617244	3067532	0.07512
Gammaproteobacteria bacterium UBA1119	1948582	S	419861	207075	626936	0.01535
gamma proteobacterium SCGC AAA007-O20	913327	S	179173	99946	279119	0.00684
gamma proteobacterium SCGC AB-629-P17	1131274	S	13819	17068	30887	0.00076
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	2083	1789	3872	0.00009
Gammaproteobacteria bacterium UBA3532	1948611	S	1045	649	1694	0.00004
Gammaproteobacteria bacterium UBA1961	1948588	S	405	85	490	0.00001
Gammaproteobacteria bacterium UBA7310	1948647	S	220	83	303	0.00001
Gammaproteobacteria bacterium UBA3498	1948609	S	216	39	255	0.00001
gamma proteobacterium SCGC AAA168-P09	1009426	S	98	48	146	0.00000
Gammaproteobacteria bacterium MFB021	1492922	S	60	150	210	0.00001
Gammaproteobacteria bacterium UBA7803	1948658	S	56	40	96	0.00000
Gammaproteobacteria bacterium HGW-Gammaproteobacteria-13	2013795	S	12	28	40	0.00000
Porticoccaceae bacterium UBA1117	1952748	S	1101424	108915	1210339	0.02964
gamma proteobacterium HTCC2207	314287	S	3423	697	4120	0.00010
SAR92 clade bacterium	2315479	S	454	229	683	0.00002
SAR92 bacterium BACL16 MAG-120619-bin48	1655625	S	41	25	66	0.00000
Porticoccaceae bacterium	2026782	S	2084	797	2881	0.00007
Porticoccaceae bacterium UBA4026	1952761	S	327	426	753	0.00002
Gammaproteobacteria bacterium MOLA455	1411685	S	24	5	29	0.00000
Cellvibrionaceae bacterium UBA1124	1951541	S	164740	2580	167320	0.00410
Cellvibrio mixtus	39650	S	299	5	304	0.00001
Marinimicrobium koreense	306545	S	15	0	15	0.00000
Haliea sp.	1932666	S	680	81	761	0.00002
marine gamma proteobacterium HTCC2080	247639	S	31	2	33	0.00000
Halieaceae bacterium	2026743	S	21	5	26	0.00000
uncultured Luminiphilus sp.	1655483	S	23	5	28	0.00000
Cellvibrionales bacterium UBA1963	1950785	S	493	22	515	0.00001
Cellvibrionales bacterium UBA2618	1950789	S	255	46	301	0.00001
Spongiibacter tropicus	454602	S	139	91	230	0.00001
Spongiibacter sp. IMCC21906	1620392	S	134	67	201	0.00000
Spongiibacter marinus	354246	S	43	30	73	0.00000
marine gamma proteobacterium HTCC2143	247633	S	32	1	33	0.00000
Marortus luteolus	2067667	S	29	10	39	0.00000
Colwellia sp.	56799	S	906441	470405	1376846	0.03372
Colwellia sp. 12G3	2058299	S	756	568	1324	0.00003
Colwellia sp. MB3u-41	2759811	S	432	219	651	0.00002
Colwellia sp. 75C3	888425	S	334	289	623	0.00002
Colwellia sp. PAMC 20917	1816218	S	187	200	387	0.00001
Colwellia sp. BRX10-3	2759844	S	49	32	81	0.00000
Colwellia sp. C1TZA3	2508879	S	46	35	81	0.00000
Colwellia sp. 39_35_sub15_T18	1856279	S	28	7	35	0.00000
Colwellia sp. TT2012	1720342	S	24	70	94	0.00000
Colwellia sp. 20A7	2689569	S	21	33	54	0.00000
Colwellia hornerae	89402	S	205	114	319	0.00001
Colwellia psychrerythraea	28229	S	72	39	111	0.00000
Colwellia demingiae	89401	S	54	61	115	0.00000
Colwellia piezophila	211668	S	49	13	62	0.00000
Cognaticolwellia aestuarii	329993	S	42	8	50	0.00000
Thalassotalea sp. PP2-459	1742724	S	14	1	15	0.00000
Alteromonas australica	589873	S	26155	10454	36609	0.00090
Alteromonas macleodii	28108	S	1252	1629	2881	0.00007
Alteromonas mediterranea	314275	S	894	1026	1920	0.00005
Alteromonas sp. IB21	2779369	S	450	336	786	0.00002
Alteromonas sp. KUL106	2480799	S	49	15	64	0.00000
Alteromonas sp. RKMC-009	2267264	S	21	3	24	0.00000
Alteromonas sp. KC3	2795688	S	18	4	22	0.00000
Alteromonas sp. 38	2653129	S	15	10	25	0.00000
Alteromonas alba	2079529	S	383	2539	2922	0.00007
Alteromonas oceani	2071609	S	205	706	911	0.00002
Alteromonas lipotrueiana	2803815	S	191	32	223	0.00001
Alteromonas profundi	2696062	S	108	51	159	0.00000
Alteromonas abrolhosensis	1892904	S	91	76	167	0.00000
Alteromonas antoniana	2803813	S	90	70	160	0.00000
Alteromonas marina	203795	S	58	67	125	0.00000
Alteromonas naphthalenivorans	715451	S	44	56	100	0.00000
Alteromonas oceanisediminis	2836180	S	34	6	40	0.00000
Alteromonas gracilis	1479524	S	19	9	28	0.00000
Alteromonas portus	2565549	S	15	10	25	0.00000
Salinimonas sediminis	2303538	S	299	193	492	0.00001
Salinimonas iocasae	2572577	S	206	54	260	0.00001
Salinimonas chungwhensis	265425	S	92	13	105	0.00000
Salinimonas profundi	2729140	S	12	6	18	0.00000
Alteromonadaceae bacterium UBA2620	1951386	S	1912	6550	8462	0.00021
Alteromonadaceae bacterium	1916082	S	1180	543	1723	0.00004
uncultured Paraglaciecola sp.	1765024	S	415	402	817	0.00002
Paraglaciecola psychrophila	326544	S	125	342	467	0.00001
Paraglaciecola arctica	1128911	S	76	69	145	0.00000
Paraglaciecola sp. MB-3u-78	2058332	S	49	149	198	0.00000
Paraglaciecola sp. 20A4	2687288	S	14	16	30	0.00000
Glaciecola punicea	56804	S	116	4	120	0.00000
uncultured Glaciecola sp.	291205	S	74	8	82	0.00000
Glaciecola pallidula	56807	S	36	30	66	0.00000
Bowmanella dokdonensis	751969	S	139	10	149	0.00000
Marisediminitalea aggregata	634436	S	46	6	52	0.00000
Hydrocarboniclastica marina	2259620	S	16	3	19	0.00000
Pseudoalteromonas atlantica	288	S	9405	11849	21254	0.00052
Pseudoalteromonas lipolytica	570156	S	3864	6318	10182	0.00025
Pseudoalteromonas tetraodonis	43659	S	2334	6097	8431	0.00021
Pseudoalteromonas sp. H71	1348395	S	327	275	602	0.00001
Pseudoalteromonas sp. H105	1348393	S	207	64	271	0.00001
Pseudoalteromonas sp. 0303	2743618	S	120	798	918	0.00002
Pseudoalteromonas sp. DL-6	1390185	S	103	260	363	0.00001
Pseudoalteromonas sp. EB27	1938368	S	86	268	354	0.00001
Pseudoalteromonas sp. MEBiC 03607	2563601	S	78	133	211	0.00001
Pseudoalteromonas sp.	53249	S	75	198	273	0.00001
Pseudoalteromonas sp. P1-25	1723758	S	58	53	111	0.00000
Pseudoalteromonas sp. NBT06-2	2025950	S	19	1	20	0.00000
Pseudoalteromonas sp. XI10	1766621	S	17	110	127	0.00000
Pseudoalteromonas sp. Z1A8	2686354	S	13	29	42	0.00000
Pseudoalteromonas rhizosphaerae	2518973	S	579	1294	1873	0.00005
Pseudoalteromonas marina	267375	S	451	447	898	0.00002
Pseudoalteromonas undina	43660	S	281	774	1055	0.00003
Pseudoalteromonas shioyasakiensis	1190813	S	269	1316	1585	0.00004
Pseudoalteromonas carrageenovora	227	S	107	189	296	0.00001
Pseudoalteromonas prydzensis	182141	S	103	80	183	0.00000
Pseudoalteromonas distincta	77608	S	74	334	408	0.00001
Pseudoalteromonas arabiensis	874454	S	68	35	103	0.00000
Pseudoalteromonas nigrifaciens	28109	S	37	109	146	0.00000
Pseudoalteromonas espejiana	28107	S	33	33	66	0.00000
Pseudoalteromonas arctica	394751	S	23	57	80	0.00000
Pseudoalteromonas ostreae	2774154	S	22	42	64	0.00000
Pseudoalteromonas gelatinilytica	1703256	S	16	44	60	0.00000
Pseudoalteromonas ruthenica	151081	S	15	2	17	0.00000
Algicola sp.	1872429	S	33	14	47	0.00000
Psychrosphaera haliotis	555083	S	12	2	14	0.00000
Idiomarina baltica	190892	S	1439	1560	2999	0.00007
Idiomarina loihiensis	135577	S	1073	462	1535	0.00004
Idiomarina aquatica	1327752	S	272	88	360	0.00001
Idiomarina zobellii	86103	S	227	357	584	0.00001
Idiomarina abyssalis	86102	S	138	77	215	0.00001
Idiomarina piscisalsi	1096243	S	42	45	87	0.00000
Idiomarina sp. MD25a	1889913	S	12	10	22	0.00000
Idiomarina seosinensis	281739	S	14	3	17	0.00000
Idiomarinaceae bacterium	1898113	S	360	308	668	0.00002
Pseudidiomarina aquimaris	641841	S	27	15	42	0.00000
Pseudidiomarina donghaiensis	519452	S	22	57	79	0.00000
Pseudidiomarina piscicola	2614830	S	15	6	21	0.00000
Moritella sp. JT01	756698	S	65	233	298	0.00001
Moritella sp.	78556	S	16	83	99	0.00000
Moritella viscosa	80854	S	16	81	97	0.00000
Shewanella sp. 10N.286.51.B7	1880836	S	50	30	80	0.00000
Shewanella hanedai	25	S	20	6	26	0.00000
Shewanella psychrophila	225848	S	15	22	37	0.00000
Shewanella inventionis	1738770	S	14	34	48	0.00000
Shewanella xiamenensis	332186	S	12	51	63	0.00000
Salinicola salarius	430457	S	98992	64079	163071	0.00399
Salinicola peritrichatus	1267424	S	1068	575	1643	0.00004
Salinicola sp.	1978524	S	574	1104	1678	0.00004
Salinicola halophyticus	1808881	S	206	77	283	0.00001
Salinicola corii	2606937	S	169	233	402	0.00001
Salinicola rhizosphaerae	1443141	S	60	7	67	0.00000
Salinicola halimionae	1949081	S	27	5	32	0.00000
Salinicola socius	404433	S	18	5	23	0.00000
Salinicola lusitanus	1949085	S	13	12	25	0.00000
Halomonas aquamarina	77097	S	5656	24934	30590	0.00075
Halomonas sulfidaeris	115553	S	4482	1617	6099	0.00015
Halomonas sp. UBA3074	1946584	S	2178	3111	5289	0.00013
Halomonas sp.	1486246	S	324	187	511	0.00001
Halomonas sp. A40-4	2785909	S	53	60	113	0.00000
Halomonas sp. 54_146	1635257	S	47	46	93	0.00000
Halomonas sp. HAL1	550984	S	43	116	159	0.00000
Halomonas sp. PR-M31	1471202	S	28	1	29	0.00000
Halomonas sp. EAR18	2518972	S	20	8	28	0.00000
Halomonas zincidurans	1178777	S	2832	1504	4336	0.00011
Halomonas lionensis	1144478	S	758	2632	3390	0.00008
Halomonas piezotolerans	2609667	S	508	631	1139	0.00003
Halomonas alkaliantarctica	232346	S	461	661	1122	0.00003
Halomonas sedimenti	2729618	S	353	647	1000	0.00002
Halomonas taeanensis	284577	S	264	107	371	0.00001
Halomonas meridiana	29570	S	233	361	594	0.00001
Halomonas maris	2729617	S	212	661	873	0.00002
Halomonas titanicae	664683	S	130	355	485	0.00001
Halomonas salicampi	1449798	S	127	45	172	0.00000
Halomonas ilicicola	480814	S	71	16	87	0.00000
Halomonas litopenaei	2109328	S	71	66	137	0.00000
Halomonas glaciei	186761	S	65	213	278	0.00001
Halomonas stevensii	502821	S	57	244	301	0.00001
Halomonas alimentaria	147248	S	50	76	126	0.00000
Halomonas xianhensis	442341	S	47	18	65	0.00000
Halomonas ventosae	229007	S	33	43	76	0.00000
Halomonas hamiltonii	502829	S	32	101	133	0.00000
Halomonas salina	42565	S	30	52	82	0.00000
Halomonas venusta	44935	S	21	11	32	0.00000
Halomonas lutescens	1602943	S	21	9	30	0.00000
Halomonas nanhaiensis	1258546	S	12	10	22	0.00000
Cobetia amphilecti	1055104	S	2458	1661	4119	0.00010
Cobetia crustatorum	553385	S	122	91	213	0.00001
Cobetia marina	28258	S	30	19	49	0.00000
Chromohalobacter israelensis	141390	S	2596	2344	4940	0.00012
Chromohalobacter salexigens	158080	S	25	36	61	0.00000
Chromohalobacter canadensis	141389	S	12	10	22	0.00000
Kushneria aurantia	504092	S	95	21	116	0.00000
Kushneria marisflavi	157779	S	16	145	161	0.00000
Kushneria phyllosphaerae	2100822	S	16	29	45	0.00000
Pistricoccus aurantiacus	1883414	S	54	5	59	0.00000
Oceanospirillaceae bacterium UBA1126	1952987	S	165648	6724	172372	0.00422
Oceanospirillaceae bacterium UBA2001	1952988	S	3877	2710	6587	0.00016
Oceanospirillaceae bacterium	1899355	S	1270	326	1596	0.00004
Oceanospirillaceae bacterium ASP10-02a	1622229	S	943	20	963	0.00002
Oceanospirillaceae bacterium UBA7410	1952991	S	16	0	16	0.00000
Thalassolituus oleivorans	187493	S	1964	952	2916	0.00007
Thalassolituus sp. UBA2107	1947659	S	287	333	620	0.00002
Thalassolituus sp. UBA674	1947666	S	119	37	156	0.00000
Thalassolituus sp. C2-1	2597518	S	113	38	151	0.00000
Neptuniibacter sp. UBA6509	1946976	S	58	9	67	0.00000
Neptuniibacter pectenicola	1806669	S	52	9	61	0.00000
Neptuniibacter marinus	1806670	S	49	10	59	0.00000
Marinomonas sp. A3A	2065312	S	16	24	40	0.00000
Marinomonas sp. SBI8L	1561205	S	13	6	19	0.00000
Marinomonas primoryensis	178399	S	22	8	30	0.00000
Bermanella sp.	2024825	S	54	40	94	0.00000
Oceanobacter sp.	2030817	S	14	4	18	0.00000
Alloalcanivorax venustensis	172371	S	2492	8656	11148	0.00027
Alloalcanivorax profundimaris	2735259	S	683	791	1474	0.00004
Alloalcanivorax mobilis	2019569	S	332	85	417	0.00001
Alloalcanivorax marinus	1177169	S	76	50	126	0.00000
Alloalcanivorax gelatiniphagus	1194167	S	38	30	68	0.00000
Alloalcanivorax xenomutans	1094342	S	13	19	32	0.00000
Alcanivorax sp.	1872427	S	479	419	898	0.00002
Alcanivorax sp. DSM 26293	1798238	S	291	419	710	0.00002
Alcanivorax sp. UBA4485	1945988	S	173	228	401	0.00001
Alcanivorax sp. DP30	2606217	S	126	44	170	0.00000
Alcanivorax sp. 24	2545266	S	25	26	51	0.00000
Alcanivorax sp. DG881	236097	S	17	19	36	0.00000
Alcanivorax jadensis	64988	S	589	353	942	0.00002
Alcanivorax borkumensis	59754	S	511	206	717	0.00002
Alcanivorax hongdengensis	519051	S	69	38	107	0.00000
Alcanivorax nanhaiticus	1177154	S	17	20	37	0.00000
Alcanivorax profundi	2338368	S	14	55	69	0.00000
Ketobacter sp.	2083498	S	185	36	221	0.00001
