100.00	38474	0	R	1	root
100.00	38474	0	R1	131567	  cellular organisms
100.00	38474	0	D	2	    Bacteria
99.41	38246	0	P	1224	      Pseudomonadota
68.61	26399	0	C	1236	        Gammaproteobacteria
27.83	10708	0	O	135622	          Alteromonadales
18.96	7294	0	F	72275	            Alteromonadaceae
18.96	7294	0	F1	2903219	              Alteromonas/Salinimonas group
18.74	7210	0	G	288793	                Salinimonas
18.74	7210	7210	S	2572577	                  Salinimonas iocasae
0.22	83	0	G	226	                Alteromonas
0.22	83	0	G1	2614992	                  unclassified Alteromonas
0.22	83	83	S	2267264	                    Alteromonas sp. RKMC-009
5.41	2082	0	F	267888	            Pseudoalteromonadaceae
5.41	2082	0	G	53246	              Pseudoalteromonas
3.56	1370	1370	S	1190813	                Pseudoalteromonas shioyasakiensis
1.59	611	611	S	394751	                Pseudoalteromonas arctica
0.26	101	0	G1	194690	                unclassified Pseudoalteromonas
0.26	101	101	S	1514074	                  Pseudoalteromonas sp. NC201
3.46	1331	0	F	267890	            Shewanellaceae
3.46	1331	0	G	22	              Shewanella
1.70	655	0	G1	196818	                unclassified Shewanella
1.70	655	655	S	94122	                  Shewanella sp. ANA-3
1.76	676	676	S	1028752	                Shewanella aestuarii
16.15	6212	0	O	91347	          Enterobacterales
13.43	5167	0	F	1903414	            Morganellaceae
13.43	5167	0	G	583	              Proteus
13.43	5167	0	G1	257482	                unclassified Proteus (in: enterobacteria)
13.43	5167	5167	S	2697019	                  Proteus sp. ZN5
2.72	1045	0	F	543	            Enterobacteriaceae
1.35	518	0	F1	2890311	              Klebsiella/Raoultella group
1.35	518	0	G	570	                Klebsiella
1.35	518	0	G1	2608929	                  unclassified Klebsiella
1.35	518	518	S	2675710	                    Klebsiella sp. WP3-W18-ESBL-02
0.77	295	0	G	561	              Escherichia
0.77	295	295	S	564	                Escherichia fergusonii
0.44	169	0	G	547	              Enterobacter
0.44	169	0	G1	354276	                Enterobacter cloacae complex
0.44	169	169	S	550	                  Enterobacter cloacae
0.16	61	0	G	544	              Citrobacter
0.16	61	61	S	2653932	                Citrobacter telavivensis
9.56	3678	0	O	135619	          Oceanospirillales
9.56	3678	0	F	28256	            Halomonadaceae
9.56	3678	0	G	2745	              Halomonas
8.22	3162	3162	S	229007	                Halomonas ventosae
1.34	516	516	S	115553	                Halomonas sulfidaeris
9.01	3466	0	O	72274	          Pseudomonadales
6.86	2639	0	F	2887365	            Marinobacteraceae
6.86	2639	0	G	2742	              Marinobacter
5.24	2018	0	G1	83889	                unclassified Marinobacter
5.20	2000	2000	S	2488665	                  Marinobacter sp. NP-4(2019)
0.05	18	18	S	2547598	                  Marinobacter sp. JH2
1.62	621	621	S	1033846	                Marinobacter adhaerens
2.15	826	0	F	135621	            Pseudomonadaceae
2.15	826	0	G	286	              Pseudomonas
1.89	728	0	G1	136845	                Pseudomonas putida group
1.89	728	728	S	303	                  Pseudomonas putida
