name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	226944	172913	399857	0.19729
Alteromonas sp. B31-7	2785913	S	22247	530337	552584	0.27265
Alteromonas sp. RKMC-009	2267264	S	4386	698	5084	0.00251
Alteromonas sp. RW2A1	1917158	S	1952	12531	14483	0.00715
Alteromonas sp. BL110	1714845	S	560	260	820	0.00040
Alteromonas sp. 76-1	2358187	S	422	646	1068	0.00053
Alteromonas sp. MB-3u-76	2058133	S	252	1230	1482	0.00073
Alteromonas sp. 009811495	3002962	S	97	141	238	0.00012
Alteromonas sp. LMIT006	2961948	S	71	11	82	0.00004
Alteromonas australica	589873	S	36138	366213	402351	0.19852
Alteromonas mediterranea	314275	S	8391	57831	66222	0.03267
Alteromonas naphthalenivorans	715451	S	162	329	491	0.00024
Alteromonas pelagimontana	1858656	S	82	11	93	0.00005
Salinimonas sediminis	2303538	S	1642	767	2409	0.00119
Salinimonas iocasae	2572577	S	63	33	96	0.00005
Salinimonas lutimaris	914153	S	14	3	17	0.00001
Saccharobesus litoralis	2172099	S	15	0	15	0.00001
Pseudoalteromonas sp. SCSIO 43088	2822846	S	8347	22852	31199	0.01539
Pseudoalteromonas sp. SCSIO 43101	2822847	S	4571	6236	10807	0.00533
Pseudoalteromonas sp. JSTW	2752475	S	25	1464	1489	0.00073
Pseudoalteromonas sp. A22	327511	S	21	1012	1033	0.00051
Pseudoalteromonas sp. CF6-2	562716	S	19	245	264	0.00013
Pseudoalteromonas shioyasakiensis	1190813	S	1229	3102	4331	0.00214
Pseudoalteromonas donghaensis	621376	S	160	7857	8017	0.00396
Pseudoalteromonas piscicida	43662	S	69	450	519	0.00026
Pseudoalteromonas agarivorans	176102	S	45	648	693	0.00034
Pseudoalteromonas lipolytica	570156	S	17	768	785	0.00039
Idiomarina loihiensis	135577	S	1253	614	1867	0.00092
Idiomarina abyssalis	86102	S	181	44	225	0.00011
Idiomarina sp. X4	2055892	S	27	39	66	0.00003
Idiomarina piscisalsi	1096243	S	23	30	53	0.00003
Colwellia sp. M166	2583805	S	243	148	391	0.00019
Litorilituus sediminis	718192	S	12	1	13	0.00001
Shewanella sp. ANA-3	94122	S	55	133	188	0.00009
Shewanella xiamenensis	332186	S	30	210	240	0.00012
Marinobacter nauticus	2743	S	44408	10942	55350	0.02731
Marinobacter sp. AN1	2886046	S	13853	4444	18297	0.00903
Marinobacter sp. CP1	1671721	S	5842	24790	30632	0.01511
