name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	1600	3331	4931	0.30172
Sulfitobacter sp. D7	1968541	S	95	120	215	0.01316
Sulfitobacter alexandrii	1917485	S	84	276	360	0.02203
Sulfitobacter mediterraneus	83219	S	26	20	46	0.00281
Roseovarius sp. THAF9	2587847	S	14	19	33	0.00202
Roseovarius sp. THAF27	2587850	S	14	53	67	0.00410
Roseovarius mucosus	215743	S	65	466	531	0.03249
Roseovarius indicus	540747	S	47	107	154	0.00942
Pseudosulfitobacter pseudonitzschiae	1402135	S	170	116	286	0.01750
Salipiger abyssi	1250539	S	46	65	111	0.00679
Salipiger profundus	1229727	S	27	47	74	0.00453
Sagittula sp. P11	2009329	S	59	167	226	0.01383
Dinoroseobacter shibae	215813	S	35	110	145	0.00887
Ruegeria sp. THAF33	2587853	S	24	10	34	0.00208
Phaeobacter gallaeciensis	60890	S	19	43	62	0.00379
Celeribacter baekdonensis	875171	S	13	25	38	0.00233
Yoonia vestfoldensis	245188	S	297	2639	2936	0.17965
Pacificitalea manganoxidans	1411902	S	63	106	169	0.01034
Paracoccaceae bacterium	1904441	S	13	39	52	0.00318
Porphyrobacter sp. YT40	2547601	S	191	151	342	0.02093
Croceicoccus marinus	450378	S	76	64	140	0.00857
Aurantiacibacter atlanticus	1648404	S	69	370	439	0.02686
Novosphingobium resinovorum	158500	S	34	37	71	0.00434
Novosphingobium pentaromativorans	205844	S	21	11	32	0.00196
Novosphingobium sp. EMRT-2	2571749	S	15	21	36	0.00220
Sphingopyxis macrogoltabida	33050	S	49	125	174	0.01065
Sphingobium sp. TKS	1315974	S	12	87	99	0.00606
Sphingomonas sp. IC081	304378	S	24	58	82	0.00502
Rhizorhabdus dicambivorans	1850238	S	12	276	288	0.01762
Martelella mediterranea	293089	S	52	358	410	0.02509
Roseibium aggregatum	187304	S	43	4	47	0.00288
Salinimonas iocasae	2572577	S	462	254	716	0.04381
Alteromonas sp. RKMC-009	2267264	S	50	0	50	0.00306
Pseudoalteromonas shioyasakiensis	1190813	S	40	0	40	0.00245
Pseudoalteromonas arctica	394751	S	26	16	42	0.00257
Shewanella sp. ANA-3	94122	S	28	64	92	0.00563
Marinobacter sp. NP-4(2019)	2488665	S	492	0	492	0.03010
Marinobacter sp. JH2	2547598	S	32	0	32	0.00196
Pseudomonas putida	303	S	16	10	26	0.00159
Halomonas ventosae	229007	S	95	271	366	0.02239
Halomonas sulfidaeris	115553	S	31	17	48	0.00294
Proteus sp. ZN5	2697019	S	50	682	732	0.04479
Providencia huaxiensis	2027290	S	20	916	936	0.05727
Citrobacter telavivensis	2653932	S	16	33	49	0.00300
Alicycliphilus denitrificans	179636	S	13	9	22	0.00135
Paenarthrobacter aurescens	43663	S	17	25	42	0.00257
Gordonia pseudamarae	2831662	S	13	0	13	0.00080
