name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	1154953	342548	1497501	0.54000
Alteromonas mediterranea	314275	S	63857	38581	102438	0.03694
Alteromonas sp. RW2A1	1917158	S	1158	6992	8150	0.00294
Alteromonas sp. B31-7	2785913	S	870	8056	8926	0.00322
Alteromonas sp. RKMC-009	2267264	S	727	43	770	0.00028
Alteromonas sp. MB-3u-76	2058133	S	367	1712	2079	0.00075
Alteromonas sp. LMIT006	2961948	S	121	8	129	0.00005
Alteromonas sp. BL110	1714845	S	72	12	84	0.00003
Alteromonas sp. 009811495	3002962	S	31	43	74	0.00003
Alteromonas sp. 76-1	2358187	S	24	13	37	0.00001
Alteromonas australica	589873	S	898	3399	4297	0.00155
Alteromonas naphthalenivorans	715451	S	449	357	806	0.00029
Alteromonas pelagimontana	1858656	S	174	11	185	0.00007
Alteromonas stellipolaris	233316	S	28	193	221	0.00008
Salinimonas sediminis	2303538	S	541	290	831	0.00030
Salinimonas iocasae	2572577	S	120	80	200	0.00007
Pseudoalteromonas sp. SCSIO 43088	2822846	S	3207	4702	7909	0.00285
Pseudoalteromonas sp. SCSIO 43101	2822847	S	466	471	937	0.00034
Pseudoalteromonas sp. CF6-2	562716	S	97	603	700	0.00025
Pseudoalteromonas sp. A41-2	2785910	S	77	3682	3759	0.00136
Pseudoalteromonas sp. MT33b	2759705	S	62	1685	1747	0.00063
Pseudoalteromonas sp. JSTW	2752475	S	41	1209	1250	0.00045
Pseudoalteromonas sp. SM9913	234831	S	32	952	984	0.00035
Pseudoalteromonas sp. GCY	2003316	S	25	60	85	0.00003
Pseudoalteromonas donghaensis	621376	S	844	19434	20278	0.00731
Pseudoalteromonas shioyasakiensis	1190813	S	834	1205	2039	0.00074
Pseudoalteromonas piscicida	43662	S	258	795	1053	0.00038
Pseudoalteromonas lipolytica	570156	S	74	1588	1662	0.00060
Pseudoalteromonas rhizosphaerae	2518973	S	41	22	63	0.00002
Pseudoalteromonas issachenkonii	152297	S	18	329	347	0.00013
Pseudoalteromonas spongiae	298657	S	16	4	20	0.00001
Pseudoalteromonas arabiensis	874454	S	14	203	217	0.00008
Pseudoalteromonas ruthenica	151081	S	13	34	47	0.00002
Idiomarina loihiensis	135577	S	10479	4252	14731	0.00531
Idiomarina abyssalis	86102	S	1376	463	1839	0.00066
Idiomarina sp. X4	2055892	S	677	1745	2422	0.00087
Idiomarina sp. OT37-5b	2100422	S	418	246	664	0.00024
Idiomarina piscisalsi	1096243	S	459	1058	1517	0.00055
Shewanella sp. JNE2	2989727	S	47	1787	1834	0.00066
Shewanella sp. FDAARGOS_354	1930557	S	33	163	196	0.00007
Shewanella putrefaciens	24	S	40	58	98	0.00004
Shewanella algae	38313	S	15	11	26	0.00001
Shewanella chilikensis	558541	S	12	14	26	0.00001
Halomonas meridiana	29570	S	88808	63400	152208	0.05489
Halomonas sp. DN3	2953657	S	48575	5643	54218	0.01955
Halomonas sp. A40-4	2785909	S	654	171	825	0.00030
Halomonas sp. SF2003	2136172	S	340	7166	7506	0.00271
Halomonas sp. KO116	1504981	S	207	122	329	0.00012
Halomonas sp. A3H3	1346287	S	187	5872	6059	0.00218
