sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	plasmid	AD061	-	NODE_22_length_101607_cov_0.660825	101607	0.609003316700621	83ff2609a80c285a28cdcb5857d51754	not tested	-	-	MOBF	CP015441_00197	-	-	-	-	-	CP015441	0.026819	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_28_length_95596_cov_0.586259	95596	0.6088120841876229	fd7670ad669ab5f1b66e96222ee3c07c	not tested	-	-	MOBQ	NC_008036_00003	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_36_length_83328_cov_0.561787	83328	0.6119191628264209	49a49e370483b5a4476aefdc81c33109	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_70_length_57987_cov_0.859332	57987	0.6090330591339438	ac10249e63acbd23e15a2ae1db2080fd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_92_length_43094_cov_0.842982	43094	0.6180674803917019	381281fa53cd509253930ac4fec473b6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_99_length_40422_cov_1.347940	40422	0.628717035277819	f1d672a7f462a3a2bb0ed17851fe0780	not tested	rep_cluster_1149	000427__GU811235_00024	MOBQ	NC_020542_00048	MPF_T	NC_020542_00042	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_101_length_39540_cov_0.320859	39540	0.4374304501770359	92b13abd05c4e889b9bea27731927c1d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_159_length_27348_cov_0.388124	27348	0.5143337721222758	5eaf77531ffa7a451f8d15bf866b70cf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_180_length_24742_cov_0.684616	24742	0.5760649907040659	efa5cbffe0a26bac625549e16beccc78	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_220_length_21652_cov_0.331137	21652	0.5703861075189359	1fb2ce7b7dbd1ff2291e372c9cdf83b9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
