name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Candidatus Marinimicrobia bacterium UBA7300	1953254	S	957950	127023	1084973	0.11788
Candidatus Marinimicrobia bacterium UBA2125	1953217	S	831980	287408	1119388	0.12161
Candidatus Marinimicrobia bacterium UBA7308	1953257	S	705066	14148	719214	0.07814
Candidatus Marinimicrobia bacterium UBA7301	1953255	S	598148	26431	624579	0.06786
Candidatus Marinimicrobia bacterium UBA6531	1953244	S	325827	57514	383341	0.04165
Candidatus Marinimicrobia bacterium	2026760	S	199661	21722	221383	0.02405
Candidatus Marinimicrobia bacterium UBA7303	1953256	S	140619	24182	164801	0.01790
Candidatus Marinimicrobia bacterium UBA1611	1953216	S	2531	385	2916	0.00032
Candidatus Marinimicrobia bacterium 408169	1958814	S	1091	43	1134	0.00012
Candidatus Marinimicrobia bacterium UBA1134	1953213	S	733	49	782	0.00008
Candidatus Marinimicrobia bacterium REDSEA-S14_B6	1811603	S	725	41	766	0.00008
Marinimicrobia bacterium TCS55	1781246	S	355	12	367	0.00004
Candidatus Marinimicrobia bacterium UBA6931	1953249	S	301	5	306	0.00003
uncultured Candidatus Marinimicrobia bacterium	195045	S	84	17	101	0.00001
Marinimicrobia bacterium SCGC AAA003-L08	939844	S	65	0	65	0.00001
Candidatus Marinimicrobia bacterium UBA2986	1953231	S	40	0	40	0.00000
Gemmatimonadaceae bacterium	2026741	S	21866	2708	24574	0.00267
Gemmatimonadales bacterium UBA7889	1951131	S	4504	5705	10209	0.00111
Gemmatimonadales bacterium UBA1120	1951099	S	252	555	807	0.00009
Gemmatimonadales bacterium UBA2989	1951111	S	66	19	85	0.00001
Gemmatimonadales bacterium UBA2988	1951110	S	38	0	38	0.00000
Gemmatimonadales bacterium UBA1142	1951102	S	25	3	28	0.00000
Gemmatimonadota bacterium	2026742	S	19958	1927	21885	0.00238
Mesonia mobilis	369791	S	2296	3509	5805	0.00063
Mesonia oceanica	2687242	S	437	169	606	0.00007
Mesonia sp.	1960830	S	169	202	371	0.00004
Mesonia aquimarina	1504967	S	55	28	83	0.00001
Mesonia phycicola	579105	S	13	1	14	0.00000
Zunongwangia profunda	398743	S	2351	2645	4996	0.00054
Zunongwangia atlantica	1502297	S	18	10	28	0.00000
Leeuwenhoekiella blandensis	360293	S	1238	684	1922	0.00021
Leeuwenhoekiella aequorea	283736	S	87	50	137	0.00001
Salegentibacter mishustinae	270918	S	302	641	943	0.00010
Salegentibacter sp. R32	1486285	S	171	86	257	0.00003
Salegentibacter sp. Hel_I_6	1250278	S	22	26	48	0.00001
Flavobacteriaceae bacterium	1871037	S	749	217	966	0.00010
Flavobacteriaceae bacterium UBA3356	1951828	S	93	109	202	0.00002
Muricauda ruestringensis	111501	S	217	119	336	0.00004
Muricauda oceanensis	2499163	S	82	57	139	0.00002
Muricauda sp.	192149	S	55	30	85	0.00001
Maribacter dokdonensis	320912	S	55	16	71	0.00001
Maribacter litoralis	2059726	S	12	8	20	0.00000
Croceivirga radicis	1929488	S	56	13	69	0.00001
Winogradskyella sp.	1883156	S	42	13	55	0.00001
Mesoflavibacter zeaxanthinifaciens	393060	S	15	7	22	0.00000
Cellulophaga sp. Hel_I_12	1249972	S	17	5	22	0.00000
Flavimarina sp. Hel_I_48	1392488	S	13	4	17	0.00000
Flavobacteriales bacterium	2021391	S	1068	174	1242	0.00013
Flavobacteriales bacterium UBA7878	1951087	S	369	205	574	0.00006
Flavobacteriales bacterium UBA5081	1951031	S	212	21	233	0.00003
Crocinitomicaceae bacterium	2026728	S	99	19	118	0.00001
Cryomorphaceae bacterium	1898111	S	15	5	20	0.00000
Bacteroidota bacterium	1898104	S	14782	1112	15894	0.00173
Cytophagaceae bacterium	2026729	S	40	7	47	0.00001
Roseivirga sp. UBA6052	1947389	S	27	2	29	0.00000
uncultured Marinoscillum sp.	932004	S	14	2	16	0.00000
uncultured Bacteroidetes bacterium	152509	S	148	28	176	0.00002
Bacteroidales bacterium	2030927	S	90	5	95	0.00001
Lentimicrobiaceae bacterium	2026756	S	19	0	19	0.00000
uncultured Flavihumibacter sp.	1145287	S	29	5	34	0.00000
Gracilimonas amylolytica	1749045	S	196	26	222	0.00002
Balneolaceae bacterium UBA7797	1951519	S	31	4	35	0.00000
