100.00	9204414	0	R	1	root
100.00	9204414	0	R1	131567	  cellular organisms
94.66	8712649	0	D	2	    Bacteria
48.00	4418079	0	D1	1783270	      FCB group
46.98	4324163	0	P	62680	        Candidatus Marinimicrobia
11.79	1084973	1084973	S	1953254	          Candidatus Marinimicrobia bacterium UBA7300
12.16	1119388	1119388	S	1953217	          Candidatus Marinimicrobia bacterium UBA2125
7.81	719214	719214	S	1953257	          Candidatus Marinimicrobia bacterium UBA7308
6.79	624579	624579	S	1953255	          Candidatus Marinimicrobia bacterium UBA7301
4.16	383341	383341	S	1953244	          Candidatus Marinimicrobia bacterium UBA6531
2.41	221383	221383	S	2026760	          Candidatus Marinimicrobia bacterium
1.79	164801	164801	S	1953256	          Candidatus Marinimicrobia bacterium UBA7303
0.03	2916	2916	S	1953216	          Candidatus Marinimicrobia bacterium UBA1611
0.01	1134	1134	S	1958814	          Candidatus Marinimicrobia bacterium 408169
0.01	782	782	S	1953213	          Candidatus Marinimicrobia bacterium UBA1134
0.01	766	766	S	1811603	          Candidatus Marinimicrobia bacterium REDSEA-S14_B6
0.00	367	367	S	1781246	          Marinimicrobia bacterium TCS55
0.00	306	306	S	1953249	          Candidatus Marinimicrobia bacterium UBA6931
0.00	101	0	P1	925408	          environmental samples
0.00	101	101	S	195045	            uncultured Candidatus Marinimicrobia bacterium
0.00	65	65	S	939844	          Marinimicrobia bacterium SCGC AAA003-L08
0.00	40	40	S	1953231	          Candidatus Marinimicrobia bacterium UBA2986
0.63	57628	0	P	142182	        Gemmatimonadota
0.39	35743	0	C	219685	          Gemmatimonadetes
0.39	35743	0	O	219686	            Gemmatimonadales
0.27	24574	0	F	219687	              Gemmatimonadaceae
0.27	24574	0	F1	1387399	                unclassified Gemmatimonadaceae
0.27	24574	24574	S	2026741	                  Gemmatimonadaceae bacterium
0.12	11169	0	O1	1951096	              unclassified Gemmatimonadales
0.11	10209	10209	S	1951131	                Gemmatimonadales bacterium UBA7889
0.01	807	807	S	1951099	                Gemmatimonadales bacterium UBA1120
0.00	85	85	S	1951111	                Gemmatimonadales bacterium UBA2989
0.00	38	38	S	1951110	                Gemmatimonadales bacterium UBA2988
0.00	28	28	S	1951102	                Gemmatimonadales bacterium UBA1142
0.24	21885	0	P1	234665	          unclassified Gemmatimonadota
0.24	21885	21885	S	2026742	            Gemmatimonadota bacterium
0.39	36010	0	D2	68336	        Bacteroidota/Chlorobiota group
0.39	35730	0	P	976	          Bacteroidota
0.21	19416	0	C	117743	            Flavobacteriia
0.21	19416	0	O	200644	              Flavobacteriales
0.19	17226	0	F	49546	                Flavobacteriaceae
0.07	6881	0	G	232115	                  Mesonia
0.06	5805	5805	S	369791	                    Mesonia mobilis
0.01	606	606	S	2687242	                    Mesonia oceanica
0.00	371	0	G1	2626817	                    unclassified Mesonia
0.00	371	371	S	1960830	                      Mesonia sp.
0.00	83	83	S	1504967	                    Mesonia aquimarina
0.00	14	14	S	579105	                    Mesonia phycicola
0.05	5025	0	G	417127	                  Zunongwangia
0.05	4996	4996	S	398743	                    Zunongwangia profunda
0.00	28	28	S	1502297	                    Zunongwangia atlantica
0.02	2060	0	G	283735	                  Leeuwenhoekiella
0.02	1922	1922	S	360293	                    Leeuwenhoekiella blandensis
0.00	137	137	S	283736	                    Leeuwenhoekiella aequorea
0.01	1249	0	G	143222	                  Salegentibacter
0.00	306	0	G1	2633436	                    unclassified Salegentibacter
0.00	257	257	S	1486285	                      Salegentibacter sp. R32
0.00	48	48	S	1250278	                      Salegentibacter sp. Hel_I_6
0.01	943	943	S	270918	                    Salegentibacter mishustinae
0.01	1169	0	F1	61432	                  unclassified Flavobacteriaceae
0.01	966	966	S	1871037	                    Flavobacteriaceae bacterium
0.00	202	202	S	1951828	                    Flavobacteriaceae bacterium UBA3356
0.01	561	0	G	111500	                  Muricauda
0.00	336	336	S	111501	                    Muricauda ruestringensis
0.00	85	0	G1	2615049	                    unclassified Muricauda
