name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alcanivorax sp. DSM 26293	1798238	S	74479	118149	192628	0.03849
Alcanivorax sp.	1872427	S	49871	37483	87354	0.01746
Alcanivorax sp. DG881	236097	S	15641	16521	32162	0.00643
Alcanivorax sp. DP30	2606217	S	1879	896	2775	0.00055
Alcanivorax sp. UBA4485	1945988	S	85	69	154	0.00003
Alcanivorax profundi	2338368	S	14744	38062	52806	0.01055
Alcanivorax jadensis	64988	S	6448	5738	12186	0.00244
Alcanivorax hongdengensis	519051	S	177	97	274	0.00005
Alcanivorax nanhaiticus	1177154	S	145	207	352	0.00007
Alcanivorax borkumensis	59754	S	52	25	77	0.00002
Alcanivorax sediminis	2663008	S	15	6	21	0.00000
Ketobacter sp. MCCC 1A13808	2602738	S	2878	714	3592	0.00072
Ketobacter alkanivorans	1917421	S	26	10	36	0.00001
Alcanivoracaceae bacterium	2024895	S	1833	1264	3097	0.00062
Alloalcanivorax venustensis	172371	S	930	1843	2773	0.00055
Alloalcanivorax marinus	1177169	S	18	13	31	0.00001
Alloalcanivorax profundimaris	2735259	S	15	18	33	0.00001
Marinicella rhabdoformis	2580566	S	99	32	131	0.00003
Halomonas aquamarina	77097	S	4286	23147	27433	0.00548
Halomonas sp. UBA3074	1946584	S	480	878	1358	0.00027
Halomonas sp.	1486246	S	80	55	135	0.00003
Halomonas piezotolerans	2609667	S	477	749	1226	0.00024
Halomonas lionensis	1144478	S	441	1905	2346	0.00047
Halomonas sulfidaeris	115553	S	117	55	172	0.00003
Halomonas sedimenti	2729618	S	90	214	304	0.00006
Halomonas meridiana	29570	S	59	115	174	0.00003
Halomonas titanicae	664683	S	46	162	208	0.00004
Halomonas hamiltonii	502829	S	38	156	194	0.00004
Halomonas stevensii	502821	S	35	191	226	0.00005
Halomonas glaciei	186761	S	22	91	113	0.00002
Halomonas zincidurans	1178777	S	14	9	23	0.00000
Halomonas maris	2729617	S	12	47	59	0.00001
Salinicola sp.	1978524	S	230	191	421	0.00008
Salinicola salarius	430457	S	77	46	123	0.00002
Chromohalobacter israelensis	141390	S	12	21	33	0.00001
Oceanospirillaceae bacterium	1899355	S	1883	570	2453	0.00049
Thalassolituus sp. UBA2107	1947659	S	230	669	899	0.00018
Neptuniibacter sp. UBA6509	1946976	S	64	9	73	0.00001
Oleibacter sp.	2024845	S	27	9	36	0.00001
Oleibacter marinus	484498	S	20	38	58	0.00001
Marinomonas piezotolerans	2213058	S	16	23	39	0.00001
Marinobacterium iners	48076	S	30	2	32	0.00001
Oleiphilus sp.	2025907	S	39	2	41	0.00001
Endozoicomonas sp. G2_2	2821092	S	12	7	19	0.00000
Alteromonas macleodii	28108	S	45752	106503	152255	0.03042
Alteromonas mediterranea	314275	S	20573	31073	51646	0.01032
Alteromonas australica	589873	S	18513	9927	28440	0.00568
Alteromonas abrolhosensis	1892904	S	2123	3149	5272	0.00105
Alteromonas sp. RKMC-009	2267264	S	1092	231	1323	0.00026
Alteromonas sp. IB21	2779369	S	612	663	1275	0.00025
Alteromonas sp. BL110	1714845	S	46	82	128	0.00003
Alteromonas sp. KC3	2795688	S	41	14	55	0.00001
Alteromonas sp. V450	1912139	S	35	30	65	0.00001
Alteromonas sp. KUL42	2480797	S	35	6	41	0.00001
Alteromonas sp. KUL106	2480799	S	34	16	50	0.00001
Alteromonas sp. MMG017	2822692	S	25	27	52	0.00001
Alteromonas sp. 38	2653129	S	13	15	28	0.00001
Alteromonas marina	203795	S	1755	3823	5578	0.00111
Alteromonas confluentis	1656094	S	1183	172	1355	0.00027
Alteromonas profundi	2696062	S	787	511	1298	0.00026
Alteromonas oceanisediminis	2836180	S	422	114	536	0.00011
Alteromonas antoniana	2803813	S	384	282	666	0.00013
Alteromonas portus	2565549	S	202	239	441	0.00009
Alteromonas alba	2079529	S	158	1356	1514	0.00030
Alteromonas naphthalenivorans	715451	S	152	280	432	0.00009
Alteromonas oceani	2071609	S	120	473	593	0.00012
Alteromonas hispanica	315421	S	80	14	94	0.00002
Alteromonas gracilis	1479524	S	69	56	125	0.00002
Alteromonas pelagimontana	1858656	S	26	3	29	0.00001
Alteromonas genovensis	471225	S	16	15	31	0.00001
Salinimonas sediminis	2303538	S	145	98	243	0.00005
Salinimonas iocasae	2572577	S	69	18	87	0.00002
Salinimonas lutimaris	914153	S	22	5	27	0.00001
Alteromonadaceae bacterium	1916082	S	350	176	526	0.00011
Alteromonadaceae bacterium UBA2620	1951386	S	183	787	970	0.00019
Glaciecola sp. UBA1851	1946570	S	67	12	79	0.00002
Paraglaciecola polaris	222814	S	12	4	16	0.00000
Idiomarina loihiensis	135577	S	7712	4528	12240	0.00245
Idiomarina zobellii	86103	S	531	1085	1616	0.00032
Idiomarina baltica	190892	S	387	475	862	0.00017
Idiomarina aquatica	1327752	S	209	80	289	0.00006
Idiomarina piscisalsi	1096243	S	102	156	258	0.00005
Idiomarina abyssalis	86102	S	18	11	29	0.00001
Idiomarina seosinensis	281739	S	13	4	17	0.00000
Idiomarinaceae bacterium	1898113	S	86	72	158	0.00003
Pseudoalteromonas tetraodonis	43659	S	341	2566	2907	0.00058
Pseudoalteromonas sp. 0303	2743618	S	114	2067	2181	0.00044
Pseudoalteromonas sp. XI10	1766621	S	48	891	939	0.00019
Pseudoalteromonas sp.	53249	S	25	185	210	0.00004
Pseudoalteromonas sp. NBT06-2	2025950	S	16	1	17	0.00000
Pseudoalteromonas atlantica	288	S	239	867	1106	0.00022
Pseudoalteromonas shioyasakiensis	1190813	S	140	2022	2162	0.00043
Pseudoalteromonas piratica	1348114	S	48	51	99	0.00002
Pseudoalteromonas marina	267375	S	16	44	60	0.00001
Pseudoalteromonas lipolytica	570156	S	15	73	88	0.00002
Algicola sp.	1872429	S	38	21	59	0.00001
Shewanella baltica	62322	S	18	25	43	0.00001
Gammaproteobacteria bacterium	1913989	S	129235	31404	160639	0.03210
Gammaproteobacteria bacterium UBA7310	1948647	S	21846	5718	27564	0.00551
Gammaproteobacteria bacterium UBA6940	1948640	S	629	107	736	0.00015
Gammaproteobacteria bacterium UBA1961	1948588	S	538	135	673	0.00013
gamma proteobacterium SCGC AAA007-O20	913327	S	256	129	385	0.00008
Gammaproteobacteria bacterium UBA3532	1948611	S	140	65	205	0.00004
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	70	40	110	0.00002
gamma proteobacterium SCGC AB-629-P17	1131274	S	65	94	159	0.00003
Gammaproteobacteria bacterium UBA1119	1948582	S	52	26	78	0.00002
gamma proteobacterium HTCC5015	391615	S	17	5	22	0.00000
Gammaproteobacteria bacterium UBA2955	1948602	S	12	0	12	0.00000
Spongiibacter marinus	354246	S	46795	28995	75790	0.01514
Spongiibacter nanhainus	2794344	S	14671	3026	17697	0.00354
Spongiibacter tropicus	454602	S	1208	891	2099	0.00042
Spongiibacter sp. IMCC21906	1620392	S	343	135	478	0.00010
Spongiibacter pelagi	2760804	S	250	138	388	0.00008
Marortus luteolus	2067667	S	1770	391	2161	0.00043
Spongiibacteraceae bacterium UBA5047	1953081	S	121	32	153	0.00003
Zhongshania aliphaticivorans	1470434	S	107	46	153	0.00003
Porticoccus hydrocarbonoclasticus	1073414	S	2393	7040	9433	0.00188
Porticoccus sp.	2024853	S	1262	1554	2816	0.00056
Porticoccaceae bacterium UBA1117	1952748	S	167	14	181	0.00004
Porticoccaceae bacterium	2026782	S	143	52	195	0.00004
Halieaceae bacterium UBA5085	1951918	S	863	354	1217	0.00024
Halieaceae bacterium UBA5044	1951916	S	33	3	36	0.00001
Halieaceae bacterium	2026743	S	21	3	24	0.00000
Parahaliea mediterranea	651086	S	304	48	352	0.00007
Haliea sp.	1932666	S	65	4	69	0.00001
Haliea alexandrii	2448162	S	54	20	74	0.00001
Haliea salexigens	287487	S	29	24	53	0.00001
Congregibacter litoralis	393662	S	38	22	60	0.00001
Halioglobus sp.	2024834	S	28	5	33	0.00001
Cellvibrionales bacterium UBA2511	1950788	S	865	2885	3750	0.00075
Saccharophagus degradans	86304	S	44	17	61	0.00001
Teredinibacter haidensis	2731755	S	17	2	19	0.00000
Marinimicrobium agarilyticum	306546	S	14	2	16	0.00000
Methylophaga sp. UBA2689	1946878	S	11434	13433	24867	0.00497
Methylophaga sp.	2024840	S	3954	989	4943	0.00099
Methylophaga sp. UBA3192	1946882	S	302	83	385	0.00008
Methylophaga aminisulfidivorans	230105	S	582	357	939	0.00019
Methylophaga nitratireducenticrescens	754476	S	55	45	100	0.00002
Cycloclasticus sp.	2024830	S	12876	2948	15824	0.00316
Cycloclasticus pugetii	34068	S	374	52	426	0.00009
uncultured Francisellaceae bacterium	393692	S	88	2	90	0.00002
uncultured Thiothrix sp.	223185	S	17	1	18	0.00000
Marinobacter salarius	1420917	S	7025	14330	21355	0.00427
Marinobacter nauticus	2743	S	1327	790	2117	0.00042
Marinobacter alexandrii	2570351	S	891	342	1233	0.00025
Marinobacter sp.	50741	S	272	229	501	0.00010
Marinobacter sp. B9-2	2137198	S	171	656	827	0.00017
Marinobacter sp. Arc7-DN-1	2304594	S	81	72	153	0.00003
Marinobacter sp. BW6	2592624	S	31	31	62	0.00001
Marinobacter sp. EhC06	1849169	S	25	48	73	0.00001
Marinobacter sp. LQ44	1749259	S	22	54	76	0.00002
Marinobacter sp. es.042	1761794	S	17	53	70	0.00001
Marinobacter manganoxydans	1150997	S	461	7195	7656	0.00153
Marinobacter fuscus	2109942	S	346	445	791	0.00016
Marinobacter flavimaris	262076	S	288	4715	5003	0.00100
Marinobacter vinifirmus	355591	S	274	376	650	0.00013
Marinobacter persicus	930118	S	127	101	228	0.00005
Marinobacter algicola	236100	S	106	118	224	0.00004
Marinobacter salsuginis	418719	S	61	63	124	0.00002
Marinobacter adhaerens	1033846	S	55	474	529	0.00011
Marinobacter shengliensis	1389223	S	13	20	33	0.00001
Marinobacter excellens	218670	S	13	17	30	0.00001
Halopseudomonas gallaeciensis	857227	S	415	303	718	0.00014
Halopseudomonas aestusnigri	857252	S	30	21	51	0.00001
Halopseudomonas pachastrellae	254161	S	21	25	46	0.00001
Stutzerimonas stutzeri	316	S	250	483	733	0.00015
Pseudomonas sp. SSM44	2487347	S	13	11	24	0.00000
Pseudomonas sihuiensis	1274359	S	17	130	147	0.00003
Pseudomonadales bacterium	1891229	S	282	61	343	0.00007
Kangiella geojedonensis	914150	S	29129	3999	33128	0.00662
Kangiella sp. HD9-110m-PIT-SAG07	2283595	S	182	25	207	0.00004
Kangiella koreensis	261964	S	18	3	21	0.00000
Kangiella profundi	1561924	S	18	18	36	0.00001
Pseudohongiella nitratireducens	1768907	S	1470	758	2228	0.00045
uncultured SAR86 cluster bacterium	648174	S	1204	258	1462	0.00029
SAR86 cluster bacterium SAR86A	1123866	S	21	13	34	0.00001
SAR86 cluster bacterium REDSEA-S09_B4	1811643	S	14	0	14	0.00000
Candidatus Thioglobus sp.	2026721	S	65	48	113	0.00002
Candidatus Thioglobus sp. MED-G25	1986229	S	44	13	57	0.00001
K189A clade bacterium	2315472	S	27	10	37	0.00001
Polycyclovorans sp.	2024852	S	634	1444	2078	0.00042
Flagellatimonas centrodinii	2806210	S	613	507	1120	0.00022
Sinimarinibacterium sp. NLF-5-8	2698684	S	135	113	248	0.00005
Algiphilus aromaticivorans	382454	S	24	9	33	0.00001
Acidiferrobacteraceae bacterium	2024893	S	1412	839	2251	0.00045
Psychrobacter submarinus	154108	S	859	750	1609	0.00032
Salinisphaera shabanensis	180542	S	371	134	505	0.00010
Salinisphaera sp. UBA6602	1947455	S	21	10	31	0.00001
Salinisphaera orenii	856731	S	13	47	60	0.00001
Abyssibacter profundi	2182787	S	421	96	517	0.00010
Salinisphaeraceae bacterium	2026789	S	64	3	67	0.00001
Woeseiaceae bacterium	2026806	S	170	163	333	0.00007
Rheinheimera nanhaiensis	1163621	S	34	19	53	0.00001
Arsukibacterium sp. UBA3155	1946058	S	16	1	17	0.00000
Oceanococcus atlanticus	1317117	S	25	0	25	0.00000
uncultured Gammaproteobacteria bacterium	86473	S	286	52	338	0.00007
Methylococcaceae bacterium UBA1147	1952219	S	157	30	187	0.00004
Providencia huaxiensis	2027290	S	101	69	170	0.00003
Vibrio caribbeanicus	701175	S	15	37	52	0.00001
Xanthomonadales bacterium	2006849	S	23	5	28	0.00001
Erythrobacter sp. A30-3	2785907	S	43659	75091	118750	0.02373
Erythrobacter sp.	1042	S	4201	3505	7706	0.00154
Erythrobacter sp. HI0063	1822240	S	1243	1838	3081	0.00062
Erythrobacter sp. YJ-T3-07	2793063	S	171	171	342	0.00007
Erythrobacter sp. UBA2510	1946470	S	130	312	442	0.00009
Erythrobacter sp. UBA1916	1946469	S	26	43	69	0.00001
Erythrobacter sp. SD-21	161528	S	20	12	32	0.00001
Erythrobacter sp. 3-20A1M	2653850	S	12	12	24	0.00000
Erythrobacter litoralis	39960	S	1025	1402	2427	0.00048
Erythrobacter longus	1044	S	116	18	134	0.00003
Erythrobacter aureus	2182384	S	88	39	127	0.00003
Qipengyuania flava	192812	S	12344	4886	17230	0.00344
Qipengyuania citrea	225971	S	6991	9577	16568	0.00331
Qipengyuania pelagi	994320	S	3333	4618	7951	0.00159
Qipengyuania vulgaris	291985	S	135	105	240	0.00005
Qipengyuania seohaensis	266951	S	16	11	27	0.00001
Erythrobacteraceae bacterium	2026738	S	3227	374	3601	0.00072
Erythrobacteraceae bacterium E2-1 Yellow Sea	2780381	S	23	19	42	0.00001
Croceicoccus sp.	1927144	S	1447	4063	5510	0.00110
Croceicoccus sp. YJ47	2798724	S	25	17	42	0.00001
Croceicoccus marinus	450378	S	69	59	128	0.00003
Croceicoccus gelatinilyticus	2835536	S	43	46	89	0.00002
Croceicoccus naphthovorans	1348774	S	22	44	66	0.00001
Croceicoccus mobilis	1703339	S	15	20	35	0.00001
Croceicoccus sediminis	2571150	S	13	4	17	0.00000
Pseudopontixanthobacter vadosimaris	2726450	S	612	495	1107	0.00022
Aurantiacibacter zhengii	2307003	S	201	212	413	0.00008
Aurantiacibacter atlanticus	1648404	S	174	49	223	0.00004
Pelagerythrobacter aerophilus	2306995	S	62	57	119	0.00002
Pelagerythrobacter marinus	538382	S	37	41	78	0.00002
Tsuneonella suprasediminis	2306996	S	24	33	57	0.00001
Croceibacterium atlanticum	1267766	S	37	35	72	0.00001
Altericroceibacterium spongiae	2320269	S	30	22	52	0.00001
Actirhodobacter atriluteus	2744473	S	23	14	37	0.00001
Parapontixanthobacter aurantiacus	1463599	S	12	13	25	0.00000
Citromicrobium sp.	2024827	S	44268	35637	79905	0.01597
Citromicrobium sp. UBA3494	1946345	S	8635	14661	23296	0.00466
Citromicrobium sp. JLT1363	517722	S	90	170	260	0.00005
Citromicrobium bathyomarinum	72174	S	11758	18327	30085	0.00601
Blastomonas marina	1867408	S	3885	4944	8829	0.00176
Sphingomonas sp. SKA58	314266	S	1051	1860	2911	0.00058
Sphingomonas aerolata	185951	S	28	25	53	0.00001
Sphingomonas yabuuchiae	172044	S	12	31	43	0.00001
Sphingobium sp. C100	1207055	S	320	722	1042	0.00021
Sphingobium sp. TCM1	453246	S	90	151	241	0.00005
Sphingobium sp. D43FB	2017595	S	27	82	109	0.00002
Sphingobium sp. Ant17	1461752	S	26	84	110	0.00002
Sphingobium xenophagum	121428	S	38	72	110	0.00002
Sphingobium scionense	1404341	S	30	79	109	0.00002
Sphingobium yanoikuyae	13690	S	13	36	49	0.00001
Novosphingobium indicum	462949	S	124	109	233	0.00005
Novosphingobium marinum	1514948	S	45	61	106	0.00002
Novosphingobium aquimarinum	2682494	S	29	55	84	0.00002
Novosphingobium malaysiense	1348853	S	27	7	34	0.00001
Novosphingobium pentaromativorans	205844	S	20	20	40	0.00001
Sphingopyxis sp.	1908224	S	192	158	350	0.00007
Sphingopyxis macrogoltabida	33050	S	14	19	33	0.00001
Sphingopyxis indica	436663	S	14	12	26	0.00001
Novosphingopyxis iocasae	2762729	S	173	145	318	0.00006
Novosphingopyxis baekryungensis	279369	S	60	13	73	0.00001
Sphingomonadaceae bacterium MED-G03	1986231	S	74	41	115	0.00002
uncultured Parasphingopyxis sp.	1547918	S	53	104	157	0.00003
Stakelama pacifica	517720	S	18	17	35	0.00001
Pacificimonas flava	1234595	S	28	25	53	0.00001
Sphingomonadales bacterium	1978525	S	19	11	30	0.00001
Sulfitobacter pontiacus	60137	S	30047	47348	77395	0.01547
Sulfitobacter litoralis	335975	S	1071	4095	5166	0.00103
Sulfitobacter sp.	1903071	S	44	124	168	0.00003
Sulfitobacter sp. D7	1968541	S	37	226	263	0.00005
Sulfitobacter sp. BDSS02	2663018	S	34	66	100	0.00002
