name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingobium sp. TKS	1315974	S	484	1243	1727	0.03311
Sphingobium sp. RAC03	1843368	S	37	8	45	0.00086
Sphingobium sp. CAP-1	2676077	S	28	101	129	0.00247
Sphingobium sp. Cam5-1	2789327	S	18	19	37	0.00071
Sphingobium sp. MI1205	407020	S	13	57	70	0.00134
Sphingobium sp. EP60837	1855519	S	13	16	29	0.00056
Sphingobium baderi	1332080	S	323	628	951	0.01823
Sphingobium cloacae	120107	S	158	501	659	0.01264
Sphingobium amiense	135719	S	72	323	395	0.00757
Sphingobium herbicidovorans	76947	S	60	34	94	0.00180
Novosphingobium resinovorum	158500	S	548	169	717	0.01375
Novosphingobium pentaromativorans	205844	S	150	46	196	0.00376
Novosphingobium sp. EMRT-2	2571749	S	120	64	184	0.00353
Novosphingobium decolorationis	2698673	S	37	198	235	0.00451
Sphingomonas sp. IC081	304378	S	248	197	445	0.00853
Sphingomonas sp. FARSPH	2219696	S	99	81	180	0.00345
Sphingomonas sp. NBWT7	2596913	S	55	132	187	0.00359
Sphingomonas sanxanigenens	397260	S	341	412	753	0.01444
Sphingopyxis macrogoltabida	33050	S	282	326	608	0.01166
Sphingopyxis sp. 113P3	292913	S	65	30	95	0.00182
Sphingopyxis sp. FD7	1914525	S	65	89	154	0.00295
Sphingopyxis alaskensis	117207	S	66	59	125	0.00240
Sphingopyxis lindanitolerans	2054227	S	25	520	545	0.01045
Rhizorhabdus dicambivorans	1850238	S	272	2472	2744	0.05261
Rhizorhabdus wittichii	160791	S	12	14	26	0.00050
Aurantiacibacter atlanticus	1648404	S	2098	2023	4121	0.07902
Porphyrobacter sp. YT40	2547601	S	644	529	1173	0.02249
Croceicoccus marinus	450378	S	433	68	501	0.00961
Salipiger sp. CCB-MM3	1792508	S	399	6	405	0.00777
Salipiger abyssi	1250539	S	290	176	466	0.00894
Salipiger profundus	1229727	S	252	354	606	0.01162
Sulfitobacter sp. THAF37	2587855	S	269	585	854	0.01637
Sulfitobacter sp. D7	1968541	S	183	199	382	0.00732
Sulfitobacter alexandrii	1917485	S	115	394	509	0.00976
Sulfitobacter mediterraneus	83219	S	17	16	33	0.00063
Sagittula sp. P11	2009329	S	280	794	1074	0.02059
Roseovarius mucosus	215743	S	147	1115	1262	0.02420
Roseovarius indicus	540747	S	76	172	248	0.00476
Roseovarius sp. THAF27	2587850	S	12	24	36	0.00069
Celeribacter indicus	1208324	S	48	273	321	0.00615
Celeribacter baekdonensis	875171	S	19	47	66	0.00127
Phaeobacter piscinae	1580596	S	39	0	39	0.00075
Phaeobacter gallaeciensis	60890	S	29	36	65	0.00125
