name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. SK025	1389011	S	468	29985	30453	0.06103
Sulfitobacter sp. CB2047	1525218	S	54	6114	6168	0.01236
Sulfitobacter sp. BSw21498	664426	S	35	129	164	0.00033
Sulfitobacter sp. W027	2867025	S	24	191	215	0.00043
Sulfitobacter pontiacus	60137	S	1194	90545	91739	0.18386
Sulfitobacter indolifex	225422	S	691	5311	6002	0.01203
Sulfitobacter faviae	1775881	S	37	331	368	0.00074
Sulfitobacter alexandrii	1917485	S	20	334	354	0.00071
Roseovarius indicus	540747	S	143	1028	1171	0.00235
Roseovarius mucosus	215743	S	13	157	170	0.00034
Phaeobacter inhibens	221822	S	161	517	678	0.00136
Phaeobacter gallaeciensis	60890	S	15	82	97	0.00019
Pseudosulfitobacter sp. DSM 107133	2883100	S	114	793	907	0.00182
Pseudosulfitobacter pseudonitzschiae	1402135	S	42	313	355	0.00071
Dinoroseobacter shibae	215813	S	22	193	215	0.00043
Salipiger profundus	1229727	S	18	125	143	0.00029
Celeribacter ethanolicus	1758178	S	16	59	75	0.00015
Sagittula sp. P11	2009329	S	16	220	236	0.00047
Pseudooceanicola atlanticus	1461694	S	833	584	1417	0.00284
Pacificitalea manganoxidans	1411902	S	303	994	1297	0.00260
Tritonibacter mobilis	379347	S	295	2056	2351	0.00471
Paracoccus sp. SCSIO 75233	3017782	S	25	286	311	0.00062
Yoonia vestfoldensis	245188	S	33	182	215	0.00043
Qipengyuania flava	192812	S	12912	8625	21537	0.04316
Qipengyuania sp. SS22	2979461	S	152	32	184	0.00037
Qipengyuania sp. PHS-Z21	2909673	S	109	66	175	0.00035
Qipengyuania seohaensis	266951	S	27	8	35	0.00007
Erythrobacter sp. A30-3	2785907	S	11416	8612	20028	0.04014
Erythrobacter sp. THAF29	2587851	S	36	8	44	0.00009
Erythrobacter sp. 3-20A1M	2653850	S	15	10	25	0.00005
Erythrobacter litoralis	39960	S	407	294	701	0.00140
Erythrobacter aureus	2182384	S	28	4	32	0.00006
Croceicoccus marinus	450378	S	258	220	478	0.00096
Croceicoccus sp. Ery15	1703338	S	122	226	348	0.00070
Croceicoccus sp. Ery5	1703340	S	89	76	165	0.00033
Croceicoccus naphthovorans	1348774	S	29	59	88	0.00018
Tsuneonella flava	2055955	S	140	40	180	0.00036
Aurantiacibacter atlanticus	1648404	S	81	46	127	0.00025
Croceibacterium atlanticum	1267766	S	24	10	34	0.00007
Citromicrobium sp. JL477	1634516	S	10187	4563	14750	0.02956
Sphingobium yanoikuyae	13690	S	325	1320	1645	0.00330
Sphingobium xenophagum	121428	S	168	375	543	0.00109
Sphingobium sp. YG1	2082188	S	29	46	75	0.00015
Sphingobium sp. TKS	1315974	S	14	64	78	0.00016
Sphingobium fuliginis	336203	S	14	183	197	0.00039
Sphingopyxis macrogoltabida	33050	S	49	55	104	0.00021
