name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Aurantiacibacter atlanticus	1648404	S	12198	12318	24516	0.26441
Croceicoccus marinus	450378	S	2906	478	3384	0.03650
Porphyrobacter sp. YT40	2547601	S	1790	1249	3039	0.03278
Sphingobium sp. TKS	1315974	S	838	1523	2361	0.02546
Sphingobium sp. RAC03	1843368	S	51	8	59	0.00064
Sphingobium sp. Cam5-1	2789327	S	45	34	79	0.00085
Sphingobium sp. CAP-1	2676077	S	29	75	104	0.00112
Sphingobium sp. SCG-1	2072936	S	12	0	12	0.00013
Sphingobium baderi	1332080	S	764	1123	1887	0.02035
Sphingobium cloacae	120107	S	237	507	744	0.00802
Sphingobium amiense	135719	S	54	142	196	0.00211
Sphingobium herbicidovorans	76947	S	44	25	69	0.00074
Sphingobium indicum	332055	S	19	27	46	0.00050
Sphingopyxis sp. 113P3	292913	S	403	165	568	0.00613
Sphingopyxis sp. FD7	1914525	S	87	75	162	0.00175
Sphingopyxis alaskensis	117207	S	255	132	387	0.00417
Sphingopyxis macrogoltabida	33050	S	224	196	420	0.00453
Novosphingobium resinovorum	158500	S	358	86	444	0.00479
Novosphingobium pentaromativorans	205844	S	159	34	193	0.00208
Novosphingobium sp. EMRT-2	2571749	S	100	34	134	0.00145
Novosphingobium sp. P6W	1609758	S	18	1	19	0.00020
Novosphingobium decolorationis	2698673	S	42	159	201	0.00217
Sphingomonas sanxanigenens	397260	S	583	409	992	0.01070
Sphingomonas sp. IC081	304378	S	105	63	168	0.00181
Sphingomonas sp. FARSPH	2219696	S	56	72	128	0.00138
Sphingomonas sp. NBWT7	2596913	S	40	92	132	0.00142
Rhizorhabdus dicambivorans	1850238	S	480	2519	2999	0.03234
Rhizorhabdus wittichii	160791	S	19	14	33	0.00036
Pacificitalea manganoxidans	1411902	S	3079	1963	5042	0.05438
Paracoccaceae bacterium	1904441	S	1261	1401	2662	0.02871
Paracoccus zhejiangensis	1077935	S	55	12	67	0.00072
Paracoccus tegillarcae	1529068	S	22	14	36	0.00039
Gemmobacter fulva	2840474	S	63	5	68	0.00073
Pukyongiella litopenaei	2605946	S	55	99	154	0.00166
Thioclava nitratireducens	1915078	S	20	19	39	0.00042
Thioclava electrotropha	1549850	S	15	0	15	0.00016
Pseudohalocynthiibacter aestuariivivens	1591409	S	33	22	55	0.00059
Falsirhodobacter sp. PG104	2692330	S	26	0	26	0.00028
Rhodovulum sp. P5	1564506	S	20	5	25	0.00027
Frigidibacter mobilis	1335048	S	17	16	33	0.00036
Yoonia vestfoldensis	245188	S	15	131	146	0.00157
Paroceanicella profunda	2579971	S	12	3	15	0.00016
Salipiger profundus	1229727	S	836	1056	1892	0.02041
Salipiger abyssi	1250539	S	356	229	585	0.00631
Salipiger sp. CCB-MM3	1792508	S	17	0	17	0.00018
Sulfitobacter sp. D7	1968541	S	429	476	905	0.00976
Sulfitobacter sp. THAF37	2587855	S	50	111	161	0.00174
Sulfitobacter alexandrii	1917485	S	65	220	285	0.00307
Sulfitobacter mediterraneus	83219	S	14	12	26	0.00028
Roseovarius mucosus	215743	S	100	672	772	0.00833
Roseovarius indicus	540747	S	71	142	213	0.00230
Roseovarius sp. THAF9	2587847	S	23	12	35	0.00038
Roseovarius sp. THAF27	2587850	S	14	21	35	0.00038
Sagittula sp. P11	2009329	S	125	321	446	0.00481
Pseudosulfitobacter pseudonitzschiae	1402135	S	56	33	89	0.00096
Celeribacter indicus	1208324	S	31	155	186	0.00201
Celeribacter baekdonensis	875171	S	18	35	53	0.00057
