name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	34955	20141	55096	0.09981
Erythrobacter sp. SDW2	2907154	S	167	35	202	0.00037
Erythrobacter sp. THAF29	2587851	S	80	17	97	0.00018
Erythrobacter sp. 3-20A1M	2653850	S	38	21	59	0.00011
Erythrobacter litoralis	39960	S	548	316	864	0.00157
Erythrobacter aureus	2182384	S	14	1	15	0.00003
Qipengyuania flava	192812	S	23307	12476	35783	0.06483
Qipengyuania sp. SS22	2979461	S	164	31	195	0.00035
Qipengyuania sp. PHS-Z21	2909673	S	80	39	119	0.00022
Qipengyuania seohaensis	266951	S	19	5	24	0.00004
Croceicoccus sp. Ery15	1703338	S	245	352	597	0.00108
Croceicoccus sp. Ery5	1703340	S	159	107	266	0.00048
Croceicoccus sp. YJ47	2798724	S	31	27	58	0.00011
Croceicoccus marinus	450378	S	325	211	536	0.00097
Croceicoccus naphthovorans	1348774	S	46	79	125	0.00023
Tsuneonella flava	2055955	S	206	47	253	0.00046
Aurantiacibacter atlanticus	1648404	S	132	55	187	0.00034
Pelagerythrobacter marensis	543877	S	23	2	25	0.00005
Croceibacterium atlanticum	1267766	S	21	7	28	0.00005
Citromicrobium sp. JL477	1634516	S	21856	8723	30579	0.05540
Sphingobium yanoikuyae	13690	S	653	2833	3486	0.00632
Sphingobium sp. SYK-6	627192	S	178	268	446	0.00081
Sphingobium sp. KCTC 72723	2733867	S	39	15	54	0.00010
Sphingobium sp. YG1	2082188	S	30	66	96	0.00017
Sphingobium sp. AntQ-1	2930091	S	27	45	72	0.00013
Sphingobium sp. TKS	1315974	S	16	101	117	0.00021
Sphingobium sp. RSMS	520734	S	15	253	268	0.00049
Sphingobium sp. JS3065	2970925	S	13	45	58	0.00011
Sphingobium xenophagum	121428	S	330	1107	1437	0.00260
Sphingobium baderi	1332080	S	87	1138	1225	0.00222
Sphingobium fuliginis	336203	S	64	602	666	0.00121
Sphingopyxis sp. FD7	1914525	S	138	252	390	0.00071
Sphingopyxis sp. 113P3	292913	S	15	31	46	0.00008
Sphingopyxis terrae	33052	S	29	648	677	0.00123
Sphingopyxis macrogoltabida	33050	S	19	45	64	0.00012
Sphingopyxis alaskensis	117207	S	16	16	32	0.00006
Sphingomonas koreensis	93064	S	384	915	1299	0.00235
Sphingomonas sanxanigenens	397260	S	291	594	885	0.00160
Sphingomonas sp. IC081	304378	S	42	973	1015	0.00184
Sphingomonas bisphenolicum	296544	S	44	177	221	0.00040
Sphingomonas melonis	152682	S	13	64	77	0.00014
Novosphingobium decolorationis	2698673	S	101	196	297	0.00054
Novosphingobium pentaromativorans	205844	S	72	179	251	0.00045
Novosphingobium sp. KA1	164608	S	20	383	403	0.00073
Novosphingobium sp. EMRT-2	2571749	S	17	40	57	0.00010
Novosphingobium sp. 9	2025349	S	15	3	18	0.00003
Novosphingobium resinovorum	158500	S	12	26	38	0.00007
Novosphingopyxis iocasae	2762729	S	175	92	267	0.00048
Sphingosinithalassobacter tenebrarum	2711215	S	90	29	119	0.00022
Sulfitobacter sp. SK025	1389011	S	456	20949	21405	0.03878
Sulfitobacter sp. CB2047	1525218	S	38	3040	3078	0.00558
Sulfitobacter sp. BSw21498	664426	S	28	81	109	0.00020
Sulfitobacter sp. W027	2867025	S	23	131	154	0.00028
Sulfitobacter sp. W074	2867026	S	13	302	315	0.00057
Sulfitobacter pontiacus	60137	S	853	44879	45732	0.08285
