name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudoalteromonas shioyasakiensis	1190813	S	4059	0	4059	0.12282
Pseudoalteromonas sp. NC201	1514074	S	343	0	343	0.01038
Pseudoalteromonas arctica	394751	S	75	86	161	0.00487
Salinimonas iocasae	2572577	S	1348	975	2323	0.07029
Alteromonas sp. RKMC-009	2267264	S	213	0	213	0.00644
Paraglaciecola mesophila	197222	S	17	0	17	0.00051
Shewanella sp. ANA-3	94122	S	79	265	344	0.01041
Shewanella aestuarii	1028752	S	75	428	503	0.01522
Pseudomonas putida	303	S	117	151	268	0.00811
Pseudomonas resinovorans	53412	S	22	3	25	0.00076
Stutzerimonas stutzeri	316	S	136	162	298	0.00902
Marinobacter sp. NP-4(2019)	2488665	S	244	0	244	0.00738
Proteus sp. ZN5	2697019	S	245	10954	11199	0.33886
Halomonas ventosae	229007	S	85	1056	1141	0.03452
Halomonas sulfidaeris	115553	S	49	29	78	0.00236
Marinomonas algicola	2773454	S	120	4	124	0.00375
Vibrio tubiashii	29498	S	167	357	524	0.01586
Vibrio rumoiensis	76258	S	68	324	392	0.01186
Psychrobacter sp. 4Bb	888436	S	25	27	52	0.00157
Psychrobacter sp. 4Dc	888437	S	23	99	122	0.00369
Stenotrophomonas rhizophila	216778	S	151	519	670	0.02027
Aurantiacibacter atlanticus	1648404	S	542	1928	2470	0.07474
Croceicoccus marinus	450378	S	538	305	843	0.02551
Porphyrobacter sp. YT40	2547601	S	289	420	709	0.02145
Sphingopyxis sp. 113P3	292913	S	76	105	181	0.00548
Sphingopyxis fribergensis	1515612	S	30	8	38	0.00115
Sphingopyxis alaskensis	117207	S	25	19	44	0.00133
Sphingopyxis macrogoltabida	33050	S	20	41	61	0.00185
Sphingomonas sanxanigenens	397260	S	114	117	231	0.00699
Novosphingobium sp. EMRT-2	2571749	S	25	11	36	0.00109
Novosphingobium resinovorum	158500	S	16	8	24	0.00073
Novosphingobium pentaromativorans	205844	S	13	3	16	0.00048
Sphingobium cloacae	120107	S	22	100	122	0.00369
Sulfitobacter sp. D7	1968541	S	131	227	358	0.01083
Sulfitobacter sp. THAF37	2587855	S	75	241	316	0.00956
Sulfitobacter alexandrii	1917485	S	38	204	242	0.00732
Salipiger abyssi	1250539	S	229	439	668	0.02021
Salipiger profundus	1229727	S	48	129	177	0.00536
Roseovarius indicus	540747	S	37	134	171	0.00517
Roseovarius mucosus	215743	S	31	439	470	0.01422
Ruegeria sp. TM1040	292414	S	62	29	91	0.00275
Celeribacter indicus	1208324	S	32	351	383	0.01159
Celeribacter baekdonensis	875171	S	23	79	102	0.00309
Sagittula sp. P11	2009329	S	36	166	202	0.00611
Octadecabacter sp. SW4	2602067	S	32	109	141	0.00427
Pseudosulfitobacter pseudonitzschiae	1402135	S	16	17	33	0.00100
Pacificitalea manganoxidans	1411902	S	89	189	278	0.00841
Paracoccaceae bacterium	1904441	S	27	108	135	0.00408
Gemmobacter fulva	2840474	S	16	5	21	0.00064
Pseudohalocynthiibacter aestuariivivens	1591409	S	14	19	33	0.00100
Roseibium aggregatum	187304	S	75	3	78	0.00236
Martelella mediterranea	293089	S	52	1020	1072	0.03244
Thalassospira marina	2048283	S	87	9	96	0.00290
Thalassospira xiamenensis	220697	S	19	0	19	0.00057
Tistrella mobilis	171437	S	21	24	45	0.00136
Microbacterium paraoxydans	199592	S	12	10	22	0.00067
