name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pelagibacteraceae bacterium	2026775	S	1481634	1110339	2591973	0.06034
alpha proteobacterium HIMB59	744985	S	6639	1259	7898	0.00018
Pelagibacteraceae bacterium AG-325-F15	2162027	S	3866	18255	22121	0.00051
alpha proteobacterium SCGC AAA288-G21	939324	S	3392	6550	9942	0.00023
Pelagibacteraceae bacterium AG-313-A04	2162056	S	2235	6991	9226	0.00021
Pelagibacteraceae bacterium AG-404-N13	2161987	S	2112	2884	4996	0.00012
Pelagibacteraceae bacterium AG-464-P07	2162008	S	2010	1881	3891	0.00009
Pelagibacteraceae bacterium AG-365-D07	2162041	S	1519	4157	5676	0.00013
Pelagibacteraceae bacterium TMED13	1986627	S	1339	401	1740	0.00004
Pelagibacteraceae bacterium AG-439-F23	2162002	S	1234	1582	2816	0.00007
alpha proteobacterium SCGC AAA240-E13	939306	S	898	1802	2700	0.00006
alpha proteobacterium SCGC AAA288-N07	939346	S	782	1204	1986	0.00005
alpha proteobacterium SCGC AAA288-E13	939316	S	778	2291	3069	0.00007
Pelagibacteraceae bacterium AG-325-C10	2162022	S	774	4166	4940	0.00011
Pelagibacteraceae bacterium AG-414-M23	2162016	S	673	820	1493	0.00003
Pelagibacteraceae bacterium AG-422-C23	2161989	S	538	1323	1861	0.00004
Pelagibacteraceae bacterium AG-464-B04	2162007	S	428	198	626	0.00001
Pelagibacteraceae bacterium AG-410-N23	2162012	S	354	1081	1435	0.00003
Pelagibacteraceae bacterium AG-426-G09	2162053	S	301	1050	1351	0.00003
Pelagibacteraceae bacterium AG-422-I02	2161991	S	291	1047	1338	0.00003
Pelagibacteraceae bacterium AG-390-O04	2162046	S	291	847	1138	0.00003
Pelagibacteraceae bacterium AG-410-D23	2162050	S	289	381	670	0.00002
Pelagibacteraceae bacterium AG-390-A02	2161984	S	284	4285	4569	0.00011
Pelagibacteraceae bacterium AG-447-E22	2162003	S	255	874	1129	0.00003
Pelagibacteraceae bacterium AG-426-P20	2161999	S	237	753	990	0.00002
Pelagibacteraceae bacterium AG-414-E02	2162014	S	223	211	434	0.00001
Pelagibacteraceae bacterium AG-319-F18	2162057	S	201	1677	1878	0.00004
Pelagibacteraceae bacterium AG-390-C22	2161986	S	196	684	880	0.00002
Pelagibacteraceae bacterium AG-325-J13	2162028	S	180	231	411	0.00001
Pelagibacteraceae bacterium AG-404-P07	2162047	S	173	483	656	0.00002
Pelagibacteraceae bacterium AG-426-L23	2161997	S	136	302	438	0.00001
Pelagibacteraceae bacterium AG-422-D23	2161990	S	132	2550	2682	0.00006
Pelagibacteraceae bacterium AG-349-O05	2162039	S	123	2436	2559	0.00006
alpha proteobacterium HIMB5	859653	S	115	60	175	0.00000
Pelagibacteraceae bacterium AG-390-M19	2162045	S	115	2181	2296	0.00005
Pelagibacteraceae bacterium AG-390-A23	2161985	S	111	3569	3680	0.00009
Pelagibacteraceae bacterium AG-390-L03	2162044	S	66	809	875	0.00002
SAR11 cluster bacterium PRT-SC02	1527298	S	58	412	470	0.00001
Pelagibacteraceae bacterium AG-345-F21	2162037	S	54	54	108	0.00000
Pelagibacteraceae bacterium AG-349-L17	2161981	S	45	985	1030	0.00002
Pelagibacteraceae bacterium AG-349-L23	2162038	S	45	1210	1255	0.00003
Pelagibacteraceae bacterium AG-325-E13	2162024	S	43	60	103	0.00000
Pelagibacteraceae bacterium AG-325-C03	2162021	S	40	69	109	0.00000
Pelagibacteraceae bacterium AG-426-E17	2161995	S	38	162	200	0.00000
Pelagibacteraceae bacterium AG-325-E08	2162023	S	36	1051	1087	0.00003
Pelagibacteraceae bacterium AG-426-G02	2162052	S	34	1120	1154	0.00003
Pelagibacteraceae bacterium AG-447-N18	2162004	S	33	693	726	0.00002
Pelagibacteraceae bacterium AG-430-F16	2162054	S	31	241	272	0.00001
Pelagibacteraceae bacterium TMED65	1986644	S	30	6	36	0.00000
Pelagibacteraceae bacterium AG-426-I15	2161996	S	29	51	80	0.00000
Pelagibacteraceae bacterium AG-337-I02	2162033	S	27	134	161	0.00000
Pelagibacteraceae bacterium TMED124	1986798	S	23	826	849	0.00002
Pelagibacteraceae bacterium AG-404-P08	2162048	S	21	220	241	0.00001
Pelagibacteraceae bacterium AG-345-O09	2161978	S	19	286	305	0.00001
Pelagibacteraceae bacterium AG-390-D18	2162043	S	17	228	245	0.00001
Pelagibacteraceae bacterium AG-349-E10	2161980	S	16	193	209	0.00000
Pelagibacteraceae bacterium AG-359-E06	2161982	S	16	69	85	0.00000
Pelagibacteraceae bacterium AG-337-G04	2162031	S	15	98	113	0.00000
Pelagibacteraceae bacterium AG-325-J17	2162029	S	15	381	396	0.00001
uncultured Pelagibacteraceae bacterium	1667051	S	1249261	3441286	4690547	0.10919
Candidatus Pelagibacter sp.	2024849	S	66693	140387	207080	0.00482
Candidatus Pelagibacter sp. RS40	1977865	S	2465	40144	42609	0.00099
Candidatus Pelagibacter sp. HTCC7211	439493	S	239	1882	2121	0.00005
