name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingobium sp. TKS	1315974	S	2907	7682	10589	0.03175
Sphingobium sp. RAC03	1843368	S	279	64	343	0.00103
Sphingobium sp. CAP-1	2676077	S	126	462	588	0.00176
Sphingobium sp. Cam5-1	2789327	S	76	85	161	0.00048
Sphingobium sp. MI1205	407020	S	73	322	395	0.00118
Sphingobium sp. EP60837	1855519	S	47	62	109	0.00033
Sphingobium sp. SCG-1	2072936	S	42	1	43	0.00013
Sphingobium baderi	1332080	S	2030	3890	5920	0.01775
Sphingobium cloacae	120107	S	1077	3370	4447	0.01334
Sphingobium amiense	135719	S	619	2774	3393	0.01017
Sphingobium herbicidovorans	76947	S	311	176	487	0.00146
Sphingobium indicum	332055	S	54	121	175	0.00052
Novosphingobium resinovorum	158500	S	3468	1058	4526	0.01357
Novosphingobium sp. EMRT-2	2571749	S	855	442	1297	0.00389
Novosphingobium sp. P6W	1609758	S	65	5	70	0.00021
Novosphingobium pentaromativorans	205844	S	926	277	1203	0.00361
Novosphingobium decolorationis	2698673	S	215	1145	1360	0.00408
Sphingomonas sp. IC081	304378	S	1513	1193	2706	0.00811
Sphingomonas sp. FARSPH	2219696	S	649	523	1172	0.00351
Sphingomonas sp. NBWT7	2596913	S	430	915	1345	0.00403
Sphingomonas sanxanigenens	397260	S	2196	2655	4851	0.01455
Sphingomonas aliaeris	2759526	S	22	1	23	0.00007
Sphingomonas taxi	1549858	S	13	0	13	0.00004
Sphingopyxis macrogoltabida	33050	S	1701	1879	3580	0.01074
Sphingopyxis sp. FD7	1914525	S	393	501	894	0.00268
Sphingopyxis sp. 113P3	292913	S	387	177	564	0.00169
Sphingopyxis alaskensis	117207	S	336	302	638	0.00191
Sphingopyxis lindanitolerans	2054227	S	150	3136	3286	0.00985
Sphingopyxis fribergensis	1515612	S	25	13	38	0.00011
Rhizorhabdus dicambivorans	1850238	S	1585	14451	16036	0.04809
Rhizorhabdus wittichii	160791	S	61	76	137	0.00041
Tardibacter chloracetimidivorans	1921510	S	93	351	444	0.00133
Aurantiacibacter atlanticus	1648404	S	13310	12675	25985	0.07792
Porphyrobacter sp. YT40	2547601	S	3732	2978	6710	0.02012
Croceicoccus marinus	450378	S	2607	406	3013	0.00904
Croceicoccus naphthovorans	1348774	S	61	59	120	0.00036
Salipiger sp. CCB-MM3	1792508	S	2560	42	2602	0.00780
Salipiger abyssi	1250539	S	1928	1129	3057	0.00917
Salipiger profundus	1229727	S	1637	2239	3876	0.01162
Sulfitobacter sp. THAF37	2587855	S	1621	3504	5125	0.01537
Sulfitobacter sp. D7	1968541	S	1239	1368	2607	0.00782
Sulfitobacter alexandrii	1917485	S	705	2373	3078	0.00923
Sulfitobacter mediterraneus	83219	S	107	99	206	0.00062
Sagittula sp. P11	2009329	S	1911	5300	7211	0.02162
Roseovarius mucosus	215743	S	965	7146	8111	0.02432
Roseovarius indicus	540747	S	537	1191	1728	0.00518
Roseovarius sp. THAF27	2587850	S	77	152	229	0.00069
Roseovarius sp. THAF9	2587847	S	65	46	111	0.00033
Phaeobacter piscinae	1580596	S	205	0	205	0.00061
Phaeobacter gallaeciensis	60890	S	185	224	409	0.00123
Phaeobacter porticola	1844006	S	39	4	43	0.00013
Celeribacter indicus	1208324	S	238	1304	1542	0.00462
Celeribacter baekdonensis	875171	S	149	357	506	0.00152
Pseudosulfitobacter pseudonitzschiae	1402135	S	383	242	625	0.00187
Ruegeria sp. THAF33	2587853	S	149	61	210	0.00063
Ruegeria sp. TM1040	292414	S	14	2	16	0.00005
Dinoroseobacter shibae	215813	S	132	462	594	0.00178
Octadecabacter sp. SW4	2602067	S	113	229	342	0.00103
Roseivivax sp. THAF197b	2588299	S	91	62	153	0.00046
Leisingera sp. NJS204	2508307	S	79	80	159	0.00048
Yangia pacifica	311180	S	57	1	58	0.00017
Roseobacter litoralis	42443	S	23	8	31	0.00009
Paracoccaceae bacterium	1904441	S	1589	1783	3372	0.01011
Pacificitalea manganoxidans	1411902	S	892	1130	2022	0.00606
Paracoccus zhejiangensis	1077935	S	206	85	291	0.00087
Paracoccus tegillarcae	1529068	S	19	14	33	0.00010
Paracoccus aminophilus	34003	S	13	0	13	0.00004
Gemmobacter fulva	2840474	S	176	21	197	0.00059
Pseudohalocynthiibacter aestuariivivens	1591409	S	140	140	280	0.00084
Falsirhodobacter sp. PG104	2692330	S	93	7	100	0.00030
Thioclava nitratireducens	1915078	S	66	75	141	0.00042
Thioclava electrotropha	1549850	S	15	0	15	0.00004
Yoonia vestfoldensis	245188	S	72	785	857	0.00257
Rhodovulum sp. P5	1564506	S	72	31	103	0.00031
Pukyongiella litopenaei	2605946	S	70	190	260	0.00078
Paroceanicella profunda	2579971	S	48	31	79	0.00024
Rhodobacter sp. LPB0142	1850250	S	18	58	76	0.00023
Frigidibacter mobilis	1335048	S	26	35	61	0.00018
Aestuarium zhoushanense	2820523	S	24	127	151	0.00045
Roseicitreum antarcticum	564137	S	21	0	21	0.00006
Martelella mediterranea	293089	S	10287	20099	30386	0.09112
Martelella sp. AD-3	686597	S	1077	5207	6284	0.01884
Martelella sp. NC20	2740298	S	862	530	1392	0.00417
Beijerinckiaceae bacterium RH AL1	2572036	S	959	7	966	0.00290
Roseibium aggregatum	187304	S	565	32	597	0.00179
Rhizobium oryzihabitans	2267833	S	46	73	119	0.00036
Rhizobium rosettiformans	1368430	S	45	43	88	0.00026
Agrobacterium tumefaciens	358	S	24	14	38	0.00011
Neorhizobium sp. NCHU2750	1825976	S	13	11	24	0.00007
Shinella sp. PSBB067	2715959	S	180	83	263	0.00079
Methylobacterium brachiatum	269660	S	97	32	129	0.00039
Methylobacterium currus	2051553	S	13	1	14	0.00004
Methylorubrum populi	223967	S	128	120	248	0.00074
Bradyrhizobium betae	244734	S	180	4	184	0.00055
Brucella anthropi	529	S	125	104	229	0.00069
Xanthobacter dioxanivorans	2528964	S	28	5	33	0.00010
Tistrella mobilis	171437	S	1744	218	1962	0.00588
Thalassospira marina	2048283	S	645	9	654	0.00196
