name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	1868959	1435042	3304001	0.04286
Erythrobacter sp.	1042	S	317788	126989	444777	0.00577
Erythrobacter sp. HI0063	1822240	S	57804	42452	100256	0.00130
Erythrobacter sp. 3-20A1M	2653850	S	20990	10110	31100	0.00040
Erythrobacter sp. YJ-T3-07	2793063	S	1639	723	2362	0.00003
Erythrobacter sp. UBA1916	1946469	S	860	683	1543	0.00002
Erythrobacter sp. UBA2510	1946470	S	300	343	643	0.00001
Erythrobacter sp. SG61-1L	1603897	S	194	47	241	0.00000
Erythrobacter sp. AP23	499656	S	111	54	165	0.00000
Erythrobacter sp. SD-21	161528	S	89	27	116	0.00000
Erythrobacter sp. JK5	2829500	S	17	4	21	0.00000
Erythrobacter litoralis	39960	S	4427	2903	7330	0.00010
Erythrobacter aureus	2182384	S	3542	718	4260	0.00006
Erythrobacter longus	1044	S	249	18	267	0.00000
Erythrobacter ani	2827235	S	25	6	31	0.00000
Porphyrobacter sp. YT40	2547601	S	142	50	192	0.00000
Croceicoccus sp.	1927144	S	1174513	1377477	2551990	0.03310
Croceicoccus sp. YJ47	2798724	S	673	201	874	0.00001
Croceicoccus marinus	450378	S	1685	693	2378	0.00003
Croceicoccus mobilis	1703339	S	1179	692	1871	0.00002
Croceicoccus sediminis	2571150	S	1029	183	1212	0.00002
Croceicoccus pelagius	1703341	S	146	84	230	0.00000
Croceicoccus naphthovorans	1348774	S	113	104	217	0.00000
Croceicoccus bisphenolivorans	1783232	S	81	36	117	0.00000
Croceicoccus gelatinilyticus	2835536	S	78	38	116	0.00000
Croceicoccus estronivorus	1172626	S	14	0	14	0.00000
Qipengyuania flava	192812	S	163686	31190	194876	0.00253
Qipengyuania citrea	225971	S	134931	90038	224969	0.00292
Qipengyuania pelagi	994320	S	126063	80237	206300	0.00268
Qipengyuania vulgaris	291985	S	4636	1652	6288	0.00008
Qipengyuania oceanensis	1463597	S	129	68	197	0.00000
Qipengyuania nanhaisediminis	604088	S	92	86	178	0.00000
Qipengyuania seohaensis	266951	S	51	22	73	0.00000
