name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	153873	104548	258421	0.20470
Alteromonas australica	589873	S	11905	112248	124153	0.09834
Alteromonas sp. B31-7	2785913	S	3791	83284	87075	0.06897
Alteromonas sp. RW2A1	1917158	S	190	790	980	0.00078
Alteromonas sp. RKMC-009	2267264	S	99	12	111	0.00009
Alteromonas sp. BL110	1714845	S	90	38	128	0.00010
Alteromonas sp. MB-3u-76	2058133	S	74	230	304	0.00024
Alteromonas sp. 76-1	2358187	S	40	56	96	0.00008
Alteromonas mediterranea	314275	S	1828	9569	11397	0.00903
Alteromonas naphthalenivorans	715451	S	76	141	217	0.00017
Alteromonas stellipolaris	233316	S	65	1118	1183	0.00094
Alteromonas pelagimontana	1858656	S	32	3	35	0.00003
Salinimonas sediminis	2303538	S	291	99	390	0.00031
Salinimonas iocasae	2572577	S	228	85	313	0.00025
Pseudoalteromonas donghaensis	621376	S	386	2000	2386	0.00189
Pseudoalteromonas shioyasakiensis	1190813	S	145	87	232	0.00018
Pseudoalteromonas sp. SCSIO 43088	2822846	S	56	62	118	0.00009
Pseudoalteromonas sp. CF6-2	562716	S	26	35	61	0.00005
Pseudoalteromonas issachenkonii	152297	S	23	80	103	0.00008
Idiomarina sp. X4	2055892	S	69	348	417	0.00033
Idiomarina sp. OT37-5b	2100422	S	55	69	124	0.00010
Idiomarina piscisalsi	1096243	S	53	237	290	0.00023
Idiomarina loihiensis	135577	S	48	36	84	0.00007
Idiomarina abyssalis	86102	S	16	10	26	0.00002
Shewanella psychrophila	225848	S	13	22	35	0.00003
Halomonas meridiana	29570	S	12581	11643	24224	0.01919
Halomonas sp. DN3	2953657	S	1376	202	1578	0.00125
Halomonas sp. KO116	1504981	S	81	61	142	0.00011
Halomonas sp. A3H3	1346287	S	74	1850	1924	0.00152
Halomonas sp. 18071143	2855441	S	44	133	177	0.00014
Halomonas sp. Y3	2956797	S	28	32	60	0.00005
Halomonas piezotolerans	2609667	S	522	276	798	0.00063
Halomonas hydrothermalis	115561	S	15	40	55	0.00004
Halomonas titanicae	664683	S	12	65	77	0.00006
Chromohalobacter salexigens	158080	S	1500	163	1663	0.00132
Salinicola tamaricis	1771309	S	24	2	26	0.00002
Alcanivorax sp. ALC70	2259335	S	163	160	323	0.00026
Alcanivorax sp. N3-2A	2014542	S	38	61	99	0.00008
Alloalcanivorax xenomutans	1094342	S	17	26	43	0.00003
Aliamphritea ceti	1524258	S	86	18	104	0.00008
Thalassolituus oleivorans	187493	S	42	12	54	0.00004
Marinobacterium georgiense	48076	S	29	11	40	0.00003
Marinobacter nauticus	2743	S	2433	624	3057	0.00242
Marinobacter sp. CP1	1671721	S	81	461	542	0.00043
Marinobacter sp. LQ44	1749259	S	76	195	271	0.00021
Marinobacter sp. Arc7-DN-1	2304594	S	39	9	48	0.00004
Marinobacter sp. AN1	2886046	S	33	12	45	0.00004
Marinobacter adhaerens	1033846	S	23	130	153	0.00012
Marinobacter salsuginis	418719	S	19	8	27	0.00002
Halopseudomonas aestusnigri	857252	S	20	144	164	0.00013
