name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
uncultured Pelagibacteraceae bacterium	1667051	S	266834	821507	1088341	0.02448
Pelagibacteraceae bacterium	2026775	S	102291	85421	187712	0.00422
alpha proteobacterium SCGC AAA288-G21	939324	S	16042	42591	58633	0.00132
Pelagibacteraceae bacterium AG-464-P07	2162008	S	7408	12023	19431	0.00044
alpha proteobacterium SCGC AAA240-E13	939306	S	5894	22149	28043	0.00063
alpha proteobacterium SCGC AAA288-N07	939346	S	5094	11385	16479	0.00037
alpha proteobacterium SCGC AAA288-E13	939316	S	3548	20012	23560	0.00053
Pelagibacteraceae bacterium AG-464-B04	2162007	S	1414	838	2252	0.00005
Pelagibacteraceae bacterium TMED259	1986821	S	147	95	242	0.00001
Pelagibacteraceae bacterium AG-414-E02	2162014	S	55	57	112	0.00000
alpha proteobacterium HIMB59	744985	S	46	10	56	0.00000
Pelagibacteraceae bacterium AG-404-N13	2161987	S	33	50	83	0.00000
Pelagibacteraceae bacterium AG-414-M23	2162016	S	16	21	37	0.00000
Pelagibacteraceae bacterium AG-426-P20	2161999	S	14	50	64	0.00000
Pelagibacteraceae bacterium AG-426-L23	2161997	S	13	34	47	0.00000
Pelagibacteraceae bacterium AG-365-D07	2162041	S	13	40	53	0.00000
Pelagibacteraceae bacterium BACL5 MAG-120820-bin39	1655605	S	13	11	24	0.00000
Pelagibacteraceae bacterium AG-426-E17	2161995	S	12	55	67	0.00000
Candidatus Pelagibacter sp.	2024849	S	29580	76885	106465	0.00240
Candidatus Pelagibacter bacterium	2780116	S	154	715	869	0.00002
Candidatus Pelagibacter sp. TMED239	1986816	S	33	293	326	0.00001
Candidatus Pelagibacter sp. RS40	1977865	S	12	212	224	0.00001
uncultured Candidatus Pelagibacter sp.	372654	S	6936	7761	14697	0.00033
Candidatus Pelagibacter ubique	198252	S	298	2629	2927	0.00007
Candidatus Pelagibacter giovannonii	2563896	S	235	747	982	0.00002
Pelagibacterales bacterium	2026776	S	13099	35198	48297	0.00109
Pelagibacterales bacterium SAG-MED31	2760033	S	132	189	321	0.00001
Pelagibacterales bacterium SAG-MED48	2760047	S	50	390	440	0.00001
Pelagibacterales bacterium SAG-MED29	2760031	S	34	210	244	0.00001
Pelagibacterales bacterium SAG-MED50	2760049	S	20	214	234	0.00001
Pelagibacterales bacterium SAG-MED49	2760048	S	16	119	135	0.00000
Erythrobacter sp. A30-3	2785907	S	413244	389586	802830	0.01806
Erythrobacter sp.	1042	S	69597	39373	108970	0.00245
Erythrobacter sp. HI0063	1822240	S	10876	10312	21188	0.00048
Erythrobacter sp. 3-20A1M	2653850	S	3499	2046	5545	0.00012
Erythrobacter sp. UBA2510	1946470	S	750	1146	1896	0.00004
Erythrobacter sp. SD-21	161528	S	103	40	143	0.00000
Erythrobacter sp. UBA1916	1946469	S	86	90	176	0.00000
Erythrobacter sp. YJ-T3-07	2793063	S	35	17	52	0.00000
Erythrobacter sp. AP23	499656	S	21	12	33	0.00000
Erythrobacter sp. 34-65-8	1970335	S	18	5	23	0.00000
Erythrobacter sp. JK5	2829500	S	12	5	17	0.00000
Erythrobacter aureus	2182384	S	1679	578	2257	0.00005
Erythrobacter longus	1044	S	1288	149	1437	0.00003
Erythrobacter litoralis	39960	S	350	346	696	0.00002
Porphyrobacter sp. CACIAM 03H1	2003315	S	20	6	26	0.00000
Porphyrobacter sp. YT40	2547601	S	12	5	17	0.00000
Qipengyuania citrea	225971	S	40811	38337	79148	0.00178
Qipengyuania flava	192812	S	20875	5905	26780	0.00060
Qipengyuania vulgaris	291985	S	2898	1350	4248	0.00010
Qipengyuania pelagi	994320	S	2128	1628	3756	0.00008
Qipengyuania nanhaisediminis	604088	S	303	308	611	0.00001
Qipengyuania seohaensis	266951	S	72	36	108	0.00000
Qipengyuania oceanensis	1463597	S	70	46	116	0.00000
Qipengyuania sp. YIM B01966	2778646	S	51	20	71	0.00000
Croceicoccus sp.	1927144	S	24061	50155	74216	0.00167
Croceicoccus sp. YJ47	2798724	S	497	228	725	0.00002
Croceicoccus marinus	450378	S	408	241	649	0.00001
Croceicoccus mobilis	1703339	S	174	143	317	0.00001
Croceicoccus gelatinilyticus	2835536	S	113	69	182	0.00000
Croceicoccus sediminis	2571150	S	51	10	61	0.00000
Croceicoccus naphthovorans	1348774	S	47	51	98	0.00000
Croceicoccus bisphenolivorans	1783232	S	36	17	53	0.00000
Aurantiacibacter zhengii	2307003	S	5951	3809	9760	0.00022
Aurantiacibacter atlanticus	1648404	S	1762	298	2060	0.00005
