name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	983027	349710	1332737	0.63220
Alteromonas mediterranea	314275	S	61496	29615	91111	0.04322
Alteromonas sp. RW2A1	1917158	S	3641	12457	16098	0.00764
Alteromonas sp. B31-7	2785913	S	2006	21473	23479	0.01114
Alteromonas sp. RKMC-009	2267264	S	585	44	629	0.00030
Alteromonas sp. LMIT006	2961948	S	524	46	570	0.00027
Alteromonas sp. MB-3u-76	2058133	S	372	929	1301	0.00062
Alteromonas sp. 76-1	2358187	S	254	171	425	0.00020
Alteromonas sp. BL110	1714845	S	222	47	269	0.00013
Alteromonas australica	589873	S	2407	10674	13081	0.00621
Alteromonas naphthalenivorans	715451	S	1532	1425	2957	0.00140
Alteromonas pelagimontana	1858656	S	163	12	175	0.00008
Salinimonas sediminis	2303538	S	208	66	274	0.00013
Salinimonas iocasae	2572577	S	152	57	209	0.00010
Saccharobesus litoralis	2172099	S	18	0	18	0.00001
Pseudoalteromonas spongiae	298657	S	1849	264	2113	0.00100
Pseudoalteromonas sp. SCSIO 43101	2822847	S	456	235	691	0.00033
Pseudoalteromonas sp. SCSIO 43088	2822846	S	377	369	746	0.00035
Pseudoalteromonas sp. A41-2	2785910	S	74	1942	2016	0.00096
Pseudoalteromonas sp. CF6-2	562716	S	33	114	147	0.00007
Pseudoalteromonas sp. APM04	2699396	S	33	216	249	0.00012
Pseudoalteromonas sp. JSTW	2752475	S	26	420	446	0.00021
Pseudoalteromonas phenolica	161398	S	237	20	257	0.00012
Pseudoalteromonas donghaensis	621376	S	54	713	767	0.00036
Pseudoalteromonas lipolytica	570156	S	48	578	626	0.00030
Pseudoalteromonas shioyasakiensis	1190813	S	47	43	90	0.00004
Pseudoalteromonas agarivorans	176102	S	15	46	61	0.00003
Idiomarina loihiensis	135577	S	620	280	900	0.00043
Idiomarina sp. X4	2055892	S	82	220	302	0.00014
Idiomarina sp. OT37-5b	2100422	S	29	19	48	0.00002
Idiomarina abyssalis	86102	S	80	28	108	0.00005
Idiomarina piscisalsi	1096243	S	32	76	108	0.00005
Shewanella sp. JNE2	2989727	S	40	1062	1102	0.00052
Shewanella woodyi	60961	S	19	0	19	0.00001
Shewanella xiamenensis	332186	S	18	86	104	0.00005
Shewanella chilikensis	558541	S	12	18	30	0.00001
Colwellia sp. M166	2583805	S	46	125	171	0.00008
Marinobacter nauticus	2743	S	53291	7800	61091	0.02898
Marinobacter sp. CP1	1671721	S	1720	6904	8624	0.00409
