name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Marinobacter nauticus	2743	S	314560	237399	551959	0.01063
Marinobacter salsuginis	418719	S	173108	233226	406334	0.00783
Marinobacter manganoxydans	1150997	S	63344	1110104	1173448	0.02261
Marinobacter sp. B9-2	2137198	S	21037	89357	110394	0.00213
Marinobacter sp.	50741	S	7781	7703	15484	0.00030
Marinobacter sp. Arc7-DN-1	2304594	S	7176	9900	17076	0.00033
Marinobacter sp. EhC06	1849169	S	4320	9576	13896	0.00027
Marinobacter sp. LQ44	1749259	S	3214	9599	12813	0.00025
Marinobacter sp. es.042	1761794	S	2506	8342	10848	0.00021
Marinobacter sp. NP-4(2019)	2488665	S	914	303	1217	0.00002
Marinobacter sp. BW6	2592624	S	813	799	1612	0.00003
Marinobacter sp. F3R08	2841559	S	532	251	783	0.00002
Marinobacter sp. es.048	1761795	S	498	334	832	0.00002
Marinobacter sp. 1-4A	2582919	S	387	375	762	0.00001
Marinobacter sp. F3R11	2267231	S	314	46	360	0.00001
Marinobacter sp. HL-58	1479237	S	204	51	255	0.00000
Marinobacter sp. AC-23	1879031	S	190	40	230	0.00000
Marinobacter sp. JH2	2547598	S	155	129	284	0.00001
Marinobacter sp. R17	2484250	S	59	32	91	0.00000
Marinobacter sp. LPB0319	2769486	S	48	6	54	0.00000
Marinobacter sp. PJ-38	2576384	S	24	5	29	0.00000
Marinobacter sp. DY40_1A1	2583229	S	14	2	16	0.00000
Marinobacter flavimaris	262076	S	32948	593472	626420	0.01207
Marinobacter fuscus	2109942	S	25182	43377	68559	0.00132
Marinobacter vinifirmus	355591	S	17164	31777	48941	0.00094
Marinobacter adhaerens	1033846	S	13623	123291	136914	0.00264
Marinobacter segnicrescens	430453	S	3514	2161	5675	0.00011
Marinobacter persicus	930118	S	2924	3589	6513	0.00013
Marinobacter litoralis	187981	S	2103	535	2638	0.00005
Marinobacter denitrificans	2597703	S	2036	2704	4740	0.00009
Marinobacter profundi	2666256	S	1283	969	2252	0.00004
Marinobacter maroccanus	2055143	S	1279	1885	3164	0.00006
Marinobacter salarius	1420917	S	1179	2665	3844	0.00007
Marinobacter shengliensis	1389223	S	1132	1969	3101	0.00006
Marinobacter santoriniensis	523742	S	886	171	1057	0.00002
Marinobacter alexandrii	2570351	S	567	240	807	0.00002
Marinobacter lipolyticus	209639	S	454	369	823	0.00002
Marinobacter pelagius	379482	S	416	300	716	0.00001
Marinobacter nitratireducens	1137280	S	381	45	426	0.00001
Marinobacter excellens	218670	S	318	471	789	0.00002
Marinobacter algicola	236100	S	300	392	692	0.00001
Marinobacter aromaticivorans	1494078	S	289	112	401	0.00001
Marinobacter antarcticus	564117	S	264	121	385	0.00001
Marinobacter lutaoensis	135739	S	242	111	353	0.00001
Marinobacter bohaiensis	2201898	S	176	26	202	0.00000
Marinobacter guineae	432303	S	140	102	242	0.00000
Marinobacter subterrani	1658765	S	139	63	202	0.00000
Marinobacter daqiaonensis	650891	S	131	11	142	0.00000
Marinobacter piscensis	1562308	S	120	73	193	0.00000
Marinobacter oulmenensis	643747	S	105	19	124	0.00000
Marinobacter salexigens	1925763	S	102	41	143	0.00000
Marinobacter daepoensis	262077	S	91	13	104	0.00000
Marinobacter maritimus	277961	S	68	48	116	0.00000
Marinobacter nanhaiticus	1305740	S	55	15	70	0.00000
Marinobacter halophilus	1323740	S	52	17	69	0.00000
Marinobacter zhanjiangensis	578215	S	51	5	56	0.00000
Marinobacter similis	1420916	S	50	35	85	0.00000
Marinobacter mobilis	488533	S	45	8	53	0.00000
Marinobacter gudaonensis	375760	S	38	8	46	0.00000
Marinobacter salinus	1874317	S	27	6	33	0.00000
Marinobacter halodurans	2528979	S	26	9	35	0.00000
Marinobacter zhejiangensis	488535	S	24	3	27	0.00000
Marinobacter gelidimuriae	2739064	S	18	29	47	0.00000
Marinobacter sediminum	256323	S	17	8	25	0.00000
Tamilnaduibacter salinus	1484056	S	36	3	39	0.00000
Halopseudomonas pachastrellae	254161	S	461229	704857	1166086	0.02246
Halopseudomonas aestusnigri	857252	S	251011	268274	519285	0.01000
Halopseudomonas gallaeciensis	857227	S	51189	55253	106442	0.00205
Halopseudomonas oceani	1708783	S	18141	20038	38179	0.00074
Halopseudomonas sabulinigri	472181	S	15682	3876	19558	0.00038
Halopseudomonas yangmingensis	1720063	S	1178	952	2130	0.00004
Halopseudomonas pelagia	553151	S	797	523	1320	0.00003
Halopseudomonas salina	1323744	S	218	33	251	0.00000
Halopseudomonas litoralis	797277	S	204	154	358	0.00001
Halopseudomonas xinjiangensis	487184	S	85	50	135	0.00000
Halopseudomonas formosensis	1002526	S	71	65	136	0.00000
Halopseudomonas salegens	1434072	S	13	2	15	0.00000
Pseudomonas sp. SSM44	2487347	S	96436	102766	199202	0.00384
Pseudomonas sp. SST3	2267882	S	943	2587	3530	0.00007
Pseudomonas sp.	306	S	72	355	427	0.00001
Pseudomonas sp. NBRC 111131	1661046	S	65	224	289	0.00001
Pseudomonas sp. IC_126	2547400	S	27	18	45	0.00000
Pseudomonas sp. AOB-7	2482750	S	22	35	57	0.00000
Pseudomonas sp. ZH-FAD	1852595	S	21	205	226	0.00000
Pseudomonas sp. 8Z	2653166	S	12	5	17	0.00000
Pseudomonas aeruginosa	287	S	5677	8746	14423	0.00028
Pseudomonas mendocina	300	S	659	1797	2456	0.00005
Pseudomonas furukawaii	1149133	S	126	169	295	0.00001
Pseudomonas oleovorans	301	S	12	188	200	0.00000
Pseudomonas anguilliseptica	53406	S	86	116	202	0.00000
Pseudomonas resinovorans	53412	S	18	12	30	0.00000
Pseudomonas alcaligenes	43263	S	16	23	39	0.00000
Pseudomonas jinjuensis	198616	S	12	12	24	0.00000
Pseudomonas khazarica	2502979	S	4036	4510	8546	0.00016
Pseudomonas saliphila	2586906	S	3717	1965	5682	0.00011
Pseudomonas marincola	437900	S	838	327	1165	0.00002
Pseudomonas chengduensis	489632	S	697	10447	11144	0.00021
Pseudomonas mucoides	2730424	S	549	1838	2387	0.00005
Pseudomonas jilinensis	2078689	S	390	225	615	0.00001
Pseudomonas benzenivorans	556533	S	327	510	837	0.00002
Pseudomonas putida	303	S	288	686	974	0.00002
Pseudomonas borbori	289003	S	151	156	307	0.00001
Pseudomonas veronii	76761	S	24	71	95	0.00000
Pseudomonas moraviensis	321662	S	23	71	94	0.00000
Pseudomonas synxantha	47883	S	12	29	41	0.00000
Pseudomonas juntendi	2666183	S	109	285	394	0.00001
Pseudomonas lactis	1615674	S	97	434	531	0.00001
Pseudomonas tohonis	2725477	S	44	78	122	0.00000
Pseudomonas yangonensis	2579922	S	40	125	165	0.00000
Pseudomonas hunanensis	1247546	S	34	71	105	0.00000
Pseudomonas toyotomiensis	554344	S	26	149	175	0.00000
Pseudomonas fluvialis	1793966	S	16	11	27	0.00000
Pseudomonas sihuiensis	1274359	S	12	271	283	0.00001
Pseudomonas zanjanensis	2745496	S	12	30	42	0.00000
Stutzerimonas stutzeri	316	S	50054	98018	148072	0.00285
Stutzerimonas kunmingensis	1211807	S	88	1937	2025	0.00004
Stutzerimonas chloritidismutans	203192	S	25	754	779	0.00002
Stutzerimonas balearica	74829	S	39	102	141	0.00000
Stutzerimonas xanthomarina	271420	S	267	759	1026	0.00002
Pseudomonadaceae bacterium UBA836	1952795	S	27901	30183	58084	0.00112
Pseudomonadaceae bacterium SI-3	2079806	S	4853	8481	13334	0.00026
