name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	441634	238551	680185	0.18616
Alteromonas mediterranea	314275	S	9632	6404	16036	0.00439
Alteromonas sp. B31-7	2785913	S	1567	21020	22587	0.00618
Alteromonas sp. RKMC-009	2267264	S	866	149	1015	0.00028
Alteromonas sp. RW2A1	1917158	S	91	3138	3229	0.00088
Alteromonas sp. BL110	1714845	S	48	17	65	0.00002
Alteromonas sp. 76-1	2358187	S	32	26	58	0.00002
Alteromonas australica	589873	S	2014	10329	12343	0.00338
Alteromonas naphthalenivorans	715451	S	55	63	118	0.00003
Salinimonas sediminis	2303538	S	129	51	180	0.00005
Salinimonas iocasae	2572577	S	38	13	51	0.00001
Pseudoalteromonas sp. SCSIO 43088	2822846	S	295	1309	1604	0.00044
Pseudoalteromonas sp. SCSIO 43101	2822847	S	194	523	717	0.00020
Pseudoalteromonas sp. CF6-2	562716	S	66	1496	1562	0.00043
Pseudoalteromonas sp. LC2018020214	2799564	S	40	1466	1506	0.00041
Pseudoalteromonas sp. Xi13	2490635	S	33	717	750	0.00021
Pseudoalteromonas sp. JSTW	2752475	S	22	2216	2238	0.00061
Pseudoalteromonas sp. A41-2	2785910	S	22	3626	3648	0.00100
Pseudoalteromonas agarivorans	176102	S	175	3717	3892	0.00107
Pseudoalteromonas shioyasakiensis	1190813	S	163	691	854	0.00023
Pseudoalteromonas distincta	77608	S	134	3535	3669	0.00100
Pseudoalteromonas arctica	394751	S	72	396	468	0.00013
Pseudoalteromonas prydzensis	182141	S	45	37	82	0.00002
Pseudoalteromonas undina	43660	S	25	425	450	0.00012
Pseudoalteromonas donghaensis	621376	S	23	1968	1991	0.00054
Pseudoalteromonas atlantica	288	S	20	710	730	0.00020
Pseudoalteromonas rhizosphaerae	2518973	S	14	22	36	0.00001
Pseudoalteromonas carrageenovora	227	S	13	30	43	0.00001
Idiomarina loihiensis	135577	S	3186	1942	5128	0.00140
Idiomarina abyssalis	86102	S	55	15	70	0.00002
