name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudoalteromonas shioyasakiensis	1190813	S	30965	0	30965	0.27856
Pseudoalteromonas arctica	394751	S	2004	1380	3384	0.03044
Pseudoalteromonas sp. NC201	1514074	S	1262	4	1266	0.01139
Pseudoalteromonas xiamenensis	882626	S	20	0	20	0.00018
Salinimonas iocasae	2572577	S	10246	10057	20303	0.18264
Alteromonas sp. RKMC-009	2267264	S	2281	1	2282	0.02053
Gayadomonas joobiniege	1234606	S	142	0	142	0.00128
Paraglaciecola mesophila	197222	S	61	0	61	0.00055
Shewanella aestuarii	1028752	S	940	6092	7032	0.06326
Shewanella sp. ANA-3	94122	S	298	1628	1926	0.01733
Vibrio rumoiensis	76258	S	555	4375	4930	0.04435
Vibrio tubiashii	29498	S	427	1072	1499	0.01348
Vibrio azureus	512649	S	22	0	22	0.00020
Photobacterium sp. GJ3	2829502	S	13	0	13	0.00012
Proteus sp. ZN5	2697019	S	193	11600	11793	0.10609
Morganella morganii	582	S	13	0	13	0.00012
Halomonas ventosae	229007	S	264	3582	3846	0.03460
Halomonas sulfidaeris	115553	S	98	60	158	0.00142
Marinomonas algicola	2773454	S	26	1	27	0.00024
Acinetobacter piscicola	2006115	S	172	1443	1615	0.01453
Psychrobacter sp. 4Dc	888437	S	18	63	81	0.00073
Marinobacter sp. NP-4(2019)	2488665	S	108	0	108	0.00097
Stutzerimonas stutzeri	316	S	12	20	32	0.00029
Croceicoccus marinus	450378	S	3244	1114	4358	0.03920
Aurantiacibacter atlanticus	1648404	S	2162	4606	6768	0.06088
Porphyrobacter sp. YT40	2547601	S	589	1479	2068	0.01860
Sphingopyxis sp. 113P3	292913	S	748	1304	2052	0.01846
Sphingopyxis sp. FD7	1914525	S	30	35	65	0.00058
Sphingopyxis fribergensis	1515612	S	103	51	154	0.00139
Sphingopyxis macrogoltabida	33050	S	26	73	99	0.00089
Sphingomonas sanxanigenens	397260	S	498	502	1000	0.00900
Novosphingobium sp. EMRT-2	2571749	S	88	49	137	0.00123
Novosphingobium pentaromativorans	205844	S	88	27	115	0.00103
Novosphingobium resinovorum	158500	S	60	50	110	0.00099
Sphingobium cloacae	120107	S	100	572	672	0.00605
Sphingobium sp. CAP-1	2676077	S	39	240	279	0.00251
Sulfitobacter sp. D7	1968541	S	82	314	396	0.00356
Sulfitobacter sp. THAF37	2587855	S	21	152	173	0.00156
Salipiger abyssi	1250539	S	56	179	235	0.00211
Salipiger profundus	1229727	S	16	94	110	0.00099
Roseovarius indicus	540747	S	33	281	314	0.00282
Ruegeria sp. TM1040	292414	S	14	13	27	0.00024
Pacificitalea manganoxidans	1411902	S	44	155	199	0.00179
Gemmobacter fulva	2840474	S	24	13	37	0.00033
Paracoccaceae bacterium	1904441	S	14	90	104	0.00094
Pseudohalocynthiibacter aestuariivivens	1591409	S	14	48	62	0.00056
Falsirhodobacter sp. PG104	2692330	S	12	1	13	0.00012
Microbacterium paraoxydans	199592	S	31	17	48	0.00043
Microbacterium sediminis	904291	S	20	7	27	0.00024
