name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	125770	315451	441221	0.12682
Alteromonas australica	589873	S	44436	22579	67015	0.01926
Alteromonas mediterranea	314275	S	32193	46317	78510	0.02257
Alteromonas confluentis	1656094	S	10449	1449	11898	0.00342
Alteromonas sp. IB21	2779369	S	3906	4476	8382	0.00241
Alteromonas sp. RKMC-009	2267264	S	664	138	802	0.00023
Alteromonas sp. KUL42	2480797	S	145	25	170	0.00005
Alteromonas sp. KUL106	2480799	S	142	64	206	0.00006
Alteromonas sp. V450	1912139	S	95	75	170	0.00005
Alteromonas sp. KC3	2795688	S	94	30	124	0.00004
Alteromonas sp. BL110	1714845	S	64	107	171	0.00005
Alteromonas sp. LOR	1537994	S	24	22	46	0.00001
Alteromonas sp. 38	2653129	S	23	29	52	0.00001
Alteromonas sp. MMG017	2822692	S	16	19	35	0.00001
Alteromonas sp. ALT199	1298865	S	15	20	35	0.00001
Alteromonas abrolhosensis	1892904	S	5389	8367	13756	0.00395
Alteromonas marina	203795	S	3404	8205	11609	0.00334
Alteromonas profundi	2696062	S	1426	901	2327	0.00067
Alteromonas antoniana	2803813	S	1284	916	2200	0.00063
Alteromonas oceanisediminis	2836180	S	536	122	658	0.00019
Alteromonas naphthalenivorans	715451	S	483	950	1433	0.00041
Alteromonas gracilis	1479524	S	351	298	649	0.00019
Alteromonas portus	2565549	S	340	423	763	0.00022
Alteromonas alba	2079529	S	300	2894	3194	0.00092
Alteromonas hispanica	315421	S	204	39	243	0.00007
Alteromonas oceani	2071609	S	188	831	1019	0.00029
Alteromonas pelagimontana	1858656	S	164	22	186	0.00005
Alteromonas genovensis	471225	S	41	43	84	0.00002
Alteromonas lipotrueiana	2803815	S	13	3	16	0.00000
Salinimonas sediminis	2303538	S	545	365	910	0.00026
Salinimonas lutimaris	914153	S	42	9	51	0.00001
Salinimonas iocasae	2572577	S	22	5	27	0.00001
Alteromonadaceae bacterium	1916082	S	933	480	1413	0.00041
Alteromonadaceae bacterium UBA2620	1951386	S	103	507	610	0.00018
Marisediminitalea aggregata	634436	S	132	35	167	0.00005
Glaciecola sp. UBA1851	1946570	S	57	6	63	0.00002
Glaciecola sp. XM2	1914931	S	18	0	18	0.00001
uncultured Glaciecola sp.	291205	S	18	0	18	0.00001
Ningiella ruwaisensis	2364274	S	43	12	55	0.00002
Paraglaciecola polaris	222814	S	22	10	32	0.00001
Neptunicella marina	2125989	S	25	3	28	0.00001
Aestuariibacter sp. A3R04	2841571	S	17	2	19	0.00001
Pseudoalteromonas lipolytica	570156	S	18492	56654	75146	0.02160
Pseudoalteromonas atlantica	288	S	13784	30992	44776	0.01287
Pseudoalteromonas arabiensis	874454	S	6212	5997	12209	0.00351
Pseudoalteromonas sp. 0303	2743618	S	983	10907	11890	0.00342
Pseudoalteromonas sp.	53249	S	199	897	1096	0.00032
Pseudoalteromonas sp. XI10	1766621	S	143	1604	1747	0.00050
Pseudoalteromonas sp. MEBiC 03607	2563601	S	84	227	311	0.00009
Pseudoalteromonas sp. P1-25	1723758	S	69	111	180	0.00005
Pseudoalteromonas sp. DL-6	1390185	S	24	104	128	0.00004
Pseudoalteromonas sp. EB27	1938368	S	20	104	124	0.00004
Pseudoalteromonas sp. H71	1348395	S	19	28	47	0.00001
Pseudoalteromonas sp. Z1A8	2686354	S	14	47	61	0.00002
Pseudoalteromonas shioyasakiensis	1190813	S	706	6262	6968	0.00200
Pseudoalteromonas prydzensis	182141	S	528	757	1285	0.00037
Pseudoalteromonas haloplanktis	228	S	467	409	876	0.00025
Pseudoalteromonas gelatinilytica	1703256	S	327	1727	2054	0.00059
Pseudoalteromonas tetraodonis	43659	S	326	1530	1856	0.00053
Pseudoalteromonas undina	43660	S	213	1083	1296	0.00037
Pseudoalteromonas distincta	77608	S	75	641	716	0.00021
Pseudoalteromonas nigrifaciens	28109	S	70	351	421	0.00012
Pseudoalteromonas marina	267375	S	50	87	137	0.00004
Pseudoalteromonas espejiana	28107	S	47	77	124	0.00004
Pseudoalteromonas carrageenovora	227	S	38	118	156	0.00004
Pseudoalteromonas neustonica	1840331	S	25	22	47	0.00001
Idiomarina loihiensis	135577	S	971	685	1656	0.00048
Idiomarina zobellii	86103	S	377	1154	1531	0.00044
Idiomarina baltica	190892	S	148	235	383	0.00011
Idiomarina aquatica	1327752	S	113	54	167	0.00005
Idiomarina piscisalsi	1096243	S	72	169	241	0.00007
Idiomarina fontislapidosi	263723	S	62	25	87	0.00003
Idiomarinaceae bacterium	1898113	S	116	115	231	0.00007
Litorilituus sediminis	718192	S	31	5	36	0.00001
Litorilituus lipolyticus	2491017	S	19	3	22	0.00001
Thalassotalea marina	1673741	S	15	9	24	0.00001
Shewanella inventionis	1738770	S	20	10	30	0.00001
Alcanivorax sp. DSM 26293	1798238	S	80956	129564	210520	0.06051
Alcanivorax sp.	1872427	S	59191	43597	102788	0.02954
Alcanivorax sp. DG881	236097	S	18591	19526	38117	0.01096
Alcanivorax sp. DP30	2606217	S	524	256	780	0.00022
Alcanivorax sp. UBA4485	1945988	S	47	35	82	0.00002
Alcanivorax jadensis	64988	S	29519	26081	55600	0.01598
Alcanivorax profundi	2338368	S	9744	23050	32794	0.00943
Alcanivorax hongdengensis	519051	S	1105	546	1651	0.00047
Alcanivorax borkumensis	59754	S	242	93	335	0.00010
Alcanivorax nanhaiticus	1177154	S	118	138	256	0.00007
Alcanivorax sediminis	2663008	S	16	7	23	0.00001
Alcanivoracaceae bacterium	2024895	S	1364	918	2282	0.00066
Alloalcanivorax venustensis	172371	S	682	1276	1958	0.00056
Alloalcanivorax profundimaris	2735259	S	15	16	31	0.00001
Ketobacter sp. MCCC 1A13808	2602738	S	79	15	94	0.00003
Halomonas aquamarina	77097	S	1695	9017	10712	0.00308
Halomonas sp. UBA3074	1946584	S	475	853	1328	0.00038
Halomonas sp.	1486246	S	196	125	321	0.00009
Halomonas sp. JB380	1434831	S	21	6	27	0.00001
Halomonas piezotolerans	2609667	S	684	1007	1691	0.00049
Halomonas lionensis	1144478	S	182	790	972	0.00028
Halomonas titanicae	664683	S	57	200	257	0.00007
Halomonas meridiana	29570	S	40	75	115	0.00003
Halomonas sedimenti	2729618	S	26	61	87	0.00003
Halomonas salicampi	1449798	S	23	10	33	0.00001
Salinicola sp.	1978524	S	66	42	108	0.00003
Salinicola salarius	430457	S	40	21	61	0.00002
Oceanospirillaceae bacterium	1899355	S	3481	885	4366	0.00125
Thalassolituus oleivorans	187493	S	377	156	533	0.00015
Thalassolituus sp. UBA2107	1947659	S	201	858	1059	0.00030
Thalassolituus sp. C2-1	2597518	S	102	31	133	0.00004
Neptuniibacter sp. UBA6509	1946976	S	196	21	217	0.00006
Oleibacter sp.	2024845	S	65	22	87	0.00003
Oleibacter marinus	484498	S	24	63	87	0.00003
Bermanella sp.	2024825	S	22	12	34	0.00001
Spongiibacter marinus	354246	S	105208	46276	151484	0.04354
