name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	78065	216461	294526	0.08372
Alteromonas mediterranea	314275	S	18224	28615	46839	0.01331
Alteromonas australica	589873	S	12467	6740	19207	0.00546
Alteromonas abrolhosensis	1892904	S	4672	8038	12710	0.00361
Alteromonas sp. IB21	2779369	S	1206	1717	2923	0.00083
Alteromonas sp. RKMC-009	2267264	S	360	74	434	0.00012
Alteromonas sp. KUL42	2480797	S	156	38	194	0.00006
Alteromonas sp. KUL106	2480799	S	141	90	231	0.00007
Alteromonas sp. KC3	2795688	S	45	20	65	0.00002
Alteromonas sp. V450	1912139	S	28	23	51	0.00001
Alteromonas sp. ALT199	1298865	S	23	70	93	0.00003
Alteromonas sp. MMG017	2822692	S	14	21	35	0.00001
Alteromonas marina	203795	S	2277	6058	8335	0.00237
Alteromonas profundi	2696062	S	1237	757	1994	0.00057
Alteromonas antoniana	2803813	S	1215	1013	2228	0.00063
Alteromonas confluentis	1656094	S	875	119	994	0.00028
Alteromonas oceani	2071609	S	435	2219	2654	0.00075
Alteromonas hispanica	315421	S	403	81	484	0.00014
Alteromonas alba	2079529	S	373	3936	4309	0.00122
Alteromonas naphthalenivorans	715451	S	339	749	1088	0.00031
Alteromonas oceanisediminis	2836180	S	315	84	399	0.00011
Alteromonas portus	2565549	S	244	343	587	0.00017
Alteromonas pelagimontana	1858656	S	187	28	215	0.00006
Alteromonas genovensis	471225	S	166	191	357	0.00010
Alteromonas gracilis	1479524	S	127	114	241	0.00007
Salinimonas sediminis	2303538	S	6546	3339	9885	0.00281
Salinimonas iocasae	2572577	S	47	6	53	0.00002
Salinimonas lutimaris	914153	S	29	5	34	0.00001
Alteromonadaceae bacterium	1916082	S	1180	673	1853	0.00053
Alteromonadaceae bacterium UBA2620	1951386	S	253	1367	1620	0.00046
Paraglaciecola polaris	222814	S	61	28	89	0.00003
Glaciecola sp. UBA1851	1946570	S	24	3	27	0.00001
Ningiella ruwaisensis	2364274	S	21	8	29	0.00001
Marisediminitalea aggregata	634436	S	14	3	17	0.00000
Idiomarina loihiensis	135577	S	26538	16363	42901	0.01219
Idiomarina zobellii	86103	S	3461	8963	12424	0.00353
Idiomarina baltica	190892	S	1309	1812	3121	0.00089
Idiomarina aquatica	1327752	S	1038	479	1517	0.00043
Idiomarina piscisalsi	1096243	S	603	1166	1769	0.00050
Idiomarina sp. X4	2055892	S	176	420	596	0.00017
Idiomarina sp. MD25a	1889913	S	13	15	28	0.00001
Idiomarina abyssalis	86102	S	167	126	293	0.00008
Idiomarina fontislapidosi	263723	S	83	30	113	0.00003
Idiomarina seosinensis	281739	S	69	23	92	0.00003
Idiomarina ramblicola	263724	S	34	10	44	0.00001
Idiomarinaceae bacterium	1898113	S	217	192	409	0.00012
Pseudidiomarina maritima	519453	S	27	39	66	0.00002
Pseudidiomarina aestuarii	624146	S	18	4	22	0.00001
Aliidiomarina celeris	2249428	S	20	2	22	0.00001
Pseudoalteromonas atlantica	288	S	6847	10898	17745	0.00504
Pseudoalteromonas arabiensis	874454	S	2890	1901	4791	0.00136
Pseudoalteromonas tetraodonis	43659	S	1282	4207	5489	0.00156
Pseudoalteromonas shioyasakiensis	1190813	S	607	3745	4352	0.00124
Pseudoalteromonas sp. 0303	2743618	S	239	1815	2054	0.00058
Pseudoalteromonas sp.	53249	S	82	249	331	0.00009
Pseudoalteromonas sp. P1-25	1723758	S	32	35	67	0.00002
Pseudoalteromonas sp. DL-6	1390185	S	30	90	120	0.00003
Pseudoalteromonas sp. T1lg23B	2077097	S	12	5	17	0.00000
Pseudoalteromonas sp. EB27	1938368	S	12	42	54	0.00002
Pseudoalteromonas sp. MEBiC 03607	2563601	S	12	23	35	0.00001
Pseudoalteromonas lipolytica	570156	S	280	604	884	0.00025
