name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	1217	2409	3626	0.05481
Sulfitobacter sp. D7	1968541	S	611	370	981	0.01483
Sulfitobacter mediterraneus	83219	S	50	41	91	0.00138
Sulfitobacter alexandrii	1917485	S	39	96	135	0.00204
Pseudosulfitobacter pseudonitzschiae	1402135	S	2879	850	3729	0.05637
Roseovarius mucosus	215743	S	2341	11689	14030	0.21209
Roseovarius indicus	540747	S	302	344	646	0.00977
Roseovarius sp. THAF27	2587850	S	20	24	44	0.00067
Phaeobacter gallaeciensis	60890	S	1673	1628	3301	0.04990
Phaeobacter piscinae	1580596	S	858	0	858	0.01297
Celeribacter baekdonensis	875171	S	1557	2803	4360	0.06591
Dinoroseobacter shibae	215813	S	230	520	750	0.01134
Antarctobacter heliothermus	74033	S	111	9	120	0.00181
Salipiger abyssi	1250539	S	99	55	154	0.00233
Octadecabacter sp. SW4	2602067	S	49	44	93	0.00141
Sagittula sp. P11	2009329	S	36	46	82	0.00124
Ruegeria sp. THAF33	2587853	S	30	6	36	0.00054
Roseivivax sp. THAF197b	2588299	S	29	10	39	0.00059
Leisingera sp. NJS204	2508307	S	17	8	25	0.00038
Yoonia vestfoldensis	245188	S	1640	13893	15533	0.23481
Paracoccaceae bacterium	1904441	S	12	18	30	0.00045
Aurantiacibacter atlanticus	1648404	S	107	279	386	0.00584
Croceicoccus marinus	450378	S	82	34	116	0.00175
Porphyrobacter sp. YT40	2547601	S	79	82	161	0.00243
Sphingobium sp. CAP-1	2676077	S	13	118	131	0.00198
Sphingomonas sanxanigenens	397260	S	25	89	114	0.00172
Sphingomonas sp. FARSPH	2219696	S	13	20	33	0.00050
Sphingopyxis macrogoltabida	33050	S	18	37	55	0.00083
Sphingopyxis sp. 113P3	292913	S	12	15	27	0.00041
Novosphingobium resinovorum	158500	S	15	20	35	0.00053
Roseibium aggregatum	187304	S	33	4	37	0.00056
Martelella mediterranea	293089	S	19	60	79	0.00119
Beijerinckiaceae bacterium RH AL1	2572036	S	16	0	16	0.00024
Pseudoalteromonas shioyasakiensis	1190813	S	7174	0	7174	0.10845
Pseudoalteromonas arctica	394751	S	521	374	895	0.01353
Pseudoalteromonas sp. NC201	1514074	S	155	0	155	0.00234
Pseudoalteromonas carrageenovora	227	S	37	0	37	0.00056
Salinimonas iocasae	2572577	S	1488	1014	2502	0.03782
Alteromonas sp. RKMC-009	2267264	S	208	0	208	0.00314
Gayadomonas joobiniege	1234606	S	46	0	46	0.00070
Shewanella aestuarii	1028752	S	296	261	557	0.00842
Shewanella sp. ANA-3	94122	S	92	289	381	0.00576
Halomonas ventosae	229007	S	241	332	573	0.00866
Halomonas sulfidaeris	115553	S	123	57	180	0.00272
Marinobacter sp. NP-4(2019)	2488665	S	259	0	259	0.00392
Marinobacter sp. JH2	2547598	S	28	0	28	0.00042
Pseudomonas putida	303	S	85	73	158	0.00239
Proteus sp. ZN5	2697019	S	173	2230	2403	0.03633
Enterobacter cloacae	550	S	15	136	151	0.00228
Psychrobacter sp. 4Dc	888437	S	12	47	59	0.00089
Vibrio rumoiensis	76258	S	73	319	392	0.00593
Alicycliphilus denitrificans	179636	S	42	29	71	0.00107
Mycolicibacterium poriferae	39694	S	24	23	47	0.00071
