name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. CB2047	1525218	S	8761	461242	470003	0.34196
Sulfitobacter sp. SK025	1389011	S	748	22808	23556	0.01714
Sulfitobacter sp. W027	2867025	S	36	132	168	0.00012
Sulfitobacter sp. W074	2867026	S	22	144	166	0.00012
Sulfitobacter sp. BSw21498	664426	S	14	28	42	0.00003
Sulfitobacter sp. D7	1968541	S	12	217	229	0.00017
Sulfitobacter pontiacus	60137	S	3899	138579	142478	0.10366
Sulfitobacter indolifex	225422	S	1671	6636	8307	0.00604
Sulfitobacter faviae	1775881	S	124	682	806	0.00059
Sulfitobacter dubius	218673	S	15	159	174	0.00013
Pseudosulfitobacter pseudonitzschiae	1402135	S	1085	5181	6266	0.00456
Pseudosulfitobacter sp. DSM 107133	2883100	S	170	696	866	0.00063
Actibacterium sp. EMB200-NS6	1609966	S	765	6190	6955	0.00506
Phaeobacter inhibens	221822	S	684	1411	2095	0.00152
Phaeobacter gallaeciensis	60890	S	24	95	119	0.00009
Phaeobacter piscinae	1580596	S	15	36	51	0.00004
Celeribacter baekdonensis	875171	S	417	646	1063	0.00077
Roseovarius indicus	540747	S	312	1606	1918	0.00140
Leisingera caerulea	506591	S	109	117	226	0.00016
Ruegeria sp. TM1040	292414	S	90	128	218	0.00016
Antarctobacter heliothermus	74033	S	73	23	96	0.00007
Dinoroseobacter shibae	215813	S	60	332	392	0.00029
Octadecabacter sp. SW4	2602067	S	33	89	122	0.00009
Mameliella alba	561184	S	13	23	36	0.00003
Sagittula sp. P11	2009329	S	12	118	130	0.00009
Tritonibacter mobilis	379347	S	1730	9170	10900	0.00793
Pseudooceanicola atlanticus	1461694	S	882	537	1419	0.00103
Yoonia vestfoldensis	245188	S	203	820	1023	0.00074
Paracoccus sp. SCSIO 75233	3017782	S	12	161	173	0.00013
Paracoccus saliphilus	405559	S	28	48	76	0.00006
Pacificitalea manganoxidans	1411902	S	55	144	199	0.00014
Brevirhabdus pacifica	1267768	S	16	119	135	0.00010
