name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	325176	99585	424761	0.68060
Alteromonas mediterranea	314275	S	18891	5987	24878	0.03986
Alteromonas sp. RW2A1	1917158	S	539	2011	2550	0.00409
Alteromonas sp. MB-3u-76	2058133	S	367	1060	1427	0.00229
Alteromonas sp. RKMC-009	2267264	S	252	11	263	0.00042
Alteromonas sp. B31-7	2785913	S	203	2121	2324	0.00372
Alteromonas sp. 009811495	3002962	S	21	17	38	0.00006
Alteromonas sp. BL110	1714845	S	12	2	14	0.00002
Alteromonas sp. LMIT006	2961948	S	12	0	12	0.00002
Alteromonas australica	589873	S	720	3189	3909	0.00626
Alteromonas naphthalenivorans	715451	S	76	66	142	0.00023
Alteromonas pelagimontana	1858656	S	40	1	41	0.00007
Salinimonas sediminis	2303538	S	73	8	81	0.00013
Salinimonas iocasae	2572577	S	57	8	65	0.00010
Pseudoalteromonas sp. SCSIO 43101	2822847	S	192	250	442	0.00071
Pseudoalteromonas sp. SCSIO 43095	2894202	S	157	1257	1414	0.00227
Pseudoalteromonas sp. Xi13	2490635	S	94	1382	1476	0.00237
Pseudoalteromonas sp. PS1M3	87791	S	78	1529	1607	0.00257
Pseudoalteromonas sp. APM04	2699396	S	67	1491	1558	0.00250
Pseudoalteromonas sp. CF6-2	562716	S	66	1009	1075	0.00172
Pseudoalteromonas sp. SCSIO 43088	2822846	S	49	131	180	0.00029
Pseudoalteromonas sp. SM9913	234831	S	46	2977	3023	0.00484
Pseudoalteromonas sp. DL-6	1390185	S	24	82	106	0.00017
Pseudoalteromonas sp. SiA1	2839744	S	21	970	991	0.00159
Pseudoalteromonas sp. 3J6	649161	S	14	154	168	0.00027
Pseudoalteromonas sp. M8	2692624	S	12	621	633	0.00101
Pseudoalteromonas agarivorans	176102	S	205	2806	3011	0.00482
Pseudoalteromonas undina	43660	S	34	392	426	0.00068
Pseudoalteromonas prydzensis	182141	S	33	16	49	0.00008
Pseudoalteromonas donghaensis	621376	S	29	1670	1699	0.00272
Pseudoalteromonas shioyasakiensis	1190813	S	28	72	100	0.00016
Pseudoalteromonas rhizosphaerae	2518973	S	25	19	44	0.00007
Pseudoalteromonas piratica	1348114	S	23	10	33	0.00005
Pseudoalteromonas lipolytica	570156	S	23	1239	1262	0.00202
Pseudoalteromonas mariniglutinosa	206042	S	21	370	391	0.00063
Pseudoalteromonas nigrifaciens	28109	S	17	419	436	0.00070
Pseudoalteromonas atlantica	288	S	13	315	328	0.00053
Pseudoalteromonas marina	267375	S	13	269	282	0.00045
Idiomarina loihiensis	135577	S	3557	789	4346	0.00696
Idiomarina sp. X4	2055892	S	17	20	37	0.00006
Idiomarina abyssalis	86102	S	17	2	19	0.00003
Shewanella sp. FDAARGOS_354	1930557	S	24	86	110	0.00018
Shewanella xiamenensis	332186	S	19	31	50	0.00008
Shewanella putrefaciens	24	S	12	6	18	0.00003
Colwellia sp. M166	2583805	S	60	7	67	0.00011
Litorilituus sediminis	718192	S	15	0	15	0.00002
Halomonas meridiana	29570	S	21886	12013	33899	0.05432
Halomonas sp. KO116	1504981	S	204	91	295	0.00047
Halomonas sp. 18071143	2855441	S	92	196	288	0.00046
Halomonas sp. A3H3	1346287	S	76	2085	2161	0.00346
Halomonas sp. XH26	2557993	S	19	187	206	0.00033
Halomonas sp. R57-5	1610576	S	16	8	24	0.00004
