name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	30654	48232	78886	0.02365
Erythrobacter sp.	1042	S	3001	2235	5236	0.00157
Erythrobacter sp. HI0063	1822240	S	202	275	477	0.00014
Erythrobacter sp. YJ-T3-07	2793063	S	104	97	201	0.00006
Erythrobacter sp. UBA2510	1946470	S	62	134	196	0.00006
Erythrobacter sp. 3-20A1M	2653850	S	13	12	25	0.00001
Erythrobacter sp. UBA1916	1946469	S	13	19	32	0.00001
Erythrobacter litoralis	39960	S	473	579	1052	0.00032
Erythrobacter longus	1044	S	75	10	85	0.00003
Erythrobacter aureus	2182384	S	14	5	19	0.00001
Qipengyuania flava	192812	S	10567	3592	14159	0.00425
Qipengyuania citrea	225971	S	3281	3940	7221	0.00217
Qipengyuania pelagi	994320	S	2622	3345	5967	0.00179
Qipengyuania vulgaris	291985	S	76	52	128	0.00004
Croceicoccus sp.	1927144	S	483	1111	1594	0.00048
Croceicoccus sp. YJ47	2798724	S	26	15	41	0.00001
Erythrobacteraceae bacterium	2026738	S	462	46	508	0.00015
Erythrobacteraceae bacterium E2-1 Yellow Sea	2780381	S	18	14	32	0.00001
Pseudopontixanthobacter vadosimaris	2726450	S	378	266	644	0.00019
Aurantiacibacter zhengii	2307003	S	143	131	274	0.00008
Aurantiacibacter atlanticus	1648404	S	112	28	140	0.00004
Altericroceibacterium spongiae	2320269	S	66	45	111	0.00003
Pelagerythrobacter aerophilus	2306995	S	26	22	48	0.00001
Pelagerythrobacter marensis	543877	S	20	3	23	0.00001
Pelagerythrobacter marinus	538382	S	19	19	38	0.00001
Tsuneonella suprasediminis	2306996	S	21	28	49	0.00001
Actirhodobacter atriluteus	2744473	S	12	6	18	0.00001
Citromicrobium bathyomarinum	72174	S	7934	12433	20367	0.00611
Citromicrobium sp.	2024827	S	2293	1822	4115	0.00123
Citromicrobium sp. UBA3494	1946345	S	1373	2045	3418	0.00102
Citromicrobium sp. JLT1363	517722	S	17	28	45	0.00001
Sphingomonadaceae bacterium MED-G03	1986231	S	8705	8567	17272	0.00518
Sphingomonas sp. SKA58	314266	S	7261	23042	30303	0.00909
Sphingomonas yabuuchiae	172044	S	137	191	328	0.00010
Sphingomonas aracearum	2283317	S	29	26	55	0.00002
Sphingomonas turrisvirgatae	1888892	S	22	33	55	0.00002
Sphingomonas sanxanigenens	397260	S	15	15	30	0.00001
Sphingobium sp. C100	1207055	S	1558	3554	5112	0.00153
Sphingobium sp.	1912891	S	353	255	608	0.00018
Sphingobium sp. TCM1	453246	S	307	629	936	0.00028
Sphingobium sp. SYK-6	627192	S	128	30	158	0.00005
Sphingobium sp. CCH11-B1	1768781	S	96	385	481	0.00014
Sphingobium yanoikuyae	13690	S	248	927	1175	0.00035
Sphingobium scionense	1404341	S	232	713	945	0.00028
Sphingobium cupriresistens	1132417	S	195	632	827	0.00025
Sphingobium xenophagum	121428	S	69	157	226	0.00007
Sphingobium phenoxybenzoativorans	1592790	S	53	166	219	0.00007
Sphingobium lactosutens	522773	S	35	181	216	0.00006
Sphingobium baderi	1332080	S	28	74	102	0.00003
Sphingobium limneticum	1007511	S	25	58	83	0.00002
Sphingobium jiangsuense	870476	S	23	39	62	0.00002
Sphingobium subterraneum	627688	S	15	19	34	0.00001
Blastomonas marina	1867408	S	733	797	1530	0.00046
Sphingopyxis sp.	1908224	S	111	149	260	0.00008
Sphingopyxis sp. FD7	1914525	S	54	143	197	0.00006
Sphingopyxis terrae	33052	S	93	185	278	0.00008
Sphingopyxis bauzanensis	651663	S	16	20	36	0.00001
Sphingopyxis indica	436663	S	15	23	38	0.00001
Novosphingobium panipatense	428991	S	31	74	105	0.00003
Novosphingobium aquimarinum	2682494	S	30	64	94	0.00003
Novosphingobium decolorationis	2698673	S	23	41	64	0.00002
Novosphingobium fluoreni	1391222	S	21	4	25	0.00001
Novosphingobium marinum	1514948	S	13	18	31	0.00001
Novosphingobium malaysiense	1348853	S	13	4	17	0.00001
Novosphingobium guangzhouense	1850347	S	12	19	31	0.00001
Novosphingopyxis iocasae	2762729	S	138	121	259	0.00008
Novosphingopyxis baekryungensis	279369	S	17	3	20	0.00001
Stakelama pacifica	517720	S	77	92	169	0.00005
Sphingomonadales bacterium BRH_c3	1734408	S	172	116	288	0.00009
Sphingomonadales bacterium	1978525	S	26	13	39	0.00001
Roseobacter sp.	1907202	S	38712	17125	55837	0.01674
Sulfitobacter pontiacus	60137	S	16804	28515	45319	0.01359
Sulfitobacter sp. D7	1968541	S	124	869	993	0.00030
Sulfitobacter sp. HI0040	1822232	S	84	121	205	0.00006
Sulfitobacter sp.	1903071	S	82	266	348	0.00010
Sulfitobacter sp. DFL-14	215828	S	67	166	233	0.00007
Sulfitobacter sp. EhC04	1849168	S	18	32	50	0.00001
Sulfitobacter litoralis	335975	S	546	2135	2681	0.00080
Sulfitobacter dubius	218673	S	19	27	46	0.00001
Sulfitobacter undariae	1563671	S	14	4	18	0.00001
Sulfitobacter sabulilitoris	2562655	S	13	3	16	0.00000
Jannaschia helgolandensis	188906	S	2846	1463	4309	0.00129
Marinovum algicola	42444	S	2836	2621	5457	0.00164
Marinovum sp.	2024839	S	41	19	60	0.00002
Roseovarius nubinhibens	314263	S	548	384	932	0.00028
Roseovarius indicus	540747	S	89	21	110	0.00003
Roseovarius sp.	1486281	S	23	16	39	0.00001
Roseovarius amoyensis	2211448	S	23	16	39	0.00001
Phaeobacter sp. 22II1-1F12B	1317111	S	126	269	395	0.00012
Thalassococcus profundi	2282382	S	135	162	297	0.00009
Loktanella ponticola	1524255	S	80	65	145	0.00004
Pseudosulfitobacter pseudonitzschiae	1402135	S	73	103	176	0.00005
Thalassobius litoralis	1010611	S	58	72	130	0.00004
Tateyamaria sp.	1929288	S	26	43	69	0.00002
Primorskyibacter flagellatus	1387277	S	27	36	63	0.00002
Maritimibacter sp. REDSEA-S28_B5	1811547	S	23	43	66	0.00002
Dinoroseobacter sp.	2003366	S	17	0	17	0.00001
Tranquillimonas alkanivorans	441119	S	12	3	15	0.00000
