sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	plasmid	AB601	AK447	NODE_13_length_84275_cov_0.226323	84275	0.4740433105903293	c6e9a104201353309af8c979b6127c3d	not tested	-	-	MOBH	CP009357_00140	MPF_F,MPF_G,MPF_T	NC_008739_00043,NC_008739_00035,NC_008739_00031	-	-	-	CP009357	0.0147145	Vibrio tubiashii ATCC 19109	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_28_length_55463_cov_0.304115	55463	0.4365973712204533	122ca2c65f0085cb9b296c12409af0c8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_107_length_31670_cov_0.167084	31670	0.631386169876855	f1152b4201787ac7deadf9bae589a640	not tested	rep_cluster_1149	000427__GU811235_00024	MOBQ,MOBQ	NC_020542_00048,CP005087_00061	MPF_T	NC_020542_00042	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AB601	AK447	NODE_251_length_23056_cov_0.224942	23056	0.4717210270645385	73ca11130d24adf2119d9aff75622d2d	not tested	-	-	-	-	-	-	-	-	-	CP009357	0.0147145	Vibrio tubiashii ATCC 19109	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_294_length_22223_cov_0.251356	22223	0.3575574854880079	336f5e0b9ccbe104618a6cfaf8428310	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_382_length_19747_cov_0.295043	19747	0.380462855117233	169d89de51420e391ff8f7c043ef337b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_628_length_16534_cov_0.504046	16534	0.4289343171646305	670d237a186b0d6871a5b9436e39073b	not tested	-	-	-	-	-	-	MOB_unknown	NC_021817	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_676_length_15967_cov_0.175573	15967	0.3842299743220392	a6675b85779c49b8e825e4ba26d503be	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_718_length_15640_cov_0.264783	15640	0.5920076726342711	ab10cba43d2db2beaa5c29cdc1c325a5	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.043179	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_765_length_15317_cov_0.096136	15317	0.611542730299667	3ad5c77f210abeccdd54d07ee459bc1b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_985_length_13950_cov_0.152624	13950	0.34838709677419355	29e76fd4060fed6188ab19472f6922e8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1369_length_12223_cov_0.250000	12223	0.36480405792358667	49a678da114aa3bb3ad164841ed1f9bd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
