name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	591458	224171	815629	0.28713
Alteromonas mediterranea	314275	S	5037	9007	14044	0.00494
Alteromonas sp. B31-7	2785913	S	1132	13385	14517	0.00511
Alteromonas sp. RW2A1	1917158	S	465	1846	2311	0.00081
Alteromonas sp. MB-3u-76	2058133	S	263	801	1064	0.00037
Alteromonas sp. RKMC-009	2267264	S	247	20	267	0.00009
Alteromonas sp. BL110	1714845	S	38	9	47	0.00002
Alteromonas sp. LMIT006	2961948	S	15	1	16	0.00001
Alteromonas sp. 76-1	2358187	S	14	10	24	0.00001
Alteromonas australica	589873	S	3625	18198	21823	0.00768
Alteromonas naphthalenivorans	715451	S	149	150	299	0.00011
Alteromonas pelagimontana	1858656	S	60	4	64	0.00002
Alteromonas stellipolaris	233316	S	57	521	578	0.00020
Salinimonas iocasae	2572577	S	2439	492	2931	0.00103
Salinimonas sediminis	2303538	S	401	76	477	0.00017
Saccharobesus litoralis	2172099	S	37	1	38	0.00001
Hydrocarboniclastica marina	2259620	S	26	2	28	0.00001
Pseudoalteromonas sp. SCSIO 43088	2822846	S	153	130	283	0.00010
Pseudoalteromonas sp. APM04	2699396	S	30	194	224	0.00008
Pseudoalteromonas sp. THAF3	2587843	S	21	25	46	0.00002
Pseudoalteromonas sp. SCSIO 43101	2822847	S	18	9	27	0.00001
Pseudoalteromonas sp. CF6-2	562716	S	17	49	66	0.00002
Pseudoalteromonas donghaensis	621376	S	217	2402	2619	0.00092
Pseudoalteromonas shioyasakiensis	1190813	S	114	80	194	0.00007
Pseudoalteromonas issachenkonii	152297	S	38	316	354	0.00012
Pseudoalteromonas piscicida	43662	S	37	53	90	0.00003
Pseudoalteromonas ruthenica	151081	S	18	22	40	0.00001
Pseudoalteromonas spongiae	298657	S	13	1	14	0.00000
Idiomarina sp. X4	2055892	S	199	849	1048	0.00037
Idiomarina sp. OT37-5b	2100422	S	176	161	337	0.00012
Idiomarina loihiensis	135577	S	87	50	137	0.00005
Idiomarina piscisalsi	1096243	S	87	337	424	0.00015
Idiomarina abyssalis	86102	S	24	13	37	0.00001
Halomonas meridiana	29570	S	213770	107448	321218	0.11308
Halomonas sp. DN3	2953657	S	5966	559	6525	0.00230
Halomonas sp. A3H3	1346287	S	4368	65221	69589	0.02450
Halomonas sp. KO116	1504981	S	1153	600	1753	0.00062
Halomonas sp. 18071143	2855441	S	560	1173	1733	0.00061
Halomonas sp. Y3	2956797	S	220	171	391	0.00014
Halomonas sp. 3H	2952527	S	179	63	242	0.00009
Halomonas sp. R57-5	1610576	S	101	55	156	0.00005
Halomonas sp. JS92-SW72	2306583	S	98	289	387	0.00014
Halomonas sp. 7T	2893469	S	71	36	107	0.00004
Halomonas sp. NyZ770	2883106	S	66	239	305	0.00011
Halomonas sp. THAF12	2587849	S	62	58	120	0.00004
Halomonas sp. PGE1	2730360	S	57	206	263	0.00009
Halomonas sp. FeN2	2832500	S	49	20	69	0.00002
Halomonas sp. BDJS001	2992143	S	48	14	62	0.00002
Halomonas sp. GFAJ-1	1118153	S	43	7	50	0.00002
Halomonas sp. A40-4	2785909	S	29	7	36	0.00001
Halomonas sp. XH26	2557993	S	23	145	168	0.00006
Halomonas sp. THAF5a	2587844	S	13	5	18	0.00001
Halomonas piezotolerans	2609667	S	11668	3422	15090	0.00531
Halomonas hydrothermalis	115561	S	148	234	382	0.00013
Halomonas titanicae	664683	S	120	383	503	0.00018
Halomonas venusta	44935	S	31	19	50	0.00002
Halomonas huangheensis	1178482	S	12	0	12	0.00000
Chromohalobacter salexigens	158080	S	715	43	758	0.00027
Alcanivorax sp. ALC70	2259335	S	947	914	1861	0.00066
Alcanivorax sp. N3-2A	2014542	S	217	279	496	0.00017
