name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	460711	182180	642891	0.32507
Alteromonas sp. RKMC-009	2267264	S	13695	1417	15112	0.00764
Alteromonas sp. RW2A1	1917158	S	3056	6695	9751	0.00493
Alteromonas sp. B31-7	2785913	S	467	4900	5367	0.00271
Alteromonas sp. BL110	1714845	S	221	52	273	0.00014
Alteromonas sp. MB-3u-76	2058133	S	198	281	479	0.00024
Alteromonas sp. LMIT006	2961948	S	121	12	133	0.00007
Alteromonas sp. 009811495	3002962	S	38	16	54	0.00003
Alteromonas sp. 76-1	2358187	S	19	12	31	0.00002
Alteromonas mediterranea	314275	S	9513	7181	16694	0.00844
Alteromonas australica	589873	S	801	3426	4227	0.00214
Alteromonas naphthalenivorans	715451	S	145	136	281	0.00014
Alteromonas pelagimontana	1858656	S	110	11	121	0.00006
Salinimonas lutimaris	914153	S	2401	395	2796	0.00141
Salinimonas iocasae	2572577	S	1330	497	1827	0.00092
Salinimonas sediminis	2303538	S	138	43	181	0.00009
Salinimonas marina	2785918	S	29	3	32	0.00002
Pseudoalteromonas sp. SCSIO 43088	2822846	S	2968	6585	9553	0.00483
Pseudoalteromonas sp. SCSIO 43101	2822847	S	1627	1864	3491	0.00177
Pseudoalteromonas sp. CF6-2	562716	S	200	1997	2197	0.00111
Pseudoalteromonas sp. Xi13	2490635	S	39	374	413	0.00021
Pseudoalteromonas sp. THAF3	2587843	S	36	152	188	0.00010
Pseudoalteromonas sp. A41-2	2785910	S	33	2441	2474	0.00125
Pseudoalteromonas sp. JSTW	2752475	S	25	1138	1163	0.00059
Pseudoalteromonas sp. SCSIO 43095	2894202	S	21	120	141	0.00007
Pseudoalteromonas sp. SM9913	234831	S	21	934	955	0.00048
Pseudoalteromonas sp. MT33b	2759705	S	19	796	815	0.00041
Pseudoalteromonas sp. APM04	2699396	S	13	221	234	0.00012
Pseudoalteromonas sp. LC2018020214	2799564	S	12	196	208	0.00011
Pseudoalteromonas shioyasakiensis	1190813	S	564	1112	1676	0.00085
Pseudoalteromonas donghaensis	621376	S	195	7381	7576	0.00383
Pseudoalteromonas agarivorans	176102	S	102	968	1070	0.00054
Pseudoalteromonas lipolytica	570156	S	44	1535	1579	0.00080
Pseudoalteromonas ruthenica	151081	S	41	178	219	0.00011
Pseudoalteromonas arabiensis	874454	S	24	574	598	0.00030
Pseudoalteromonas undina	43660	S	16	120	136	0.00007
Idiomarina loihiensis	135577	S	616	334	950	0.00048
Idiomarina sp. X4	2055892	S	159	460	619	0.00031
Idiomarina sp. OT37-5b	2100422	S	137	99	236	0.00012
Idiomarina abyssalis	86102	S	300	121	421	0.00021
Idiomarina piscisalsi	1096243	S	101	266	367	0.00019
Shewanella putrefaciens	24	S	50	94	144	0.00007
Shewanella sp. FDAARGOS_354	1930557	S	34	274	308	0.00016
Litorilituus sediminis	718192	S	24	6	30	0.00002
Colwellia sp. M166	2583805	S	16	14	30	0.00002
Marinobacter salsuginis	418719	S	255176	85118	340294	0.17206
Marinobacter sp. CP1	1671721	S	38104	148461	186565	0.09433
Marinobacter sp. AN1	2886046	S	3269	1054	4323	0.00219
