100.00	916386	0	R	1	root
99.99	916279	0	R1	131567	  cellular organisms
99.79	914422	0	D	2	    Bacteria
96.82	887201	0	P	1224	      Pseudomonadota
65.64	601525	0	C	1236	        Gammaproteobacteria
53.74	492490	0	O	135622	          Alteromonadales
51.17	468899	0	F	72275	            Alteromonadaceae
51.17	468899	0	F1	2903219	              Alteromonas/Salinimonas group
51.09	468210	0	G	226	                Alteromonas
42.48	389299	389299	S	28108	                  Alteromonas macleodii
6.82	62493	62493	S	314275	                  Alteromonas mediterranea
0.68	6273	0	G1	2614992	                  unclassified Alteromonas
0.54	4928	4928	S	2785913	                    Alteromonas sp. B31-7
0.06	569	569	S	1917158	                    Alteromonas sp. RW2A1
0.04	400	400	S	2058133	                    Alteromonas sp. MB-3u-76
0.02	209	209	S	2267264	                    Alteromonas sp. RKMC-009
0.01	76	76	S	3002962	                    Alteromonas sp. 009811495
0.01	53	53	S	1714845	                    Alteromonas sp. BL110
0.00	13	13	S	2961948	                    Alteromonas sp. LMIT006
0.00	22	22	S	2358187	                    Alteromonas sp. 76-1
1.09	9964	9964	S	589873	                  Alteromonas australica
0.01	64	64	S	1858656	                  Alteromonas pelagimontana
0.01	115	115	S	715451	                  Alteromonas naphthalenivorans
0.08	689	0	G	288793	                Salinimonas
0.06	539	539	S	2303538	                  Salinimonas sediminis
0.01	136	136	S	2572577	                  Salinimonas iocasae
0.00	12	12	S	914153	                  Salinimonas lutimaris
2.10	19203	0	F	267888	            Pseudoalteromonadaceae
2.10	19203	0	G	53246	              Pseudoalteromonas
1.51	13793	0	G1	194690	                unclassified Pseudoalteromonas
0.48	4372	4372	S	2699396	                  Pseudoalteromonas sp. APM04
0.29	2675	2675	S	562716	                  Pseudoalteromonas sp. CF6-2
0.12	1133	1133	S	2894202	                  Pseudoalteromonas sp. SCSIO 43095
0.03	270	270	S	2822847	                  Pseudoalteromonas sp. SCSIO 43101
0.15	1375	1375	S	2490635	                  Pseudoalteromonas sp. Xi13
0.11	1016	1016	S	87791	                  Pseudoalteromonas sp. PS1M3
0.23	2086	2086	S	234831	                  Pseudoalteromonas sp. SM9913
0.01	87	87	S	2822846	                  Pseudoalteromonas sp. SCSIO 43088
0.01	74	74	S	1390185	                  Pseudoalteromonas sp. DL-6
0.08	702	702	S	2839744	                  Pseudoalteromonas sp. SiA1
0.40	3678	3678	S	176102	                Pseudoalteromonas agarivorans
0.01	59	59	S	2518973	                Pseudoalteromonas rhizosphaerae
0.00	44	44	S	1348114	                Pseudoalteromonas piratica
0.00	33	33	S	182141	                Pseudoalteromonas prydzensis
0.01	75	75	S	1190813	                Pseudoalteromonas shioyasakiensis
0.02	224	224	S	43660	                Pseudoalteromonas undina
