name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	288846	100453	389299	0.42482
Alteromonas mediterranea	314275	S	46458	16035	62493	0.06820
Alteromonas australica	589873	S	1645	8319	9964	0.01087
Alteromonas sp. B31-7	2785913	S	387	4541	4928	0.00538
Alteromonas sp. RW2A1	1917158	S	243	326	569	0.00062
Alteromonas sp. MB-3u-76	2058133	S	204	196	400	0.00044
Alteromonas sp. RKMC-009	2267264	S	198	11	209	0.00023
Alteromonas sp. 009811495	3002962	S	60	16	76	0.00008
Alteromonas sp. BL110	1714845	S	44	9	53	0.00006
Alteromonas sp. 76-1	2358187	S	13	9	22	0.00002
Alteromonas sp. LMIT006	2961948	S	13	0	13	0.00001
Alteromonas pelagimontana	1858656	S	61	3	64	0.00007
Alteromonas naphthalenivorans	715451	S	58	57	115	0.00013
Salinimonas sediminis	2303538	S	467	72	539	0.00059
Salinimonas iocasae	2572577	S	115	21	136	0.00015
Salinimonas lutimaris	914153	S	12	0	12	0.00001
Pseudoalteromonas sp. APM04	2699396	S	191	4181	4372	0.00477
Pseudoalteromonas sp. CF6-2	562716	S	165	2510	2675	0.00292
Pseudoalteromonas sp. SCSIO 43095	2894202	S	127	1006	1133	0.00124
Pseudoalteromonas sp. SCSIO 43101	2822847	S	117	153	270	0.00029
Pseudoalteromonas sp. Xi13	2490635	S	88	1287	1375	0.00150
Pseudoalteromonas sp. PS1M3	87791	S	50	966	1016	0.00111
Pseudoalteromonas sp. SM9913	234831	S	32	2054	2086	0.00228
Pseudoalteromonas sp. SCSIO 43088	2822846	S	24	63	87	0.00009
Pseudoalteromonas sp. DL-6	1390185	S	17	57	74	0.00008
Pseudoalteromonas sp. SiA1	2839744	S	15	687	702	0.00077
Pseudoalteromonas agarivorans	176102	S	250	3428	3678	0.00401
Pseudoalteromonas rhizosphaerae	2518973	S	33	26	59	0.00006
Pseudoalteromonas piratica	1348114	S	31	13	44	0.00005
Pseudoalteromonas prydzensis	182141	S	22	11	33	0.00004
Pseudoalteromonas shioyasakiensis	1190813	S	21	54	75	0.00008
Pseudoalteromonas undina	43660	S	18	206	224	0.00024
Pseudoalteromonas carrageenovora	227	S	13	18	31	0.00003
Pseudoalteromonas atlantica	288	S	12	289	301	0.00033
Pseudoalteromonas lipolytica	570156	S	12	642	654	0.00071
Pseudoalteromonas nigrifaciens	28109	S	12	294	306	0.00033
Idiomarina loihiensis	135577	S	2868	882	3750	0.00409
Idiomarina sp. X4	2055892	S	74	150	224	0.00024
Idiomarina abyssalis	86102	S	70	18	88	0.00010
Idiomarina piscisalsi	1096243	S	40	71	111	0.00012
Shewanella sp. LC6	2589790	S	17	55	72	0.00008
Shewanella xiamenensis	332186	S	28	52	80	0.00009
Colwellia sp. M166	2583805	S	50	8	58	0.00006
Halomonas meridiana	29570	S	31153	18182	49335	0.05384
Halomonas sp. KO116	1504981	S	416	185	601	0.00066
Halomonas sp. 18071143	2855441	S	148	302	450	0.00049
Halomonas sp. A3H3	1346287	S	119	3188	3307	0.00361
Halomonas sp. GT	1971364	S	18	19	37	0.00004
Halomonas sp. R57-5	1610576	S	17	8	25	0.00003
Halomonas sp. XH26	2557993	S	15	142	157	0.00017
Halomonas piezotolerans	2609667	S	371	153	524	0.00057
Halomonas hydrothermalis	115561	S	49	132	181	0.00020
Halomonas titanicae	664683	S	35	196	231	0.00025
Halomonas elongata	2746	S	13	0	13	0.00001
Thalassolituus oleivorans	187493	S	3911	431	4342	0.00474
Thalassolituus sp. C2-1	2597518	S	177	147	324	0.00035
Thalassolituus hydrocarbonoclasticus	2742796	S	41	36	77	0.00008
Marinobacterium georgiense	48076	S	17	2	19	0.00002
Alcanivorax sp. ALC70	2259335	S	175	223	398	0.00043
Alcanivorax sp. NBRC 101098	1113728	S	24	611	635	0.00069
Alcanivorax sp. N3-2A	2014542	S	21	24	45	0.00005
Alcanivorax borkumensis	59754	S	31	795	826	0.00090
Alloalcanivorax xenomutans	1094342	S	16	33	49	0.00005
Marinobacter salarius	1420917	S	12864	3814	16678	0.01820
