name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	145245	158617	303862	0.02404
Erythrobacter sp.	1042	S	128780	70534	199314	0.01577
Erythrobacter sp. HI0063	1822240	S	3558	3524	7082	0.00056
Erythrobacter sp. 3-20A1M	2653850	S	458	312	770	0.00006
Erythrobacter sp. UBA2510	1946470	S	297	461	758	0.00006
Erythrobacter sp. SD-21	161528	S	67	28	95	0.00001
Erythrobacter sp. YJ-T3-07	2793063	S	60	35	95	0.00001
Erythrobacter sp. UBA1916	1946469	S	48	55	103	0.00001
Erythrobacter sp. AP23	499656	S	35	23	58	0.00000
Erythrobacter sp. JL475	383381	S	17	4	21	0.00000
Erythrobacter litoralis	39960	S	1416	1318	2734	0.00022
Erythrobacter longus	1044	S	1178	133	1311	0.00010
Erythrobacter aureus	2182384	S	999	290	1289	0.00010
Erythrobacter donghaensis	267135	S	17	19	36	0.00000
Porphyrobacter sp. CACIAM 03H1	2003315	S	37	11	48	0.00000
Porphyrobacter sp. YT40	2547601	S	32	15	47	0.00000
Porphyrobacter sp.	1113	S	12	3	15	0.00000
Qipengyuania citrea	225971	S	64197	60702	124899	0.00988
Qipengyuania flava	192812	S	4958	1341	6299	0.00050
Qipengyuania vulgaris	291985	S	1503	793	2296	0.00018
Qipengyuania pelagi	994320	S	1206	1057	2263	0.00018
Qipengyuania nanhaisediminis	604088	S	251	231	482	0.00004
Qipengyuania oceanensis	1463597	S	20	14	34	0.00000
Qipengyuania sp. YIM B01966	2778646	S	19	7	26	0.00000
Qipengyuania seohaensis	266951	S	17	7	24	0.00000
Croceicoccus sp.	1927144	S	20521	38446	58967	0.00466
Croceicoccus sp. YJ47	2798724	S	81	36	117	0.00001
Croceicoccus mobilis	1703339	S	167	136	303	0.00002
Croceicoccus gelatinilyticus	2835536	S	83	56	139	0.00001
Croceicoccus marinus	450378	S	56	31	87	0.00001
Croceicoccus bisphenolivorans	1783232	S	30	17	47	0.00000
Croceicoccus sediminis	2571150	S	28	6	34	0.00000
Croceicoccus naphthovorans	1348774	S	23	28	51	0.00000
