name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	493602	208497	702099	0.60401
Alteromonas sp. RKMC-009	2267264	S	39121	5651	44772	0.03852
Alteromonas sp. B31-7	2785913	S	324	3316	3640	0.00313
Alteromonas sp. RW2A1	1917158	S	163	796	959	0.00083
Alteromonas sp. MB-3u-76	2058133	S	138	519	657	0.00057
Alteromonas sp. BL110	1714845	S	82	23	105	0.00009
Alteromonas sp. 009811495	3002962	S	44	53	97	0.00008
Alteromonas sp. LMIT006	2961948	S	32	4	36	0.00003
Alteromonas mediterranea	314275	S	31429	15501	46930	0.04037
Alteromonas australica	589873	S	658	2832	3490	0.00300
Alteromonas naphthalenivorans	715451	S	48	44	92	0.00008
Alteromonas stellipolaris	233316	S	17	159	176	0.00015
Alteromonas pelagimontana	1858656	S	17	2	19	0.00002
Salinimonas sediminis	2303538	S	77	50	127	0.00011
Salinimonas iocasae	2572577	S	26	15	41	0.00004
Pseudoalteromonas sp. SCSIO 43088	2822846	S	1443	2794	4237	0.00365
Pseudoalteromonas sp. APM04	2699396	S	80	1207	1287	0.00111
Pseudoalteromonas sp. PS1M3	87791	S	47	650	697	0.00060
Pseudoalteromonas sp. SCSIO 43095	2894202	S	45	232	277	0.00024
Pseudoalteromonas sp. SCSIO 43101	2822847	S	37	40	77	0.00007
Pseudoalteromonas sp. CF6-2	562716	S	36	323	359	0.00031
Pseudoalteromonas sp. JSTW	2752475	S	29	1173	1202	0.00103
Pseudoalteromonas sp. MT33b	2759705	S	25	932	957	0.00082
Pseudoalteromonas sp. THAF3	2587843	S	13	49	62	0.00005
Pseudoalteromonas shioyasakiensis	1190813	S	526	1182	1708	0.00147
Pseudoalteromonas donghaensis	621376	S	251	8685	8936	0.00769
Pseudoalteromonas ruthenica	151081	S	15	59	74	0.00006
Pseudoalteromonas spongiae	298657	S	14	5	19	0.00002
Idiomarina sp. OT37-5b	2100422	S	155	126	281	0.00024
Idiomarina sp. X4	2055892	S	48	132	180	0.00015
Idiomarina loihiensis	135577	S	79	45	124	0.00011
Idiomarina piscisalsi	1096243	S	24	62	86	0.00007
Shewanella chilikensis	558541	S	70	151	221	0.00019
Shewanella sp. FDAARGOS_354	1930557	S	24	135	159	0.00014
Shewanella putrefaciens	24	S	36	96	132	0.00011
Colwellia sp. M166	2583805	S	56	47	103	0.00009
Stutzerimonas stutzeri	316	S	344	2640	2984	0.00257
Stutzerimonas kunmingensis	1211807	S	148	3786	3934	0.00338
Stutzerimonas chloritidismutans	203192	S	48	1406	1454	0.00125
Stutzerimonas frequens	2968969	S	1541	17079	18620	0.01602
Stutzerimonas balearica	74829	S	72	248	320	0.00028
Stutzerimonas decontaminans	3022791	S	27	110	137	0.00012
[Pseudomonas] zhaodongensis	1176257	S	20	108	128	0.00011
Halopseudomonas aestusnigri	857252	S	961	7980	8941	0.00769
Halopseudomonas sp. MFKK-1	3015994	S	335	2174	2509	0.00216
Halopseudomonas sp. RR6	2918528	S	82	17	99	0.00009
Halopseudomonas sabulinigri	472181	S	29	3	32	0.00003
Halopseudomonas litoralis	797277	S	18	11	29	0.00002
Pseudomonas aeruginosa	287	S	84	5958	6042	0.00520
Pseudomonas oleovorans	301	S	13	192	205	0.00018
Pseudomonas alcaliphila	101564	S	55	317	372	0.00032
Pseudomonas sp. BIOMIG1BAC	1758730	S	12	165	177	0.00015
Pseudomonas chengduensis	489632	S	29	221	250	0.00022
Pseudomonas sihuiensis	1274359	S	14	131	145	0.00012
Marinobacter nauticus	2743	S	8600	2197	10797	0.00929
Marinobacter sp. CP1	1671721	S	430	2292	2722	0.00234
Marinobacter sp. LQ44	1749259	S	228	554	782	0.00067
Marinobacter sp. AN1	2886046	S	93	33	126	0.00011
Marinobacter sp. Arc7-DN-1	2304594	S	72	18	90	0.00008
Marinobacter sp. JH2	2547598	S	30	15	45	0.00004
Marinobacter salarius	1420917	S	57	26	83	0.00007
Marinobacter adhaerens	1033846	S	56	309	365	0.00031
Marinobacter salsuginis	418719	S	25	10	35	0.00003
Halomonas meridiana	29570	S	11030	10545	21575	0.01856
Halomonas piezotolerans	2609667	S	3051	1705	4756	0.00409
Halomonas sp. A40-4	2785909	S	406	168	574	0.00049
Halomonas sp. DN3	2953657	S	128	18	146	0.00013
Halomonas sp. A3H3	1346287	S	73	1804	1877	0.00161
Halomonas sp. KO116	1504981	S	47	36	83	0.00007
Halomonas sp. 18071143	2855441	S	37	106	143	0.00012
Halomonas sp. FeN2	2832500	S	36	20	56	0.00005
Halomonas titanicae	664683	S	34	185	219	0.00019
Halomonas hydrothermalis	115561	S	16	44	60	0.00005
Chromohalobacter salexigens	158080	S	77	9	86	0.00007
Thalassolituus oleivorans	187493	S	274	101	375	0.00032
Thalassolituus hydrocarbonoclasticus	2742796	S	13	9	22	0.00002
Aliamphritea ceti	1524258	S	69	21	90	0.00008
Marinomonas profundi	2726122	S	37	36	73	0.00006
Bacterioplanoides sp. SCSIO 12839	2829569	S	53	8	61	0.00005
Marinobacterium georgiense	48076	S	33	17	50	0.00004
Venatorbacter cucullus	2661630	S	23	26	49	0.00004
Alcanivorax sp. ALC70	2259335	S	26	52	78	0.00007
Candidatus Pseudothioglobus singularis	1427364	S	3394	966	4360	0.00375
Candidatus Thioglobus autotrophicus	1705394	S	127	12	139	0.00012
Candidatus Thioglobus sp. NP1	2508687	S	34	10	44	0.00004
Vibrio tubiashii	29498	S	270	439	709	0.00061
Vibrio sp. THAF190c	2587865	S	182	233	415	0.00036
Vibrio sp. SS-MA-C1-2	2908646	S	18	6	24	0.00002
Vibrio chagasii	170679	S	169	263	432	0.00037
Vibrio penaeicida	104609	S	163	206	369	0.00032
Vibrio campbellii	680	S	45	561	606	0.00052
Vibrio parahaemolyticus	670	S	36	151	187	0.00016
Vibrio mediterranei	689	S	33	290	323	0.00028
