name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinimonas iocasae	2572577	S	4503	3404	7907	0.29089
Alteromonas sp. RKMC-009	2267264	S	19	0	19	0.00070
Gayadomonas joobiniege	1234606	S	18	0	18	0.00066
Pseudoalteromonas shioyasakiensis	1190813	S	2912	0	2912	0.10713
Pseudoalteromonas arctica	394751	S	567	394	961	0.03535
Pseudoalteromonas sp. NC201	1514074	S	342	0	342	0.01258
Pseudoalteromonas carrageenovora	227	S	24	0	24	0.00088
Pseudoalteromonas xiamenensis	882626	S	23	0	23	0.00085
Shewanella aestuarii	1028752	S	77	198	275	0.01012
Shewanella sp. ANA-3	94122	S	34	141	175	0.00644
Acinetobacter sp. WCHA55	2004646	S	39	441	480	0.01766
Acinetobacter sp. 10FS3-1	2563897	S	36	89	125	0.00460
Acinetobacter sp. WCHA45	2004644	S	29	305	334	0.01229
Acinetobacter sp. WCHAc010034	1879049	S	20	216	236	0.00868
Acinetobacter piscicola	2006115	S	92	413	505	0.01858
Acinetobacter radioresistens	40216	S	22	12	34	0.00125
Psychrobacter sp. 4Dc	888437	S	20	82	102	0.00375
Psychrobacter sp. 4Bb	888436	S	16	14	30	0.00110
Moraxella osloensis	34062	S	13	3	16	0.00059
Halomonas ventosae	229007	S	362	1822	2184	0.08035
Halomonas sulfidaeris	115553	S	157	86	243	0.00894
Proteus sp. ZN5	2697019	S	106	3345	3451	0.12696
Enterobacter cloacae	550	S	15	347	362	0.01332
Escherichia fergusonii	564	S	12	344	356	0.01310
Marinobacter sp. NP-4(2019)	2488665	S	245	0	245	0.00901
Pseudomonas putida	303	S	148	191	339	0.01247
Pseudomonas resinovorans	53412	S	24	3	27	0.00099
Stutzerimonas stutzeri	316	S	53	55	108	0.00397
Vibrio rumoiensis	76258	S	177	1052	1229	0.04521
Vibrio tubiashii	29498	S	53	58	111	0.00408
Stenotrophomonas rhizophila	216778	S	31	86	117	0.00430
Sulfitobacter sp. D7	1968541	S	117	129	246	0.00905
Sulfitobacter sp. THAF37	2587855	S	12	30	42	0.00155
Sulfitobacter alexandrii	1917485	S	22	83	105	0.00386
Roseovarius mucosus	215743	S	75	689	764	0.02811
Roseovarius indicus	540747	S	48	112	160	0.00589
Salipiger abyssi	1250539	S	64	65	129	0.00475
Salipiger sp. CCB-MM3	1792508	S	32	0	32	0.00118
Salipiger profundus	1229727	S	30	50	80	0.00294
Pseudosulfitobacter pseudonitzschiae	1402135	S	56	36	92	0.00338
Sagittula sp. P11	2009329	S	48	134	182	0.00670
Ruegeria sp. THAF33	2587853	S	38	15	53	0.00195
Celeribacter indicus	1208324	S	20	144	164	0.00603
Phaeobacter piscinae	1580596	S	20	0	20	0.00074
Dinoroseobacter shibae	215813	S	18	69	87	0.00320
Yangia pacifica	311180	S	15	0	15	0.00055
Pacificitalea manganoxidans	1411902	S	124	164	288	0.01060
Paracoccus zhejiangensis	1077935	S	15	4	19	0.00070
Thioclava nitratireducens	1915078	S	13	24	37	0.00136
Sphingopyxis macrogoltabida	33050	S	29	79	108	0.00397
Sphingopyxis sp. 113P3	292913	S	17	29	46	0.00169
Sphingomonas sanxanigenens	397260	S	23	106	129	0.00475
Novosphingobium resinovorum	158500	S	21	17	38	0.00140
Croceicoccus marinus	450378	S	71	19	90	0.00331
Aurantiacibacter atlanticus	1648404	S	71	119	190	0.00699
Porphyrobacter sp. YT40	2547601	S	55	94	149	0.00548
Methylobacterium brachiatum	269660	S	25	24	49	0.00180
Martelella mediterranea	293089	S	18	156	174	0.00640
Thalassospira marina	2048283	S	20	1	21	0.00077
Tistrella mobilis	171437	S	15	5	20	0.00074
Mycobacterium sp. MS1601	1936029	S	189	58	247	0.00909
Mycolicibacterium aubagnense	319707	S	24	0	24	0.00088
Mycolicibacterium poriferae	39694	S	19	13	32	0.00118
Microbacterium paraoxydans	199592	S	18	14	32	0.00118
