name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	1880	6162	8042	0.22539
Sulfitobacter sp. D7	1968541	S	279	597	876	0.02455
Sulfitobacter alexandrii	1917485	S	427	2581	3008	0.08430
Sulfitobacter mediterraneus	83219	S	44	53	97	0.00272
Roseovarius indicus	540747	S	161	646	807	0.02262
Roseovarius mucosus	215743	S	134	1436	1570	0.04400
Roseovarius sp. THAF9	2587847	S	42	35	77	0.00216
Pseudosulfitobacter pseudonitzschiae	1402135	S	168	217	385	0.01079
Sagittula sp. P11	2009329	S	166	897	1063	0.02979
Salipiger profundus	1229727	S	94	248	342	0.00959
Salipiger abyssi	1250539	S	51	94	145	0.00406
Ruegeria sp. THAF33	2587853	S	105	85	190	0.00533
Celeribacter indicus	1208324	S	79	761	840	0.02354
Celeribacter baekdonensis	875171	S	12	31	43	0.00121
Dinoroseobacter shibae	215813	S	81	413	494	0.01385
Phaeobacter gallaeciensis	60890	S	55	175	230	0.00645
Octadecabacter sp. SW4	2602067	S	17	69	86	0.00241
Yoonia vestfoldensis	245188	S	260	3103	3363	0.09425
Thioclava nitratireducens	1915078	S	35	123	158	0.00443
Pseudohalocynthiibacter aestuariivivens	1591409	S	35	57	92	0.00258
Paracoccaceae bacterium	1904441	S	32	117	149	0.00418
Paroceanicella profunda	2579971	S	20	36	56	0.00157
Pukyongiella litopenaei	2605946	S	14	72	86	0.00241
Porphyrobacter sp. YT40	2547601	S	332	392	724	0.02029
Croceicoccus marinus	450378	S	304	185	489	0.01371
Aurantiacibacter atlanticus	1648404	S	286	1094	1380	0.03868
Sphingobium sp. RAC03	1843368	S	20	17	37	0.00104
Sphingobium baderi	1332080	S	19	77	96	0.00269
Sphingobium cloacae	120107	S	17	93	110	0.00308
Sphingopyxis sp. 113P3	292913	S	30	40	70	0.00196
Sphingopyxis sp. FD7	1914525	S	13	14	27	0.00076
Sphingopyxis macrogoltabida	33050	S	23	49	72	0.00202
Novosphingobium resinovorum	158500	S	25	20	45	0.00126
Novosphingobium aromaticivorans	48935	S	21	0	21	0.00059
Sphingomonas sanxanigenens	397260	S	57	96	153	0.00429
Rhizorhabdus dicambivorans	1850238	S	34	440	474	0.01328
Roseibium aggregatum	187304	S	268	12	280	0.00785
Martelella mediterranea	293089	S	52	373	425	0.01191
Aquibium oceanicum	1670800	S	29	21	50	0.00140
Skermanella sp. TT6	2775420	S	20	0	20	0.00056
Salinimonas iocasae	2572577	S	848	815	1663	0.04661
Alteromonas sp. RKMC-009	2267264	S	160	0	160	0.00448
Pseudoalteromonas shioyasakiensis	1190813	S	408	0	408	0.01143
Pseudoalteromonas arctica	394751	S	61	48	109	0.00305
Shewanella sp. ANA-3	94122	S	56	251	307	0.00860
Shewanella aestuarii	1028752	S	25	43	68	0.00191
Halomonas ventosae	229007	S	351	1045	1396	0.03913
Halomonas sulfidaeris	115553	S	175	95	270	0.00757
Marinobacter sp. NP-4(2019)	2488665	S	485	0	485	0.01359
Marinobacter sp. JH2	2547598	S	28	0	28	0.00078
Proteus sp. ZN5	2697019	S	49	1018	1067	0.02990
Raoultella electrica	1259973	S	23	104	127	0.00356
Citrobacter telavivensis	2653932	S	14	48	62	0.00174
Vibrio rumoiensis	76258	S	40	248	288	0.00807
Vibrio tubiashii	29498	S	32	27	59	0.00165
Hydrogenophaga sp. PBL-H3	434010	S	95	254	349	0.00978
Alicycliphilus denitrificans	179636	S	14	3	17	0.00048
Mycolicibacterium poriferae	39694	S	1118	613	1731	0.04851
Mycolicibacterium chubuense	1800	S	40	29	69	0.00193
Mycobacterium sp. MS1601	1936029	S	28	13	41	0.00115
Mycobacterium sp. ELW1	1547487	S	19	13	32	0.00090
Mycobacterium kansasii	1768	S	27	14	41	0.00115
Mycobacterium frederiksbergense	117567	S	15	4	19	0.00053
Gordonia pseudamarae	2831662	S	40	0	40	0.00112
Microbacterium sediminis	904291	S	42	26	68	0.00191
Microbacterium paraoxydans	199592	S	29	26	55	0.00154
Microbacterium sp. YJN-G	2763257	S	13	5	18	0.00050
