name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingobium sp. TKS	1315974	S	267	1076	1343	0.02284
Sphingobium sp. CAP-1	2676077	S	68	292	360	0.00612
Sphingobium sp. RAC03	1843368	S	36	8	44	0.00075
Sphingobium sp. Cam5-1	2789327	S	15	21	36	0.00061
Sphingobium sp. EP60837	1855519	S	14	22	36	0.00061
Sphingobium baderi	1332080	S	200	594	794	0.01350
Sphingobium cloacae	120107	S	122	520	642	0.01092
Sphingobium amiense	135719	S	26	150	176	0.00299
Sphingopyxis sp. 113P3	292913	S	362	219	581	0.00988
Sphingopyxis sp. FD7	1914525	S	36	27	63	0.00107
Sphingopyxis macrogoltabida	33050	S	188	240	428	0.00728
Sphingopyxis alaskensis	117207	S	60	64	124	0.00211
Sphingopyxis fribergensis	1515612	S	56	20	76	0.00129
Sphingomonas sp. FARSPH	2219696	S	339	1183	1522	0.02589
Sphingomonas sp. IC081	304378	S	118	133	251	0.00427
Sphingomonas sp. NBWT7	2596913	S	16	51	67	0.00114
Sphingomonas sanxanigenens	397260	S	154	220	374	0.00636
Novosphingobium pentaromativorans	205844	S	246	76	322	0.00548
Novosphingobium resinovorum	158500	S	114	43	157	0.00267
Novosphingobium sp. EMRT-2	2571749	S	46	48	94	0.00160
Novosphingobium sp. P6W	1609758	S	12	4	16	0.00027
Novosphingobium aromaticivorans	48935	S	14	0	14	0.00024
Rhizorhabdus dicambivorans	1850238	S	100	1087	1187	0.02019
Rhizorhabdus wittichii	160791	S	35	55	90	0.00153
Aurantiacibacter atlanticus	1648404	S	1456	1391	2847	0.04842
Porphyrobacter sp. YT40	2547601	S	672	1284	1956	0.03327
Croceicoccus marinus	450378	S	353	55	408	0.00694
Salipiger profundus	1229727	S	1029	1166	2195	0.03733
Salipiger abyssi	1250539	S	589	325	914	0.01555
Salipiger sp. CCB-MM3	1792508	S	33	0	33	0.00056
Sulfitobacter sp. D7	1968541	S	1211	952	2163	0.03679
Sulfitobacter sp. THAF37	2587855	S	59	114	173	0.00294
Sulfitobacter alexandrii	1917485	S	46	128	174	0.00296
Sulfitobacter mediterraneus	83219	S	23	19	42	0.00071
Roseovarius sp. THAF27	2587850	S	67	95	162	0.00276
Roseovarius sp. THAF9	2587847	S	30	15	45	0.00077
Roseovarius indicus	540747	S	78	129	207	0.00352
Roseovarius mucosus	215743	S	62	487	549	0.00934
Sagittula sp. P11	2009329	S	106	212	318	0.00541
Pseudosulfitobacter pseudonitzschiae	1402135	S	81	36	117	0.00199
Celeribacter indicus	1208324	S	29	140	169	0.00287
Celeribacter baekdonensis	875171	S	28	58	86	0.00146
Phaeobacter gallaeciensis	60890	S	16	21	37	0.00063
Octadecabacter arcticus	53946	S	14	0	14	0.00024
Octadecabacter sp. SW4	2602067	S	13	18	31	0.00053
Yangia pacifica	311180	S	17	0	17	0.00029
Leisingera sp. NJS204	2508307	S	17	13	30	0.00051
Pacificitalea manganoxidans	1411902	S	318	291	609	0.01036
Paracoccaceae bacterium	1904441	S	152	187	339	0.00577
Yoonia vestfoldensis	245188	S	64	614	678	0.01153
Paracoccus zhejiangensis	1077935	S	33	17	50	0.00085
Pseudohalocynthiibacter aestuariivivens	1591409	S	28	22	50	0.00085
Gemmobacter fulva	2840474	S	24	2	26	0.00044
Pukyongiella litopenaei	2605946	S	16	34	50	0.00085
Martelella mediterranea	293089	S	350	3650	4000	0.06803
Martelella sp. NC20	2740298	S	32	94	126	0.00214
Martelella sp. AD-3	686597	S	25	749	774	0.01316
Methylobacterium brachiatum	269660	S	132	54	186	0.00316
Methylorubrum populi	223967	S	54	83	137	0.00233
Rhizobium oryzihabitans	2267833	S	26	33	59	0.00100
Brucella anthropi	529	S	23	28	51	0.00087
Roseibium aggregatum	187304	S	16	1	17	0.00029
Tistrella mobilis	171437	S	456	13	469	0.00798
Indioceanicola profundi	2220096	S	23	2	25	0.00043
Psychrobacter sp. 4Dc	888437	S	527	1683	2210	0.03759
Psychrobacter sp. 4Bb	888436	S	513	439	952	0.01619
Psychrobacter sp. Choline-02u-9	2058310	S	39	3	42	0.00071
Psychrobacter cryohalolentis	330922	S	124	31	155	0.00264
Acinetobacter sp. 10FS3-1	2563897	S	24	91	115	0.00196
Acinetobacter sp. WCHA45	2004644	S	23	304	327	0.00556
Acinetobacter sp. WCHA55	2004646	S	17	241	258	0.00439
Acinetobacter piscicola	2006115	S	50	325	375	0.00638
Acinetobacter radioresistens	40216	S	42	34	76	0.00129
Acinetobacter defluvii	1871111	S	12	190	202	0.00344
Moraxella osloensis	34062	S	286	68	354	0.00602
Halomonas ventosae	229007	S	1503	11761	13264	0.22560
Halomonas sulfidaeris	115553	S	1133	538	1671	0.02842
Pseudoalteromonas arctica	394751	S	577	130	707	0.01202
Pseudoalteromonas sp. NC201	1514074	S	104	0	104	0.00177
Pseudoalteromonas shioyasakiensis	1190813	S	102	0	102	0.00173
Pseudoalteromonas carrageenovora	227	S	19	0	19	0.00032
Salinimonas iocasae	2572577	S	455	320	775	0.01318
Shewanella aestuarii	1028752	S	17	65	82	0.00139
Shewanella sp. ANA-3	94122	S	14	60	74	0.00126
Marinobacter sp. NP-4(2019)	2488665	S	273	0	273	0.00464
Marinobacter sp. JH2	2547598	S	36	0	36	0.00061
Pseudomonas resinovorans	53412	S	72	7	79	0.00134
Pseudomonas putida	303	S	71	98	169	0.00287
Stutzerimonas stutzeri	316	S	130	164	294	0.00500
Proteus sp. ZN5	2697019	S	60	2301	2361	0.04016
Vibrio tubiashii	29498	S	125	193	318	0.00541
Stenotrophomonas rhizophila	216778	S	42	137	179	0.00304
Legionella sp. PC1000	2746060	S	17	2	19	0.00032
Cupriavidus sp. EM10	2839983	S	20	16	36	0.00061
Caballeronia insecticola	758793	S	12	0	12	0.00020
Acidovorax sp. T1	1858609	S	13	268	281	0.00478
Hydrogenophaga sp. PBL-H3	434010	S	12	91	103	0.00175
Mycobacterium sp. MS1601	1936029	S	557	119	676	0.01150
Mycobacterium sp. ELW1	1547487	S	41	24	65	0.00111
Mycobacterium dioxanotrophicus	482462	S	82	1	83	0.00141
Mycobacterium frederiksbergense	117567	S	14	0	14	0.00024
Mycobacterium grossiae	1552759	S	13	0	13	0.00022
Mycolicibacterium poriferae	39694	S	258	125	383	0.00651
Mycolicibacterium chubuense	1800	S	231	125	356	0.00605
Mycolicibacterium aubagnense	319707	S	111	0	111	0.00189
Rhodococcus fascians	1828	S	35	0	35	0.00060
Nocardia farcinica	37329	S	23	8	31	0.00053
Microbacterium sediminis	904291	S	307	219	526	0.00895
Microbacterium paraoxydans	199592	S	179	185	364	0.00619
Microbacterium sp. No. 7	1714373	S	41	0	41	0.00070
Microbacterium sp. YJN-G	2763257	S	33	14	47	0.00080
Microbacterium sp. NIBRBAC000506063	2734618	S	18	0	18	0.00031
Kocuria turfanensis	388357	S	96	4	100	0.00170
Arthrobacter sp. ERGS1:01	1704044	S	20	63	83	0.00141
Pseudonocardia sp. EC080619-01	1096856	S	22	1	23	0.00039
Pseudonocardia autotrophica	2074	S	19	60	79	0.00134
Staphylococcus pseudoxylosus	2282419	S	27	30	57	0.00097
Staphylococcus saprophyticus	29385	S	19	69	88	0.00150
Planococcus sp. MB-3u-03	2058136	S	55	3	58	0.00099
Planococcus donghaensis	414778	S	14	115	129	0.00219
Paenibacillus sonchi	373687	S	46	0	46	0.00078
Exiguobacterium mexicanum	340146	S	15	33	48	0.00082
Gemmatirosa kalamazoonensis	861299	S	37	0	37	0.00063
Candidatus Entotheonella factor	1429438	S	78	0	78	0.00133
