name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sulfitobacter sp. THAF37	2587855	S	1045	2110	3155	0.23272
Sulfitobacter sp. D7	1968541	S	153	181	334	0.02464
Sulfitobacter alexandrii	1917485	S	75	234	309	0.02279
Sulfitobacter mediterraneus	83219	S	19	15	34	0.00251
Roseovarius mucosus	215743	S	92	601	693	0.05112
Roseovarius indicus	540747	S	54	114	168	0.01239
Roseovarius sp. THAF27	2587850	S	18	36	54	0.00398
Roseovarius sp. THAF9	2587847	S	12	8	20	0.00148
Pseudosulfitobacter pseudonitzschiae	1402135	S	129	86	215	0.01586
Salipiger abyssi	1250539	S	65	145	210	0.01549
Salipiger profundus	1229727	S	14	30	44	0.00325
Sagittula sp. P11	2009329	S	57	152	209	0.01542
Dinoroseobacter shibae	215813	S	52	162	214	0.01579
Phaeobacter gallaeciensis	60890	S	20	63	83	0.00612
Celeribacter baekdonensis	875171	S	20	39	59	0.00435
Ruegeria sp. THAF33	2587853	S	18	7	25	0.00184
Yoonia vestfoldensis	245188	S	177	1639	1816	0.13395
Paracoccaceae bacterium	1904441	S	13	78	91	0.00671
Porphyrobacter sp. YT40	2547601	S	129	61	190	0.01401
Aurantiacibacter atlanticus	1648404	S	88	416	504	0.03718
Croceicoccus marinus	450378	S	69	51	120	0.00885
Novosphingobium resinovorum	158500	S	18	19	37	0.00273
Novosphingobium pentaromativorans	205844	S	12	3	15	0.00111
Sphingomonas sanxanigenens	397260	S	21	34	55	0.00406
Rhizorhabdus dicambivorans	1850238	S	23	292	315	0.02324
Roseibium aggregatum	187304	S	194	6	200	0.01475
Martelella mediterranea	293089	S	22	176	198	0.01461
Brucella anthropi	529	S	18	10	28	0.00207
Salinimonas iocasae	2572577	S	506	216	722	0.05326
Alteromonas sp. RKMC-009	2267264	S	52	0	52	0.00384
Pseudoalteromonas shioyasakiensis	1190813	S	184	0	184	0.01357
Pseudoalteromonas arctica	394751	S	56	34	90	0.00664
Pseudoalteromonas sp. NC201	1514074	S	14	0	14	0.00103
Shewanella aestuarii	1028752	S	21	12	33	0.00243
Shewanella sp. ANA-3	94122	S	20	32	52	0.00384
Proteus sp. ZN5	2697019	S	316	1876	2192	0.16169
Marinobacter sp. NP-4(2019)	2488665	S	147	0	147	0.01084
Pseudomonas putida	303	S	38	16	54	0.00398
Halomonas ventosae	229007	S	103	118	221	0.01630
Halomonas sulfidaeris	115553	S	42	17	59	0.00435
Alicycliphilus denitrificans	179636	S	22	51	73	0.00538
Gordonia pseudamarae	2831662	S	93	0	93	0.00686
Mycolicibacterium poriferae	39694	S	45	18	63	0.00465
Microbacterium sediminis	904291	S	27	16	43	0.00317
Microbacterium sp. YJN-G	2763257	S	15	5	20	0.00148
Microbacterium paraoxydans	199592	S	15	13	28	0.00207
