name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Erythrobacter sp. A30-3	2785907	S	28560	40617	69177	0.02363
Erythrobacter sp.	1042	S	2263	1645	3908	0.00134
Erythrobacter sp. HI0063	1822240	S	513	651	1164	0.00040
Erythrobacter sp. YJ-T3-07	2793063	S	38	30	68	0.00002
Erythrobacter sp. UBA2510	1946470	S	34	69	103	0.00004
Erythrobacter sp. UBA1916	1946469	S	19	26	45	0.00002
Erythrobacter litoralis	39960	S	530	630	1160	0.00040
Erythrobacter longus	1044	S	47	6	53	0.00002
Erythrobacter aureus	2182384	S	37	14	51	0.00002
Qipengyuania flava	192812	S	7841	2639	10480	0.00358
Qipengyuania citrea	225971	S	3784	4475	8259	0.00282
Qipengyuania pelagi	994320	S	1525	1773	3298	0.00113
Qipengyuania vulgaris	291985	S	56	37	93	0.00003
Croceicoccus sp.	1927144	S	504	1121	1625	0.00056
Croceicoccus sp. YJ47	2798724	S	17	9	26	0.00001
Croceicoccus marinus	450378	S	21	15	36	0.00001
Croceicoccus gelatinilyticus	2835536	S	14	12	26	0.00001
Erythrobacteraceae bacterium	2026738	S	594	58	652	0.00022
Aurantiacibacter zhengii	2307003	S	137	115	252	0.00009
Aurantiacibacter atlanticus	1648404	S	110	25	135	0.00005
Pseudopontixanthobacter vadosimaris	2726450	S	141	92	233	0.00008
Pelagerythrobacter aerophilus	2306995	S	41	30	71	0.00002
Pelagerythrobacter marinus	538382	S	14	13	27	0.00001
Tsuneonella suprasediminis	2306996	S	30	33	63	0.00002
Croceibacterium atlanticum	1267766	S	21	16	37	0.00001
Actirhodobacter atriluteus	2744473	S	14	7	21	0.00001
Citromicrobium sp.	2024827	S	16816	11369	28185	0.00963
Citromicrobium sp. UBA3494	1946345	S	2772	4045	6817	0.00233
Citromicrobium sp. JLT1363	517722	S	38	59	97	0.00003
Citromicrobium bathyomarinum	72174	S	2385	3030	5415	0.00185
Blastomonas marina	1867408	S	2031	1909	3940	0.00135
Sphingomonas sp. SKA58	314266	S	669	1251	1920	0.00066
Sphingomonas aquatilis	93063	S	42	140	182	0.00006
Sphingomonas ginsenosidimutans	862134	S	22	51	73	0.00002
Sphingomonas yabuuchiae	172044	S	14	26	40	0.00001
Sphingobium sp. C100	1207055	S	171	370	541	0.00018
Sphingobium sp. TCM1	453246	S	48	97	145	0.00005
Sphingobium xenophagum	121428	S	86	205	291	0.00010
Sphingobium yanoikuyae	13690	S	27	100	127	0.00004
Novosphingobium indicum	462949	S	97	103	200	0.00007
Novosphingobium marinum	1514948	S	49	54	103	0.00004
Novosphingobium malaysiense	1348853	S	16	4	20	0.00001
Novosphingobium pentaromativorans	205844	S	16	16	32	0.00001
Sphingopyxis sp.	1908224	S	111	90	201	0.00007
Sphingopyxis indica	436663	S	20	18	38	0.00001
Novosphingopyxis iocasae	2762729	S	104	71	175	0.00006
Novosphingopyxis baekryungensis	279369	S	57	11	68	0.00002
Sphingomonadaceae bacterium MED-G03	1986231	S	96	55	151	0.00005
uncultured Parasphingopyxis sp.	1547918	S	24	43	67	0.00002
Maritimibacter alkaliphilus	404236	S	12665	14364	27029	0.00923
Maritimibacter sp.	2003363	S	17	7	24	0.00001
Sulfitobacter pontiacus	60137	S	7579	11536	19115	0.00653
Sulfitobacter sp. R18_2	2821105	S	35	92	127	0.00004
Sulfitobacter sp. DFL-14	215828	S	25	54	79	0.00003
Sulfitobacter sp. D7	1968541	S	22	156	178	0.00006
Sulfitobacter sp. BDSS02	2663018	S	17	29	46	0.00002
Sulfitobacter sp. HI0040	1822232	S	15	15	30	0.00001
Sulfitobacter sp.	1903071	S	13	42	55	0.00002
Sulfitobacter litoralis	335975	S	267	1049	1316	0.00045
Marinovum algicola	42444	S	3233	2237	5470	0.00187
Thalassococcus profundi	2282382	S	2792	2559	5351	0.00183
Thalassococcus halodurans	373675	S	54	62	116	0.00004
Roseovarius nubinhibens	314263	S	976	544	1520	0.00052
Roseovarius indicus	540747	S	809	165	974	0.00033
Roseovarius confluentis	1852027	S	152	117	269	0.00009
Roseovarius amoyensis	2211448	S	18	10	28	0.00001
Roseovarius halotolerans	505353	S	18	26	44	0.00002
Roseobacter sp.	1907202	S	441	181	622	0.00021
Jannaschia helgolandensis	188906	S	244	92	336	0.00011
Phaeobacter sp. 22II1-1F12B	1317111	S	191	321	512	0.00017
Phaeobacter gallaeciensis	60890	S	16	4	20	0.00001
Salipiger bermudensis	344736	S	96	98	194	0.00007
Litoreibacter janthinus	670154	S	41	2	43	0.00001
Primorskyibacter flagellatus	1387277	S	40	35	75	0.00003
Tranquillimonas alkanivorans	441119	S	38	8	46	0.00002
Loktanella ponticola	1524255	S	38	25	63	0.00002
Mameliella alba	561184	S	20	10	30	0.00001
Thalassobius sp.	1979401	S	19	7	26	0.00001
Pseudosulfitobacter pseudonitzschiae	1402135	S	16	20	36	0.00001
Paracoccus sp. UBA889	1947056	S	6466	3672	10138	0.00346
Paracoccus sp. R12_2	2821098	S	1028	758	1786	0.00061
Pseudooceanicola lipolyticus	2029104	S	2964	4411	7375	0.00252
Pseudooceanicola atlanticus	1461694	S	1122	1628	2750	0.00094
Pseudooceanicola pacificus	2676438	S	18	24	42	0.00001
Pseudooceanicola sp.	1914328	S	13	3	16	0.00001
Arenibacterium halophilum	2583821	S	1397	390	1787	0.00061
Paracoccaceae bacterium	1904441	S	484	144	628	0.00021
Alterinioella nitratireducens	2735915	S	426	193	619	0.00021
Vannielia litorea	1217970	S	364	175	539	0.00018
Tritonibacter mobilis	379347	S	69	41	110	0.00004
Tritonibacter horizontis	1768241	S	39	40	79	0.00003
Marinibacterium profundimaris	1679460	S	57	83	140	0.00005
Limimaricola cinnabarinus	1125964	S	26	10	36	0.00001
Albimonas donghaensis	356660	S	18	5	23	0.00001
Pelagivirga sediminicola	2170575	S	15	17	32	0.00001
Halovulum marinum	2662447	S	16	5	21	0.00001
Marivivens sp. JLT3646	1920883	S	13	2	15	0.00001
Pararhodobacter marinus	2184063	S	13	7	20	0.00001
Chachezhania antarctica	2340860	S	13	17	30	0.00001
Pelagibacteraceae bacterium	2026775	S	21118	17200	38318	0.01309
alpha proteobacterium SCGC AAA288-E13	939316	S	284	1841	2125	0.00073
Pelagibacteraceae bacterium AG-464-P07	2162008	S	126	230	356	0.00012
alpha proteobacterium SCGC AAA240-E13	939306	S	65	280	345	0.00012
alpha proteobacterium SCGC AAA288-G21	939324	S	63	174	237	0.00008
alpha proteobacterium SCGC AAA288-N07	939346	S	20	47	67	0.00002
Candidatus Pelagibacter sp.	2024849	S	5278	5341	10619	0.00363
Candidatus Pelagibacter ubique	198252	S	12	126	138	0.00005
uncultured Pelagibacteraceae bacterium	1667051	S	2703	7205	9908	0.00338
Pelagibacterales bacterium	2026776	S	25	19	44	0.00002
Alphaproteobacteria bacterium MarineAlpha9_Bin6	2013101	S	12123	143	12266	0.00419
Alphaproteobacteria bacterium MarineAlpha5_Bin3	2013078	S	8639	594	9233	0.00315
Alphaproteobacteria bacterium MarineAlpha3_Bin3	2013069	S	4504	1330	5834	0.00199
