name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Zunongwangia profunda	398743	S	2436811	1462667	3899478	0.08995
Zunongwangia atlantica	1502297	S	30342	9901	40243	0.00093
Zunongwangia mangrovi	1334022	S	13810	3822	17632	0.00041
Zunongwangia sp. ESRF-bin46	2011156	S	6900	3815	10715	0.00025
Mesonia oceanica	2687242	S	1706211	232262	1938473	0.04472
Mesonia mobilis	369791	S	19097	18771	37868	0.00087
Mesonia aquimarina	1504967	S	3341	711	4052	0.00009
Mesonia sp.	1960830	S	2292	1964	4256	0.00010
Mesonia sp. K7	2218606	S	27	2	29	0.00000
Mesonia phycicola	579105	S	94	7	101	0.00000
Mesonia algae	213248	S	91	4	95	0.00000
Mesonia hippocampi	1628250	S	30	1	31	0.00000
Leeuwenhoekiella palythoae	573501	S	684598	168773	853371	0.01969
Leeuwenhoekiella sp.	1977054	S	480827	87149	567976	0.01310
Leeuwenhoekiella sp. MAR_2009_132	1392489	S	90	21	111	0.00000
Leeuwenhoekiella blandensis	360293	S	105620	30706	136326	0.00314
Leeuwenhoekiella nanhaiensis	1655491	S	6524	2485	9009	0.00021
Leeuwenhoekiella polynyae	1550906	S	2084	4665	6749	0.00016
Leeuwenhoekiella marinoflava	988	S	866	473	1339	0.00003
Leeuwenhoekiella aestuarii	2249426	S	98	195	293	0.00001
Leeuwenhoekiella aequorea	283736	S	31	9	40	0.00000
Flavobacteriaceae bacterium	1871037	S	588064	90644	678708	0.01566
Flavobacteriaceae bacterium UBA3611	1951834	S	29563	4329	33892	0.00078
Flavobacteriaceae bacterium UBA3179	1951824	S	14558	13557	28115	0.00065
Flavobacteriaceae bacterium UBA3356	1951828	S	3559	1591	5150	0.00012
Flavobacteriaceae bacterium UBA5534	1951857	S	522	101	623	0.00001
Flavobacteriaceae bacterium UBA4166	1951841	S	508	4	512	0.00001
Flavobacteriaceae bacterium UBA3591	1951832	S	83	3	86	0.00000
Flavobacteriaceae bacterium UBA1903	1951805	S	20	1	21	0.00000
Flavobacteriaceae bacterium PRS1	2483459	S	17	2	19	0.00000
Flavobacteriaceae bacterium XHP0103	2844359	S	15	0	15	0.00000
Muricauda oceanensis	2499163	S	264785	113808	378593	0.00873
Muricauda ruestringensis	111501	S	131578	68787	200365	0.00462
Muricauda sp.	192149	S	2932	1663	4595	0.00011
Muricauda sp. MAR_2010_75	1250232	S	580	261	841	0.00002
Muricauda sp. TMED12	1986608	S	259	115	374	0.00001
Muricauda sp. CP2A	1848189	S	246	122	368	0.00001
Muricauda sp. ARW1Y1	2663843	S	208	36	244	0.00001
Muricauda sp. TY007	2683200	S	70	98	168	0.00000
Muricauda sp. CAU 1631	2816035	S	39	15	54	0.00000
Muricauda sediminis	2696468	S	1617	920	2537	0.00006
Muricauda aequoris	2306997	S	1461	872	2333	0.00005
Muricauda hadalis	2597517	S	1165	450	1615	0.00004
Muricauda brasiliensis	2162892	S	822	199	1021	0.00002
Muricauda oceani	2698672	S	580	418	998	0.00002
Muricauda lutimaris	475082	S	166	81	247	0.00001
Muricauda taeanensis	1005926	S	135	33	168	0.00000
Muricauda maritima	2306998	S	132	141	273	0.00001
Muricauda beolgyonensis	864064	S	102	9	111	0.00000
Muricauda zhangzhouensis	1073328	S	84	11	95	0.00000
Muricauda lutaonensis	516051	S	83	5	88	0.00000
Muricauda olearia	552546	S	55	23	78	0.00000
Muricauda amoyensis	2169401	S	50	11	61	0.00000
Muricauda alvinocaridis	2530200	S	35	15	50	0.00000
Muricauda pacifica	1080225	S	31	1	32	0.00000
Muricauda nanhaiensis	2292706	S	31	6	37	0.00000
Muricauda aquimarina	254955	S	13	3	16	0.00000
Aequorivita sp.	1872390	S	219972	95459	315431	0.00728
Aequorivita sp. UBA3180	1947773	S	4089	1868	5957	0.00014
Aequorivita aquimaris	1548749	S	2241	1703	3944	0.00009
Aequorivita iocasae	2803865	S	1200	744	1944	0.00004
Aequorivita vladivostokensis	171194	S	1113	552	1665	0.00004
Aequorivita echinoideorum	1549647	S	447	23	470	0.00001
Aequorivita sinensis	1382458	S	12	0	12	0.00000
Aequorivita soesokkakensis	1385699	S	12	0	12	0.00000
Euzebyella marina	1761453	S	131133	38607	169740	0.00392
Euzebyella saccharophila	679664	S	17	5	22	0.00000
Croceibacter atlanticus	313588	S	128469	7762	136231	0.00314
Salegentibacter mishustinae	270918	S	15980	28916	44896	0.00104
Salegentibacter sp. R32	1486285	S	1632	305	1937	0.00004
Salegentibacter sp. Hel_I_6	1250278	S	507	547	1054	0.00002
Salegentibacter sp.	1903072	S	353	89	442	0.00001
Salegentibacter sp. 24	2183986	S	254	169	423	0.00001
Salegentibacter agarivorans	345907	S	1122	1441	2563	0.00006
Salegentibacter salarius	435906	S	811	1112	1923	0.00004
Salegentibacter maritimus	2794347	S	472	99	571	0.00001
Salegentibacter echinorum	1073325	S	385	52	437	0.00001
Salegentibacter holothuriorum	241145	S	55	21	76	0.00000
Salegentibacter salinarum	447422	S	48	27	75	0.00000
Salegentibacter salegens	143223	S	26	15	41	0.00000
Salegentibacter sediminis	1930251	S	19	3	22	0.00000
Salegentibacter flavus	287099	S	13	2	15	0.00000
Joostella marina	453852	S	42148	9544	51692	0.00119
Winogradskyella sp.	1883156	S	21435	3452	24887	0.00057
Winogradskyella epiphytica	262005	S	59	12	71	0.00000
Winogradskyella tangerina	2023240	S	25	1	26	0.00000
Winogradskyella ursingii	2686079	S	21	3	24	0.00000
Winogradskyella helgolandensis	2697010	S	19	35	54	0.00000
Winogradskyella endarachnes	2681965	S	16	3	19	0.00000
Winogradskyella forsetii	2686077	S	15	12	27	0.00000
Maribacter dokdonensis	320912	S	15262	4800	20062	0.00046
Maribacter cobaltidurans	1178778	S	977	413	1390	0.00003
Maribacter litoralis	2059726	S	702	424	1126	0.00003
Maribacter sp. 4G9	1889777	S	81	42	123	0.00000
Maribacter caenipelagi	1447781	S	70	37	107	0.00000
Maribacter hydrothermalis	1836467	S	44	5	49	0.00000
Maribacter sedimenticola	228956	S	18	2	20	0.00000
Maribacter ulvicola	228959	S	18	4	22	0.00000
Maribacter polysiphoniae	429344	S	13	10	23	0.00000
Maribacter orientalis	228957	S	12	3	15	0.00000
Gramella sp. Hel_I_59	1249978	S	4063	4106	8169	0.00019
Gramella sp. MAR_2010_147	1250205	S	19	14	33	0.00000
Christiangramia flava	1486245	S	738	621	1359	0.00003
Christiangramia portivictoriae	326069	S	642	892	1534	0.00004
Christiangramia forsetii	411153	S	523	333	856	0.00002
Christiangramia bathymodioli	2541727	S	203	149	352	0.00001
Christiangramia echinicola	279359	S	81	105	186	0.00000
Christiangramia fulva	2126553	S	78	35	113	0.00000
Candidatus Ulvibacter alkanivorans	2267620	S	11062	1621	12683	0.00029
Luteirhabdus pelagi	2792783	S	4709	470	5179	0.00012
Aquimarina sp.	1872586	S	2739	197	2936	0.00007
