name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudoalteromonas sp. SCSIO 43101	2822847	S	65	200	265	0.00080
Pseudoalteromonas sp. Xi13	2490635	S	45	989	1034	0.00311
Pseudoalteromonas sp. SCSIO 43088	2822846	S	26	163	189	0.00057
Pseudoalteromonas sp. Bsw20308	283699	S	16	294	310	0.00093
Pseudoalteromonas rhizosphaerae	2518973	S	460	817	1277	0.00384
Pseudoalteromonas agarivorans	176102	S	169	3511	3680	0.01107
Pseudoalteromonas donghaensis	621376	S	53	4723	4776	0.01437
Pseudoalteromonas carrageenovora	227	S	26	68	94	0.00028
Pseudoalteromonas prydzensis	182141	S	18	20	38	0.00011
Pseudoalteromonas issachenkonii	152297	S	15	985	1000	0.00301
Pseudoalteromonas shioyasakiensis	1190813	S	14	78	92	0.00028
Pseudoalteromonas atlantica	288	S	12	433	445	0.00134
Alteromonas macleodii	28108	S	1172	2013	3185	0.00958
Alteromonas mediterranea	314275	S	273	465	738	0.00222
Alteromonas australica	589873	S	228	3115	3343	0.01006
Alteromonas sp. B31-7	2785913	S	136	4889	5025	0.01512
Alteromonas naphthalenivorans	715451	S	17	58	75	0.00023
Salinimonas sediminis	2303538	S	93	100	193	0.00058
Salinimonas iocasae	2572577	S	57	63	120	0.00036
Paraglaciecola psychrophila	326544	S	64	57	121	0.00036
Colwellia psychrerythraea	28229	S	387	1956	2343	0.00705
Colwellia sp. PAMC 20917	1816218	S	122	433	555	0.00167
Idiomarina loihiensis	135577	S	336	679	1015	0.00305
Idiomarina abyssalis	86102	S	45	27	72	0.00022
Halomonas meridiana	29570	S	5796	16894	22690	0.06828
Halomonas sp. KO116	1504981	S	277	507	784	0.00236
Halomonas sp. FeN2	2832500	S	193	142	335	0.00101
Halomonas sp. A3H3	1346287	S	39	1118	1157	0.00348
Halomonas sp. 18071143	2855441	S	32	145	177	0.00053
Halomonas sp. DN3	2953657	S	30	11	41	0.00012
Halomonas sp. A40-4	2785909	S	24	20	44	0.00013
Halomonas piezotolerans	2609667	S	87	109	196	0.00059
Halomonas titanicae	664683	S	21	160	181	0.00054
Chromohalobacter salexigens	158080	S	896	425	1321	0.00397
Cobetia sp. AM6	2661553	S	19	660	679	0.00204
Cobetia amphilecti	1055104	S	16	596	612	0.00184
Kushneria marisflavi	157779	S	47	29	76	0.00023
Salinicola tamaricis	1771309	S	19	9	28	0.00008
