name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinimonas iocasae	2572577	S	5420	4927	10347	0.19013
Alteromonas sp. RKMC-009	2267264	S	715	0	715	0.01314
Pseudoalteromonas shioyasakiensis	1190813	S	2070	0	2070	0.03804
Pseudoalteromonas arctica	394751	S	500	403	903	0.01659
Pseudoalteromonas sp. NC201	1514074	S	204	0	204	0.00375
Shewanella aestuarii	1028752	S	422	735	1157	0.02126
Shewanella sp. ANA-3	94122	S	185	769	954	0.01753
Halomonas ventosae	229007	S	779	2566	3345	0.06147
Halomonas sulfidaeris	115553	S	394	338	732	0.01345
Marinobacter sp. NP-4(2019)	2488665	S	1121	0	1121	0.02060
Marinobacter sp. JH2	2547598	S	39	0	39	0.00072
Pseudomonas putida	303	S	260	341	601	0.01104
Pseudomonas resinovorans	53412	S	60	16	76	0.00140
Stutzerimonas stutzeri	316	S	42	28	70	0.00129
Proteus sp. ZN5	2697019	S	337	6694	7031	0.12920
Raoultella electrica	1259973	S	104	438	542	0.00996
Enterobacter cloacae	550	S	32	436	468	0.00860
Enterobacter cloacae complex sp. ECNIH7	1915310	S	21	124	145	0.00266
Escherichia fergusonii	564	S	32	568	600	0.01103
Citrobacter telavivensis	2653932	S	16	49	65	0.00119
Vibrio tubiashii	29498	S	441	372	813	0.01494
Vibrio rumoiensis	76258	S	318	1821	2139	0.03930
Acinetobacter piscicola	2006115	S	38	97	135	0.00248
Acinetobacter sp. 10FS3-1	2563897	S	13	16	29	0.00053
Psychrobacter sp. 4Dc	888437	S	15	56	71	0.00130
Methylophaga frappieri	754477	S	13	2	15	0.00028
Aurantiacibacter atlanticus	1648404	S	5349	4106	9455	0.17374
Croceicoccus marinus	450378	S	873	111	984	0.01808
Porphyrobacter sp. YT40	2547601	S	377	404	781	0.01435
Sphingobium sp. TKS	1315974	S	921	1420	2341	0.04302
Sphingobium baderi	1332080	S	571	735	1306	0.02400
Sphingobium cloacae	120107	S	21	33	54	0.00099
Sphingomonas sanxanigenens	397260	S	544	115	659	0.01211
Sphingomonas sp. IC081	304378	S	24	10	34	0.00062
Sphingomonas sp. FARSPH	2219696	S	23	32	55	0.00101
Rhizorhabdus dicambivorans	1850238	S	427	667	1094	0.02010
Sphingopyxis macrogoltabida	33050	S	332	193	525	0.00965
Sphingopyxis sp. 113P3	292913	S	40	13	53	0.00097
Novosphingobium resinovorum	158500	S	63	22	85	0.00156
Novosphingobium pentaromativorans	205844	S	18	3	21	0.00039
Salipiger profundus	1229727	S	254	395	649	0.01193
Salipiger abyssi	1250539	S	62	43	105	0.00193
Sulfitobacter sp. D7	1968541	S	69	86	155	0.00285
Roseovarius indicus	540747	S	15	40	55	0.00101
Sagittula sp. P11	2009329	S	21	58	79	0.00145
Paracoccaceae bacterium	1904441	S	99	153	252	0.00463
Pacificitalea manganoxidans	1411902	S	85	87	172	0.00316
Gemmobacter fulva	2840474	S	15	2	17	0.00031
Roseibium aggregatum	187304	S	178	10	188	0.00345
Martelella mediterranea	293089	S	35	166	201	0.00369
Martelella sp. AD-3	686597	S	17	199	216	0.00397
Beijerinckiaceae bacterium RH AL1	2572036	S	17	0	17	0.00031
Tistrella mobilis	171437	S	77	4	81	0.00149
Alicycliphilus denitrificans	179636	S	122	50	172	0.00316
Cupriavidus sp. EM10	2839983	S	12	19	31	0.00057
Microbacterium sediminis	904291	S	44	28	72	0.00132
Microbacterium paraoxydans	199592	S	21	20	41	0.00075
Haloferax volcanii	2246	S	38	21	59	0.00108
