100.00	6528097	0	R	1	root
100.00	6528097	0	R1	131567	  cellular organisms
83.04	5421010	0	D	2	    Bacteria
36.52	2383962	0	P	1224	      Pseudomonadota
17.58	1147469	0	C	28211	        Alphaproteobacteria
7.54	492069	0	O	54526	          Pelagibacterales
7.25	473297	0	F	1655514	            Pelagibacteraceae
6.04	394348	0	F1	1667050	              environmental samples
6.04	394348	394348	S	1667051	                uncultured Pelagibacteraceae bacterium
1.01	65611	0	F1	1655516	              unclassified Pelagibacteraceae
0.36	23610	23610	S	2026775	                Pelagibacteraceae bacterium
0.24	15491	15491	S	939324	                alpha proteobacterium SCGC AAA288-G21
0.09	5945	5945	S	2162008	                Pelagibacteraceae bacterium AG-464-P07
0.11	7251	7251	S	939346	                alpha proteobacterium SCGC AAA288-N07
0.07	4314	4314	S	939306	                alpha proteobacterium SCGC AAA240-E13
0.05	3539	3539	S	939316	                alpha proteobacterium SCGC AAA288-E13
0.01	610	610	S	2162007	                Pelagibacteraceae bacterium AG-464-B04
0.00	293	293	S	2161996	                Pelagibacteraceae bacterium AG-426-I15
0.00	310	310	S	2161997	                Pelagibacteraceae bacterium AG-426-L23
0.01	408	408	S	2161986	                Pelagibacteraceae bacterium AG-390-C22
0.00	204	204	S	2161987	                Pelagibacteraceae bacterium AG-404-N13
0.00	109	109	S	1986644	                Pelagibacteraceae bacterium TMED65
0.00	71	71	S	744985	                alpha proteobacterium HIMB59
0.00	231	231	S	2161995	                Pelagibacteraceae bacterium AG-426-E17
0.02	1009	1009	S	2161993	                Pelagibacteraceae bacterium AG-422-N09
0.00	158	158	S	2162047	                Pelagibacteraceae bacterium AG-404-P07
0.00	183	183	S	2162012	                Pelagibacteraceae bacterium AG-410-N23
0.00	148	148	S	2162053	                Pelagibacteraceae bacterium AG-426-G09
0.00	137	137	S	2162011	                Pelagibacteraceae bacterium AG-470-G21
0.00	71	71	S	2162024	                Pelagibacteraceae bacterium AG-325-E13
0.00	40	40	S	2162014	                Pelagibacteraceae bacterium AG-414-E02
0.00	29	29	S	859653	                alpha proteobacterium HIMB5
0.01	390	390	S	2161981	                Pelagibacteraceae bacterium AG-349-L17
0.00	293	293	S	2162048	                Pelagibacteraceae bacterium AG-404-P08
0.00	108	108	S	1527298	                SAR11 cluster bacterium PRT-SC02
0.00	71	71	S	2161982	                Pelagibacteraceae bacterium AG-359-E06
0.00	164	164	S	2162006	                Pelagibacteraceae bacterium AG-461-B04
0.00	173	173	S	2162030	                Pelagibacteraceae bacterium AG-333-C14
0.00	236	236	S	2162039	                Pelagibacteraceae bacterium AG-349-O05
0.20	13337	0	G	198251	              Candidatus Pelagibacter
0.17	11185	0	G1	2647897	                unclassified Candidatus Pelagibacter
0.16	10660	10660	S	2024849	                  Candidatus Pelagibacter sp.
0.00	294	294	S	1986816	                  Candidatus Pelagibacter sp. TMED239
0.00	198	198	S	439493	                  Candidatus Pelagibacter sp. HTCC7211
0.00	31	31	S	1986799	                  Candidatus Pelagibacter sp. TMED128
0.01	772	0	G1	372458	                environmental samples
0.01	772	772	S	372654	                  uncultured Candidatus Pelagibacter sp.
0.02	1379	1379	S	198252	                Candidatus Pelagibacter ubique
0.29	18771	0	O1	1778488	            unclassified Pelagibacterales
0.26	16757	16757	S	2026776	              Pelagibacterales bacterium
0.01	839	839	S	2760032	              Pelagibacterales bacterium SAG-MED30
0.00	215	215	S	1986248	              Pelagibacterales bacterium MED-G40
0.01	797	797	S	2760018	              Pelagibacterales bacterium SAG-MED15
0.00	93	93	S	2760030	              Pelagibacterales bacterium SAG-MED28
0.00	67	67	S	2760031	              Pelagibacterales bacterium SAG-MED29
3.89	253626	0	O	204457	          Sphingomonadales
3.40	222225	0	F	335929	            Erythrobacteraceae
3.15	205555	0	F1	2800788	              Erythrobacter/Porphyrobacter group
3.15	205555	0	G	1041	                Erythrobacter
3.07	200155	0	G1	2633097	                  unclassified Erythrobacter
2.61	170333	170333	S	2785907	                    Erythrobacter sp. A30-3
0.30	19645	19645	S	1822240	                    Erythrobacter sp. HI0063
0.12	7811	7811	S	1042	                    Erythrobacter sp.
0.02	1559	1559	S	2653850	                    Erythrobacter sp. 3-20A1M
0.01	576	576	S	1946470	                    Erythrobacter sp. UBA2510
0.00	120	120	S	2587851	                    Erythrobacter sp. THAF29
0.00	69	69	S	1946469	                    Erythrobacter sp. UBA1916
0.00	38	38	S	161528	                    Erythrobacter sp. SD-21
0.07	4458	4458	S	2182384	                  Erythrobacter aureus
0.01	681	681	S	1044	                  Erythrobacter longus
0.00	259	259	S	39960	                  Erythrobacter litoralis
0.21	13614	0	G	1855416	              Qipengyuania
0.13	8193	8193	S	225971	                Qipengyuania citrea
0.05	3221	3221	S	994320	                Qipengyuania pelagi
0.02	1010	1010	S	291985	                Qipengyuania vulgaris
0.01	606	606	S	192812	                Qipengyuania flava
0.01	487	487	S	604088	                Qipengyuania nanhaisediminis
0.00	57	0	G1	2645039	                unclassified Qipengyuania
0.00	57	57	S	2778646	                  Qipengyuania sp. YIM B01966
0.00	37	37	S	266951	                Qipengyuania seohaensis
0.02	1401	0	G	1295327	              Croceicoccus
0.02	1376	0	G1	2629967	                unclassified Croceicoccus
0.02	1376	1376	S	1927144	                  Croceicoccus sp.
0.00	24	24	S	2835536	                Croceicoccus gelatinilyticus
0.01	740	0	G	2800681	              Aurantiacibacter
0.01	445	445	S	1648404	                Aurantiacibacter atlanticus
0.00	274	274	S	2307003	                Aurantiacibacter zhengii
0.00	20	20	S	2488860	                Aurantiacibacter spongiae
0.00	252	0	F1	517744	              unclassified Erythrobacteraceae
0.00	252	252	S	2026738	                Erythrobacteraceae bacterium
0.00	191	0	G	2676755	              Croceibacterium
0.00	156	156	S	1267766	                Croceibacterium atlanticum
0.00	34	34	S	1572751	                Croceibacterium mercuriale
0.00	177	0	G	2792293	              Pseudopontixanthobacter
0.00	177	177	S	2726450	                Pseudopontixanthobacter vadosimaris
0.00	118	0	G	2852059	              Actirhodobacter
0.00	118	118	S	2744473	                Actirhodobacter atriluteus
0.00	75	0	G	2800685	              Pelagerythrobacter
0.00	53	53	S	2306995	                Pelagerythrobacter aerophilus
0.00	22	22	S	538382	                Pelagerythrobacter marinus
0.00	39	0	G	2800679	              Altericroceibacterium
0.00	39	39	S	2320269	                Altericroceibacterium spongiae
0.00	35	0	G	361177	              Altererythrobacter
0.00	35	0	G1	2614945	                unclassified Altererythrobacter
0.00	35	35	S	2060312	                  Altererythrobacter sp. B11
0.00	24	0	G	2800686	              Tsuneonella
0.00	24	24	S	2306996	                Tsuneonella suprasediminis
0.45	29602	0	F	41297	            Sphingomonadaceae
0.17	10811	0	G	13687	              Sphingomonas
0.15	9811	0	G1	196159	                unclassified Sphingomonas
0.15	9697	9697	S	314266	                  Sphingomonas sp. SKA58
0.00	42	42	S	304378	                  Sphingomonas sp. IC081
0.00	54	54	S	1768776	                  Sphingomonas sp. CCH9-E2
0.00	17	17	S	28214	                  Sphingomonas sp.
0.01	578	578	S	1646122	                Sphingomonas zeae
0.00	258	258	S	237611	                Sphingomonas abaci
0.00	93	93	S	56361	                Sphingomonas ursincola
0.00	69	69	S	862134	                Sphingomonas ginsenosidimutans
0.11	7119	0	G	165695	              Sphingobium
0.06	3891	0	G1	2611147	                unclassified Sphingobium
0.05	3278	3278	S	1768781	                  Sphingobium sp. CCH11-B1
0.01	475	475	S	453246	                  Sphingobium sp. TCM1
0.00	99	99	S	1207055	                  Sphingobium sp. C100
0.00	38	38	S	1912891	                  Sphingobium sp.
0.02	1608	1608	S	121428	                Sphingobium xenophagum
0.01	572	572	S	332055	                Sphingobium indicum
0.01	537	537	S	13690	                Sphingobium yanoikuyae
0.01	345	345	S	522773	                Sphingobium lactosutens
0.00	111	111	S	86193	                Sphingobium abikonense
0.00	52	52	S	46429	                Sphingobium chlorophenolicum
0.06	3845	0	G	72173	              Citromicrobium
0.05	3467	0	G1	2630544	                unclassified Citromicrobium
0.03	2232	2232	S	2024827	                  Citromicrobium sp.
0.02	1026	1026	S	1946345	                  Citromicrobium sp. UBA3494
0.00	209	209	S	517722	                  Citromicrobium sp. JLT1363
0.01	378	378	S	72174	                Citromicrobium bathyomarinum
0.03	2123	0	G	165697	              Sphingopyxis
0.01	935	0	G1	2614943	                unclassified Sphingopyxis
0.01	772	772	S	1759079	                  Sphingopyxis sp. H073
0.00	162	162	S	1908224	                  Sphingopyxis sp.
0.01	605	605	S	33050	                Sphingopyxis macrogoltabida
0.01	464	464	S	33052	                Sphingopyxis terrae
0.00	118	118	S	592051	                Sphingopyxis soli
0.02	1307	0	G	2709686	              Novosphingopyxis
0.02	1245	1245	S	2762729	                Novosphingopyxis iocasae
0.00	61	61	S	279369	                Novosphingopyxis baekryungensis
0.02	1055	0	G	1124625	              Stakelama
0.02	1055	1055	S	517720	                Stakelama pacifica
0.02	1021	0	G	1649486	              Rhizorhabdus
0.01	585	0	G1	2617679	                unclassified Rhizorhabdus
0.01	585	585	S	1968843	                  Rhizorhabdus sp.
0.01	436	436	S	439228	                Rhizorhabdus histidinilytica
0.01	950	0	G	165696	              Novosphingobium
0.01	457	457	S	462949	                Novosphingobium indicum
0.00	256	256	S	428991	                Novosphingobium panipatense
0.00	66	0	G1	2644732	                unclassified Novosphingobium
0.00	30	30	S	1684385	                  Novosphingobium sp. ST904
0.00	35	35	S	1962403	                  Novosphingobium sp. PC22D
0.00	50	50	S	1514948	                Novosphingobium marinum
0.00	85	85	S	2692619	                Novosphingobium silvae
0.00	33	33	S	2682494	                Novosphingobium aquimarinum
0.01	731	0	G	2676233	              Sphingosinithalassobacter
0.01	731	731	S	2676234	                Sphingosinithalassobacter portus
0.01	533	0	F1	122612	              unclassified Sphingomonadaceae
0.00	291	291	S	1986231	                Sphingomonadaceae bacterium MED-G03
0.00	242	242	S	1930536	                Sphingomonadaceae bacterium
0.00	59	0	G	150203	              Blastomonas
0.00	59	59	S	1867408	                Blastomonas marina
0.00	42	0	G	1234545	              Parasphingopyxis
0.00	42	0	G1	1547917	                environmental samples
0.00	42	42	S	1547918	                  uncultured Parasphingopyxis sp.
0.03	1706	0	O1	451299	            unclassified Sphingomonadales
0.03	1706	1706	S	1978525	              Sphingomonadales bacterium
0.00	91	0	F	2820280	            Sphingosinicellaceae
0.00	91	0	G	1960290	              Pacificimonas
0.00	91	91	S	1234595	                Pacificimonas flava
1.66	108556	0	C1	33807	          unclassified Alphaproteobacteria
0.72	47256	47256	S	2013072	            Alphaproteobacteria bacterium MarineAlpha3_Bin6
0.34	22200	22200	S	2013078	            Alphaproteobacteria bacterium MarineAlpha5_Bin3
0.25	16588	16588	S	2013069	            Alphaproteobacteria bacterium MarineAlpha3_Bin3
0.12	7742	7742	S	2013104	            Alphaproteobacteria bacterium MarineAlpha10_Bin2
0.10	6376	6376	S	1913988	            Alphaproteobacteria bacterium
0.07	4353	4353	S	2013070	            Alphaproteobacteria bacterium MarineAlpha3_Bin4
0.02	1317	1317	S	2013102	            Alphaproteobacteria bacterium MarineAlpha9_Bin7
0.00	281	281	S	2013096	            Alphaproteobacteria bacterium MarineAlpha9_Bin1
0.00	230	230	S	2013089	            Alphaproteobacteria bacterium MarineAlpha6_Bin2
0.00	218	218	S	2013068	            Alphaproteobacteria bacterium MarineAlpha3_Bin2
0.01	938	938	S	1009708	            alpha proteobacterium SCGC AAA536-G10
0.00	168	168	S	2013105	            Alphaproteobacteria bacterium MarineAlpha10_Bin3
0.00	109	109	S	2013101	            Alphaproteobacteria bacterium MarineAlpha9_Bin6
0.00	111	111	S	1948430	            Alphaproteobacteria bacterium UBA6544
0.00	87	87	S	2007300	            alpha proteobacterium MED-G10
0.00	81	81	S	2013073	            Alphaproteobacteria bacterium MarineAlpha3_Bin7
0.00	52	52	S	1948440	            Alphaproteobacteria bacterium UBA7314
0.00	57	57	S	2013080	            Alphaproteobacteria bacterium MarineAlpha5_Bin5
0.00	97	97	S	1986648	            Alphaproteobacteria bacterium TMED93
0.00	30	30	S	2013087	            Alphaproteobacteria bacterium MarineAlpha5_Bin12
0.00	90	90	S	939296	            alpha proteobacterium SCGC AAA015-N04
0.00	44	44	S	1009709	            alpha proteobacterium SCGC AAA536-K22
0.00	120	120	S	1948376	            Alphaproteobacteria bacterium UBA2964
0.89	58372	0	O	204455	          Rhodobacterales
0.47	30929	0	F	31989	            Paracoccaceae
0.21	13991	0	F1	58840	              unclassified Paracoccaceae
0.16	10664	10664	S	1904441	                Paracoccaceae bacterium
0.03	2015	2015	S	1811624	                Rhodobacteraceae bacterium REDSEA-S34_B6
0.02	1311	1311	S	1986242	                Rhodobacteraceae bacterium MED-G08
0.12	7626	0	G	265	              Paracoccus
0.11	7291	0	G1	2688777	                unclassified Paracoccus (in: a-proteobacteria)
0.08	5373	5373	S	1947056	                  Paracoccus sp. UBA889
0.03	1918	1918	S	2821098	                  Paracoccus sp. R12_2
0.00	195	195	S	1077935	                Paracoccus zhejiangensis
0.00	73	73	S	59779	                Paracoccus marcusii
0.00	66	66	S	266	                Paracoccus denitrificans
0.07	4843	0	G	2840314	              Alterinioella
0.07	4843	4843	S	2735915	                Alterinioella nitratireducens
0.02	1421	0	G	1679449	              Pseudooceanicola
0.01	913	913	S	1461694	                Pseudooceanicola atlanticus
0.00	263	263	S	2029104	                Pseudooceanicola lipolyticus
0.00	130	130	S	396013	                Pseudooceanicola marinus
0.00	114	114	S	375761	                Pseudooceanicola nanhaiensis
0.01	681	0	G	1931200	              Marinibacterium
0.01	681	681	S	1679460	                Marinibacterium profundimaris
0.01	431	0	G	2083206	              Tritonibacter
0.01	431	431	S	379347	                Tritonibacter mobilis
0.01	424	0	G	2846749	              Pacificitalea
0.01	424	424	S	1411902	                Pacificitalea manganoxidans
0.01	347	0	G	2823226	              Allosediminivita
0.01	347	347	S	1267769	                Allosediminivita pacifica
0.00	211	0	G	2211639	              Pseudaestuariivita
0.00	211	211	S	1317121	                Pseudaestuariivita atlantica
0.00	179	0	G	2824249	              Arenibacterium
0.00	179	179	S	2583821	                Arenibacterium halophilum
0.00	173	0	F1	58841	              environmental samples
0.00	173	173	S	157276	                uncultured Rhodobacteraceae bacterium
0.00	166	0	G	663242	              Albimonas
0.00	110	110	S	356660	                Albimonas donghaensis
0.00	56	56	S	1114924	                Albimonas pacifica
0.00	131	0	G	2211638	              Limimaricola
0.00	131	131	S	1125964	                Limimaricola cinnabarinus
0.00	85	0	G	1658781	              Aliiroseovarius
0.00	85	85	S	1173584	                Aliiroseovarius sediminilitoris
0.00	51	0	G	2823221	              Allgaiera
0.00	51	51	S	765699	                Allgaiera indica
0.00	48	0	G	1775424	              Nioella
0.00	48	48	S	1287720	                Nioella nitratireducens
0.00	35	0	G	205889	              Albidovulum
0.00	35	35	S	196587	                Albidovulum inexpectatum
0.00	29	0	G	633130	              Thalassobium
0.00	29	0	G1	2624311	                unclassified Thalassobium
0.00	29	29	S	2030825	                  Thalassobium sp.
0.00	27	0	G	2613960	              Pseudopuniceibacterium
0.00	27	27	S	2211117	                Pseudopuniceibacterium sediminis
0.00	21	0	G	34008	              Rhodovulum
0.00	21	0	G1	2631432	                unclassified Rhodovulum
0.00	21	21	S	34009	                  Rhodovulum sp.
0.42	27399	0	F	2854170	            Roseobacteraceae
0.13	8474	0	G	263377	              Salipiger
0.10	6473	6473	S	344736	                Salipiger bermudensis
0.02	1269	1269	S	1229727	                Salipiger profundus
0.01	481	481	S	282683	                Salipiger thiooxidans
0.00	100	0	G1	2640570	                unclassified Salipiger
0.00	100	100	S	1792508	                  Salipiger sp. CCB-MM3
0.00	116	116	S	555512	                Salipiger marinus
0.00	32	32	S	1250539	                Salipiger abyssi
