name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
uncultured Pelagibacteraceae bacterium	1667051	S	109835	284513	394348	0.06041
Pelagibacteraceae bacterium	2026775	S	12185	11425	23610	0.00362
alpha proteobacterium SCGC AAA288-G21	939324	S	4055	11436	15491	0.00237
Pelagibacteraceae bacterium AG-464-P07	2162008	S	2305	3640	5945	0.00091
alpha proteobacterium SCGC AAA288-N07	939346	S	2192	5059	7251	0.00111
alpha proteobacterium SCGC AAA240-E13	939306	S	920	3394	4314	0.00066
alpha proteobacterium SCGC AAA288-E13	939316	S	540	2999	3539	0.00054
Pelagibacteraceae bacterium AG-464-B04	2162007	S	399	211	610	0.00009
Pelagibacteraceae bacterium AG-426-I15	2161996	S	106	187	293	0.00004
Pelagibacteraceae bacterium AG-426-L23	2161997	S	101	209	310	0.00005
Pelagibacteraceae bacterium AG-390-C22	2161986	S	95	313	408	0.00006
Pelagibacteraceae bacterium AG-404-N13	2161987	S	88	116	204	0.00003
Pelagibacteraceae bacterium TMED65	1986644	S	81	28	109	0.00002
alpha proteobacterium HIMB59	744985	S	55	16	71	0.00001
Pelagibacteraceae bacterium AG-426-E17	2161995	S	46	185	231	0.00004
Pelagibacteraceae bacterium AG-422-N09	2161993	S	45	964	1009	0.00015
Pelagibacteraceae bacterium AG-404-P07	2162047	S	43	115	158	0.00002
Pelagibacteraceae bacterium AG-410-N23	2162012	S	42	141	183	0.00003
Pelagibacteraceae bacterium AG-426-G09	2162053	S	34	114	148	0.00002
Pelagibacteraceae bacterium AG-470-G21	2162011	S	33	104	137	0.00002
Pelagibacteraceae bacterium AG-325-E13	2162024	S	30	41	71	0.00001
Pelagibacteraceae bacterium AG-414-E02	2162014	S	21	19	40	0.00001
alpha proteobacterium HIMB5	859653	S	19	10	29	0.00000
Pelagibacteraceae bacterium AG-349-L17	2161981	S	18	372	390	0.00006
Pelagibacteraceae bacterium AG-404-P08	2162048	S	16	277	293	0.00004
Pelagibacteraceae bacterium AG-359-E06	2161982	S	14	57	71	0.00001
SAR11 cluster bacterium PRT-SC02	1527298	S	14	94	108	0.00002
Pelagibacteraceae bacterium AG-333-C14	2162030	S	13	160	173	0.00003
Pelagibacteraceae bacterium AG-461-B04	2162006	S	13	151	164	0.00003
Pelagibacteraceae bacterium AG-349-O05	2162039	S	12	224	236	0.00004
Candidatus Pelagibacter sp.	2024849	S	3573	7087	10660	0.00163
Candidatus Pelagibacter sp. TMED239	1986816	S	36	258	294	0.00005
Candidatus Pelagibacter sp. HTCC7211	439493	S	22	176	198	0.00003
Candidatus Pelagibacter sp. TMED128	1986799	S	16	15	31	0.00000
uncultured Candidatus Pelagibacter sp.	372654	S	438	334	772	0.00012
Candidatus Pelagibacter ubique	198252	S	143	1236	1379	0.00021
Pelagibacterales bacterium	2026776	S	5278	11479	16757	0.00257
Pelagibacterales bacterium SAG-MED30	2760032	S	85	754	839	0.00013
Pelagibacterales bacterium MED-G40	1986248	S	68	147	215	0.00003
Pelagibacterales bacterium SAG-MED15	2760018	S	49	748	797	0.00012
Pelagibacterales bacterium SAG-MED28	2760030	S	13	80	93	0.00001
Pelagibacterales bacterium SAG-MED29	2760031	S	12	55	67	0.00001
Erythrobacter sp. A30-3	2785907	S	80701	89632	170333	0.02609
Erythrobacter sp. HI0063	1822240	S	9628	10017	19645	0.00301
Erythrobacter sp.	1042	S	4578	3233	7811	0.00120
Erythrobacter sp. 3-20A1M	2653850	S	925	634	1559	0.00024
Erythrobacter sp. UBA2510	1946470	S	198	378	576	0.00009
Erythrobacter sp. THAF29	2587851	S	90	30	120	0.00002
Erythrobacter sp. UBA1916	1946469	S	32	37	69	0.00001
Erythrobacter sp. SD-21	161528	S	26	12	38	0.00001
Erythrobacter aureus	2182384	S	3104	1354	4458	0.00068
Erythrobacter longus	1044	S	599	82	681	0.00010
Erythrobacter litoralis	39960	S	122	137	259	0.00004
Qipengyuania citrea	225971	S	3785	4408	8193	0.00126
Qipengyuania pelagi	994320	S	1675	1546	3221	0.00049
Qipengyuania vulgaris	291985	S	645	365	1010	0.00015
Qipengyuania flava	192812	S	447	159	606	0.00009
Qipengyuania nanhaisediminis	604088	S	207	280	487	0.00007
Qipengyuania sp. YIM B01966	2778646	S	38	19	57	0.00001
Qipengyuania seohaensis	266951	S	22	15	37	0.00001
Aurantiacibacter atlanticus	1648404	S	368	77	445	0.00007
Aurantiacibacter zhengii	2307003	S	151	123	274	0.00004
Aurantiacibacter spongiae	2488860	S	16	4	20	0.00000
Croceicoccus sp.	1927144	S	367	1009	1376	0.00021
Croceicoccus gelatinilyticus	2835536	S	14	10	24	0.00000
Erythrobacteraceae bacterium	2026738	S	231	21	252	0.00004
Croceibacterium atlanticum	1267766	S	95	61	156	0.00002
Croceibacterium mercuriale	1572751	S	30	4	34	0.00001
Pseudopontixanthobacter vadosimaris	2726450	S	112	65	177	0.00003
Actirhodobacter atriluteus	2744473	S	84	34	118	0.00002
Pelagerythrobacter aerophilus	2306995	S	34	19	53	0.00001
Pelagerythrobacter marinus	538382	S	12	10	22	0.00000
Altererythrobacter sp. B11	2060312	S	15	20	35	0.00001
Altericroceibacterium spongiae	2320269	S	26	13	39	0.00001
Tsuneonella suprasediminis	2306996	S	13	11	24	0.00000
Sphingomonas sp. SKA58	314266	S	3439	6258	9697	0.00149
Sphingomonas sp. IC081	304378	S	22	20	42	0.00001
Sphingomonas sp. CCH9-E2	1768776	S	19	35	54	0.00001
Sphingomonas sp.	28214	S	12	5	17	0.00000
Sphingomonas zeae	1646122	S	132	446	578	0.00009
Sphingomonas abaci	237611	S	85	173	258	0.00004
Sphingomonas ursincola	56361	S	37	56	93	0.00001
Sphingomonas ginsenosidimutans	862134	S	20	49	69	0.00001
Sphingobium sp. CCH11-B1	1768781	S	840	2438	3278	0.00050
Sphingobium sp. TCM1	453246	S	188	287	475	0.00007
Sphingobium sp. C100	1207055	S	31	68	99	0.00002
Sphingobium sp.	1912891	S	24	14	38	0.00001
Sphingobium xenophagum	121428	S	567	1041	1608	0.00025
Sphingobium indicum	332055	S	208	364	572	0.00009
Sphingobium yanoikuyae	13690	S	139	398	537	0.00008
Sphingobium lactosutens	522773	S	64	281	345	0.00005
Sphingobium abikonense	86193	S	27	84	111	0.00002
Sphingobium chlorophenolicum	46429	S	12	40	52	0.00001
Citromicrobium sp.	2024827	S	1343	889	2232	0.00034
Citromicrobium sp. UBA3494	1946345	S	421	605	1026	0.00016
Citromicrobium sp. JLT1363	517722	S	86	123	209	0.00003
Citromicrobium bathyomarinum	72174	S	205	173	378	0.00006
Sphingopyxis sp. H073	1759079	S	187	585	772	0.00012
Sphingopyxis sp.	1908224	S	78	84	162	0.00002
Sphingopyxis macrogoltabida	33050	S	200	405	605	0.00009
Sphingopyxis terrae	33052	S	153	311	464	0.00007
Sphingopyxis soli	592051	S	29	89	118	0.00002
Novosphingopyxis iocasae	2762729	S	823	422	1245	0.00019
Novosphingopyxis baekryungensis	279369	S	51	10	61	0.00001
Novosphingobium indicum	462949	S	198	259	457	0.00007
Novosphingobium panipatense	428991	S	88	168	256	0.00004
Novosphingobium sp. PC22D	1962403	S	15	20	35	0.00001
Novosphingobium sp. ST904	1684385	S	15	15	30	0.00000
Novosphingobium marinum	1514948	S	29	21	50	0.00001
Novosphingobium silvae	2692619	S	23	62	85	0.00001
Novosphingobium aquimarinum	2682494	S	13	20	33	0.00001
Stakelama pacifica	517720	S	536	519	1055	0.00016
Sphingosinithalassobacter portus	2676234	S	533	198	731	0.00011
Rhizorhabdus histidinilytica	439228	S	234	202	436	0.00007
Rhizorhabdus sp.	1968843	S	184	401	585	0.00009
Sphingomonadaceae bacterium MED-G03	1986231	S	193	98	291	0.00004
Sphingomonadaceae bacterium	1930536	S	177	65	242	0.00004
Blastomonas marina	1867408	S	27	32	59	0.00001
uncultured Parasphingopyxis sp.	1547918	S	13	29	42	0.00001
Sphingomonadales bacterium	1978525	S	1141	565	1706	0.00026
Pacificimonas flava	1234595	S	56	35	91	0.00001
Alphaproteobacteria bacterium MarineAlpha3_Bin6	2013072	S	40981	6275	47256	0.00724
Alphaproteobacteria bacterium MarineAlpha5_Bin3	2013078	S	20209	1991	22200	0.00340
Alphaproteobacteria bacterium MarineAlpha3_Bin3	2013069	S	11716	4872	16588	0.00254
Alphaproteobacteria bacterium MarineAlpha10_Bin2	2013104	S	7402	340	7742	0.00119
Alphaproteobacteria bacterium	1913988	S	4744	1632	6376	0.00098
Alphaproteobacteria bacterium MarineAlpha3_Bin4	2013070	S	4149	204	4353	0.00067
Alphaproteobacteria bacterium MarineAlpha9_Bin7	2013102	S	1162	155	1317	0.00020
Alphaproteobacteria bacterium MarineAlpha9_Bin1	2013096	S	251	30	281	0.00004
Alphaproteobacteria bacterium MarineAlpha6_Bin2	2013089	S	214	16	230	0.00004
Alphaproteobacteria bacterium MarineAlpha3_Bin2	2013068	S	191	27	218	0.00003
alpha proteobacterium SCGC AAA536-G10	1009708	S	165	773	938	0.00014
Alphaproteobacteria bacterium MarineAlpha10_Bin3	2013105	S	146	22	168	0.00003
Alphaproteobacteria bacterium MarineAlpha9_Bin6	2013101	S	108	1	109	0.00002
Alphaproteobacteria bacterium UBA6544	1948430	S	82	29	111	0.00002
alpha proteobacterium MED-G10	2007300	S	80	7	87	0.00001
Alphaproteobacteria bacterium MarineAlpha3_Bin7	2013073	S	76	5	81	0.00001
Alphaproteobacteria bacterium UBA7314	1948440	S	52	0	52	0.00001
Alphaproteobacteria bacterium MarineAlpha5_Bin5	2013080	S	51	6	57	0.00001
Alphaproteobacteria bacterium TMED93	1986648	S	29	68	97	0.00001
Alphaproteobacteria bacterium MarineAlpha5_Bin12	2013087	S	18	12	30	0.00000
alpha proteobacterium SCGC AAA536-K22	1009709	S	17	27	44	0.00001
alpha proteobacterium SCGC AAA015-N04	939296	S	17	73	90	0.00001
Alphaproteobacteria bacterium UBA2964	1948376	S	14	106	120	0.00002
Paracoccaceae bacterium	1904441	S	7793	2871	10664	0.00163
Rhodobacteraceae bacterium REDSEA-S34_B6	1811624	S	452	1563	2015	0.00031
Rhodobacteraceae bacterium MED-G08	1986242	S	310	1001	1311	0.00020
Paracoccus sp. UBA889	1947056	S	3182	2191	5373	0.00082
Paracoccus sp. R12_2	2821098	S	1044	874	1918	0.00029
Paracoccus zhejiangensis	1077935	S	98	97	195	0.00003
Paracoccus marcusii	59779	S	30	43	73	0.00001
Paracoccus denitrificans	266	S	25	41	66	0.00001
Alterinioella nitratireducens	2735915	S	3189	1654	4843	0.00074
Pseudooceanicola atlanticus	1461694	S	328	585	913	0.00014
Pseudooceanicola lipolyticus	2029104	S	94	169	263	0.00004
Pseudooceanicola marinus	396013	S	91	39	130	0.00002
Pseudooceanicola nanhaiensis	375761	S	48	66	114	0.00002
Pacificitalea manganoxidans	1411902	S	314	110	424	0.00006
Tritonibacter mobilis	379347	S	245	186	431	0.00007
Marinibacterium profundimaris	1679460	S	245	436	681	0.00010
Allosediminivita pacifica	1267769	S	151	196	347	0.00005
uncultured Rhodobacteraceae bacterium	157276	S	147	26	173	0.00003
