name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinimonas iocasae	2572577	S	1787	1136	2923	0.17323
Alteromonas sp. RKMC-009	2267264	S	473	2	475	0.02815
Paraglaciecola mesophila	197222	S	16	0	16	0.00095
Pseudoalteromonas arctica	394751	S	95	37	132	0.00782
Pseudoalteromonas shioyasakiensis	1190813	S	64	0	64	0.00379
Pseudoalteromonas sp. NC201	1514074	S	36	0	36	0.00213
Pseudoalteromonas carrageenovora	227	S	16	0	16	0.00095
Shewanella aestuarii	1028752	S	67	63	130	0.00770
Halomonas sulfidaeris	115553	S	551	290	841	0.04984
Halomonas ventosae	229007	S	486	769	1255	0.07437
Marinobacter sp. NP-4(2019)	2488665	S	414	0	414	0.02453
Marinobacter sp. JH2	2547598	S	30	0	30	0.00178
Pseudomonas putida	303	S	109	98	207	0.01227
Pseudomonas resinovorans	53412	S	20	3	23	0.00136
Stutzerimonas stutzeri	316	S	124	50	174	0.01031
Vibrio tubiashii	29498	S	482	248	730	0.04326
Vibrio rumoiensis	76258	S	68	288	356	0.02110
Acinetobacter sp. WCHA45	2004644	S	32	253	285	0.01689
Acinetobacter sp. 10FS3-1	2563897	S	30	41	71	0.00421
Acinetobacter sp. WCHA55	2004646	S	21	223	244	0.01446
Acinetobacter piscicola	2006115	S	63	166	229	0.01357
Acinetobacter radioresistens	40216	S	13	9	22	0.00130
Proteus sp. ZN5	2697019	S	61	748	809	0.04794
Enterobacter cloacae	550	S	15	115	130	0.00770
Enterobacter cloacae complex sp. ECNIH7	1915310	S	12	48	60	0.00356
Raoultella electrica	1259973	S	18	46	64	0.00379
Stenotrophomonas rhizophila	216778	S	97	175	272	0.01612
Novosphingobium resinovorum	158500	S	182	75	257	0.01523
Novosphingobium sp. EMRT-2	2571749	S	47	50	97	0.00575
Novosphingobium sp. P6W	1609758	S	18	11	29	0.00172
Novosphingobium pentaromativorans	205844	S	40	7	47	0.00279
Novosphingobium decolorationis	2698673	S	17	96	113	0.00670
Sphingobium sp. MI1205	407020	S	24	106	130	0.00770
Sphingobium sp. TKS	1315974	S	17	49	66	0.00391
Sphingobium sp. CAP-1	2676077	S	14	62	76	0.00450
Sphingobium cloacae	120107	S	91	309	400	0.02371
Sphingobium baderi	1332080	S	76	186	262	0.01553
Sphingopyxis lindanitolerans	2054227	S	69	1214	1283	0.07603
Sphingopyxis sp. FD7	1914525	S	39	42	81	0.00480
Sphingopyxis sp. 113P3	292913	S	16	13	29	0.00172
Sphingomonas sanxanigenens	397260	S	85	87	172	0.01019
Sphingomonas sp. IC081	304378	S	39	42	81	0.00480
Tardibacter chloracetimidivorans	1921510	S	31	99	130	0.00770
Porphyrobacter sp. YT40	2547601	S	387	197	584	0.03461
Aurantiacibacter atlanticus	1648404	S	94	405	499	0.02957
Croceicoccus marinus	450378	S	41	27	68	0.00403
Sulfitobacter sp. D7	1968541	S	245	199	444	0.02631
Sulfitobacter sp. THAF37	2587855	S	178	293	471	0.02791
Salipiger abyssi	1250539	S	187	167	354	0.02098
Roseovarius indicus	540747	S	25	41	66	0.00391
Roseovarius sp. THAF27	2587850	S	14	17	31	0.00184
Roseovarius mucosus	215743	S	13	81	94	0.00557
Pseudosulfitobacter pseudonitzschiae	1402135	S	57	26	83	0.00492
Dinoroseobacter shibae	215813	S	47	135	182	0.01079
Celeribacter baekdonensis	875171	S	24	50	74	0.00439
Yoonia vestfoldensis	245188	S	28	279	307	0.01819
Beijerinckiaceae bacterium RH AL1	2572036	S	115	3	118	0.00699
Martelella mediterranea	293089	S	12	45	57	0.00338
Caulobacter sp. FWC26	69665	S	26	0	26	0.00154
Ralstonia pickettii	329	S	73	0	73	0.00433
Alicycliphilus denitrificans	179636	S	33	21	54	0.00320
