name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingobium sp. CAP-1	2676077	S	1943	12673	14616	0.05785
Sphingobium sp. RAC03	1843368	S	611	220	831	0.00329
Sphingobium sp. KCTC 72723	2733867	S	332	0	332	0.00131
Sphingobium sp. TKS	1315974	S	299	1332	1631	0.00646
Sphingobium sp. EP60837	1855519	S	84	170	254	0.00101
Sphingobium sp. Cam5-1	2789327	S	60	109	169	0.00067
Sphingobium sp. SCG-1	2072936	S	47	1	48	0.00019
Sphingobium sp. MI1205	407020	S	28	212	240	0.00095
Sphingobium cloacae	120107	S	2628	14096	16724	0.06619
Sphingobium baderi	1332080	S	355	1149	1504	0.00595
Sphingobium herbicidovorans	76947	S	293	368	661	0.00262
Sphingobium amiense	135719	S	175	1486	1661	0.00657
Novosphingobium resinovorum	158500	S	2010	950	2960	0.01172
Novosphingobium sp. EMRT-2	2571749	S	1313	1325	2638	0.01044
Novosphingobium sp. P6W	1609758	S	54	6	60	0.00024
Novosphingobium sp. THN1	1016987	S	31	0	31	0.00012
Novosphingobium pentaromativorans	205844	S	871	484	1355	0.00536
Novosphingobium aromaticivorans	48935	S	284	0	284	0.00112
Novosphingobium decolorationis	2698673	S	99	757	856	0.00339
Sphingomonas sp. NBWT7	2596913	S	1656	3107	4763	0.01885
Sphingomonas sp. IC081	304378	S	513	747	1260	0.00499
Sphingomonas sp. FARSPH	2219696	S	256	506	762	0.00302
Sphingomonas sanxanigenens	397260	S	492	1209	1701	0.00673
Sphingomonas taxi	1549858	S	59	0	59	0.00023
Sphingomonas aliaeris	2759526	S	19	3	22	0.00009
Sphingopyxis macrogoltabida	33050	S	1211	1718	2929	0.01159
Sphingopyxis sp. 113P3	292913	S	557	436	993	0.00393
Sphingopyxis sp. FD7	1914525	S	307	280	587	0.00232
Sphingopyxis fribergensis	1515612	S	474	230	704	0.00279
Sphingopyxis alaskensis	117207	S	236	436	672	0.00266
Rhizorhabdus dicambivorans	1850238	S	209	3919	4128	0.01634
Rhizorhabdus wittichii	160791	S	205	514	719	0.00285
Tardibacter chloracetimidivorans	1921510	S	123	949	1072	0.00424
Blastomonas fulva	1550728	S	21	9	30	0.00012
Porphyrobacter sp. YT40	2547601	S	2734	3306	6040	0.02391
Aurantiacibacter atlanticus	1648404	S	2566	4182	6748	0.02671
Croceicoccus marinus	450378	S	867	231	1098	0.00435
Croceicoccus naphthovorans	1348774	S	67	107	174	0.00069
Salipiger profundus	1229727	S	3149	4322	7471	0.02957
Salipiger abyssi	1250539	S	876	523	1399	0.00554
Salipiger sp. CCB-MM3	1792508	S	61	1	62	0.00025
Sulfitobacter sp. D7	1968541	S	1454	1598	3052	0.01208
Sulfitobacter sp. THAF37	2587855	S	324	716	1040	0.00412
Sulfitobacter alexandrii	1917485	S	341	1185	1526	0.00604
Sulfitobacter mediterraneus	83219	S	93	87	180	0.00071
Roseovarius mucosus	215743	S	319	2577	2896	0.01146
Roseovarius indicus	540747	S	270	605	875	0.00346
Roseovarius sp. THAF9	2587847	S	56	41	97	0.00038
Roseovarius sp. THAF27	2587850	S	56	115	171	0.00068
Sagittula sp. P11	2009329	S	551	1548	2099	0.00831
Yangia pacifica	311180	S	253	7	260	0.00103
Pseudosulfitobacter pseudonitzschiae	1402135	S	227	145	372	0.00147
Celeribacter indicus	1208324	S	101	565	666	0.00264
Celeribacter baekdonensis	875171	S	56	135	191	0.00076
Phaeobacter gallaeciensis	60890	S	81	109	190	0.00075
Phaeobacter porticola	1844006	S	64	7	71	0.00028
Phaeobacter piscinae	1580596	S	36	0	36	0.00014
Dinoroseobacter shibae	215813	S	80	279	359	0.00142
Ruegeria sp. THAF33	2587853	S	48	21	69	0.00027
Leisingera sp. NJS204	2508307	S	40	41	81	0.00032
Octadecabacter sp. SW4	2602067	S	31	64	95	0.00038
Roseivivax sp. THAF197b	2588299	S	32	22	54	0.00021
Paracoccaceae bacterium	1904441	S	3127	3419	6546	0.02591
Pacificitalea manganoxidans	1411902	S	623	629	1252	0.00496
Gemmobacter fulva	2840474	S	184	20	204	0.00081
Thioclava electrotropha	1549850	S	76	3	79	0.00031
Thioclava nitratireducens	1915078	S	72	76	148	0.00059
Paracoccus zhejiangensis	1077935	S	88	28	116	0.00046
Paracoccus tegillarcae	1529068	S	15	10	25	0.00010
Pseudohalocynthiibacter aestuariivivens	1591409	S	105	97	202	0.00080
Falsirhodobacter sp. PG104	2692330	S	95	5	100	0.00040
Pukyongiella litopenaei	2605946	S	68	167	235	0.00093
Frigidibacter mobilis	1335048	S	56	66	122	0.00048
Rhodovulum sp. P5	1564506	S	22	8	30	0.00012
Yoonia vestfoldensis	245188	S	22	236	258	0.00102
Aestuarium zhoushanense	2820523	S	17	85	102	0.00040
Roseicitreum antarcticum	564137	S	15	0	15	0.00006
Cereibacter sphaeroides	1063	S	15	0	15	0.00006
Paroceanicella profunda	2579971	S	12	6	18	0.00007
Caulobacter sp. FWC26	69665	S	5234	164	5398	0.02136
Caulobacter sp. K31	366602	S	851	1	852	0.00337
Phenylobacterium zucineum	284016	S	251	41	292	0.00116
Methylobacterium brachiatum	269660	S	819	241	1060	0.00420
Methylobacterium aquaticum	270351	S	251	6	257	0.00102
Methylobacterium currus	2051553	S	66	2	68	0.00027
Methylorubrum populi	223967	S	146	145	291	0.00115
Martelella mediterranea	293089	S	621	3284	3905	0.01546
Martelella sp. AD-3	686597	S	199	3172	3371	0.01334
Martelella sp. NC20	2740298	S	134	225	359	0.00142
Shinella sp. PSBB067	2715959	S	165	78	243	0.00096
Rhizobium pseudoryzae	379684	S	30	20	50	0.00020
Rhizobium rosettiformans	1368430	S	13	21	34	0.00013
Agrobacterium tumefaciens	358	S	21	23	44	0.00017
Roseibium aggregatum	187304	S	315	15	330	0.00131
Bosea sp. F3-2	2599640	S	104	3	107	0.00042
Bosea sp. AS-1	2015316	S	32	0	32	0.00013
Xanthobacter dioxanivorans	2528964	S	40	8	48	0.00019
Xanthobacter autotrophicus	280	S	17	1	18	0.00007
