name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Aurantiacibacter atlanticus	1648404	S	36919	25961	62880	0.26492
Croceicoccus marinus	450378	S	5195	596	5791	0.02440
Croceicoccus naphthovorans	1348774	S	15	9	24	0.00010
Porphyrobacter sp. YT40	2547601	S	4255	2591	6846	0.02884
Sphingobium sp. TKS	1315974	S	8149	10402	18551	0.07816
Sphingobium sp. CAP-1	2676077	S	85	147	232	0.00098
Sphingobium sp. SCG-1	2072936	S	81	1	82	0.00035
Sphingobium sp. Cam5-1	2789327	S	80	43	123	0.00052
Sphingobium sp. RAC03	1843368	S	68	8	76	0.00032
Sphingobium sp. MI1205	407020	S	30	65	95	0.00040
Sphingobium sp. EP60837	1855519	S	13	9	22	0.00009
Sphingobium baderi	1332080	S	4982	5717	10699	0.04508
Sphingobium cloacae	120107	S	220	330	550	0.00232
Sphingobium amiense	135719	S	113	148	261	0.00110
Sphingobium herbicidovorans	76947	S	47	17	64	0.00027
Sphingobium indicum	332055	S	24	21	45	0.00019
Sphingomonas sanxanigenens	397260	S	4095	1121	5216	0.02198
Sphingomonas sp. IC081	304378	S	339	146	485	0.00204
Sphingomonas sp. FARSPH	2219696	S	237	239	476	0.00201
Sphingomonas sp. NBWT7	2596913	S	89	180	269	0.00113
Sphingomonas aliaeris	2759526	S	18	0	18	0.00008
Rhizorhabdus dicambivorans	1850238	S	3898	7869	11767	0.04958
Rhizorhabdus wittichii	160791	S	12	4	16	0.00007
Sphingopyxis macrogoltabida	33050	S	2243	1278	3521	0.01483
Sphingopyxis alaskensis	117207	S	249	49	298	0.00126
Sphingopyxis sp. 113P3	292913	S	108	36	144	0.00061
Sphingopyxis sp. FD7	1914525	S	65	18	83	0.00035
Sphingopyxis fribergensis	1515612	S	35	4	39	0.00016
Sphingopyxis lindanitolerans	2054227	S	26	165	191	0.00080
Novosphingobium resinovorum	158500	S	975	196	1171	0.00493
Novosphingobium pentaromativorans	205844	S	290	36	326	0.00137
Novosphingobium sp. EMRT-2	2571749	S	159	41	200	0.00084
Novosphingobium sp. P6W	1609758	S	15	2	17	0.00007
Novosphingobium decolorationis	2698673	S	59	181	240	0.00101
Tardibacter chloracetimidivorans	1921510	S	21	18	39	0.00016
Salipiger profundus	1229727	S	1589	2503	4092	0.01724
Salipiger abyssi	1250539	S	349	242	591	0.00249
Salipiger sp. CCB-MM3	1792508	S	132	2	134	0.00056
Sulfitobacter sp. D7	1968541	S	957	1047	2004	0.00844
Sulfitobacter sp. THAF37	2587855	S	259	637	896	0.00377
Sulfitobacter alexandrii	1917485	S	309	1088	1397	0.00589
Sulfitobacter mediterraneus	83219	S	49	55	104	0.00044
Roseovarius mucosus	215743	S	340	3054	3394	0.01430
Roseovarius indicus	540747	S	335	776	1111	0.00468
Roseovarius sp. THAF27	2587850	S	81	170	251	0.00106
Roseovarius sp. THAF9	2587847	S	52	39	91	0.00038
Octadecabacter sp. SW4	2602067	S	460	912	1372	0.00578
Sagittula sp. P11	2009329	S	327	909	1236	0.00521
Pseudosulfitobacter pseudonitzschiae	1402135	S	255	159	414	0.00174
Celeribacter indicus	1208324	S	85	582	667	0.00281
Celeribacter baekdonensis	875171	S	61	190	251	0.00106
Roseivivax sp. THAF197b	2588299	S	111	79	190	0.00080
Phaeobacter gallaeciensis	60890	S	38	54	92	0.00039
Phaeobacter piscinae	1580596	S	36	1	37	0.00016
Phaeobacter porticola	1844006	S	19	2	21	0.00009
Ruegeria sp. THAF33	2587853	S	64	26	90	0.00038
Dinoroseobacter shibae	215813	S	43	177	220	0.00093
Antarctobacter heliothermus	74033	S	18	2	20	0.00008
Leisingera sp. NJS204	2508307	S	12	13	25	0.00011
Pacificitalea manganoxidans	1411902	S	495	675	1170	0.00493
Paracoccus zhejiangensis	1077935	S	194	71	265	0.00112
Paracoccus tegillarcae	1529068	S	54	38	92	0.00039
Paracoccaceae bacterium	1904441	S	237	383	620	0.00261
Gemmobacter fulva	2840474	S	120	18	138	0.00058
Pseudohalocynthiibacter aestuariivivens	1591409	S	109	133	242	0.00102
Pukyongiella litopenaei	2605946	S	62	202	264	0.00111
Rhodovulum sp. P5	1564506	S	60	30	90	0.00038
Frigidibacter mobilis	1335048	S	61	101	162	0.00068
Yoonia vestfoldensis	245188	S	58	830	888	0.00374
Thioclava nitratireducens	1915078	S	51	76	127	0.00054
Falsirhodobacter sp. PG104	2692330	S	43	3	46	0.00019
Aestuarium zhoushanense	2820523	S	20	133	153	0.00064
Roseicitreum antarcticum	564137	S	14	0	14	0.00006
Paroceanicella profunda	2579971	S	14	9	23	0.00010
Martelella mediterranea	293089	S	637	2153	2790	0.01175
Martelella sp. AD-3	686597	S	355	2614	2969	0.01251
Martelella sp. NC20	2740298	S	50	41	91	0.00038
Rhizobium oryzihabitans	2267833	S	193	146	339	0.00143
Rhizobium rosettiformans	1368430	S	71	41	112	0.00047
Agrobacterium tumefaciens	358	S	72	27	99	0.00042
Pseudorhizobium flavum	1335061	S	19	4	23	0.00010
Shinella sp. PSBB067	2715959	S	190	32	222	0.00094
Ensifer sp. PDNC004	2811423	S	17	27	44	0.00019
Roseibium aggregatum	187304	S	301	22	323	0.00136
Methylobacterium brachiatum	269660	S	93	56	149	0.00063
Methylobacterium currus	2051553	S	15	4	19	0.00008
Methylorubrum populi	223967	S	47	88	135	0.00057
Brucella anthropi	529	S	137	53	190	0.00080
Beijerinckiaceae bacterium RH AL1	2572036	S	129	1	130	0.00055
Xanthobacter dioxanivorans	2528964	S	43	15	58	0.00024
Mesorhizobium terrae	2725666	S	15	0	15	0.00006
Aquibium oceanicum	1670800	S	13	0	13	0.00005
Tistrella mobilis	171437	S	2397	61	2458	0.01036
Thalassospira marina	2048283	S	214	4	218	0.00092
Thalassospira xiamenensis	220697	S	75	0	75	0.00032
Indioceanicola profundi	2220096	S	68	3	71	0.00030
Skermanella sp. TT6	2775420	S	33	0	33	0.00014
Roseomonas gilardii	257708	S	16	0	16	0.00007
Halomonas ventosae	229007	S	3327	6763	10090	0.04251
Halomonas sulfidaeris	115553	S	1480	622	2102	0.00886
Pseudomonas putida	303	S	1425	934	2359	0.00994
Pseudomonas resinovorans	53412	S	205	22	227	0.00096
Pseudomonas cerasi	1583341	S	13	0	13	0.00005
Stutzerimonas stutzeri	316	S	1444	526	1970	0.00830
Marinobacter sp. NP-4(2019)	2488665	S	2679	0	2679	0.01129
Marinobacter sp. JH2	2547598	S	37	0	37	0.00016
Marinobacter adhaerens	1033846	S	42	111	153	0.00064
Salinimonas iocasae	2572577	S	1984	993	2977	0.01254
Alteromonas sp. RKMC-009	2267264	S	86	0	86	0.00036
Pseudoalteromonas shioyasakiensis	1190813	S	1264	0	1264	0.00533
Pseudoalteromonas arctica	394751	S	433	212	645	0.00272
Pseudoalteromonas sp. NC201	1514074	S	150	0	150	0.00063
Shewanella sp. ANA-3	94122	S	1356	2941	4297	0.01810
Shewanella aestuarii	1028752	S	180	190	370	0.00156
Psychrobacter sp. 4Dc	888437	S	346	1298	1644	0.00693
Psychrobacter sp. 4Bb	888436	S	289	210	499	0.00210
Psychrobacter cryohalolentis	330922	S	60	7	67	0.00028
Acinetobacter sp. 10FS3-1	2563897	S	90	93	183	0.00077
Acinetobacter sp. WCHA55	2004646	S	42	216	258	0.00109
Acinetobacter sp. WCHA45	2004644	S	28	132	160	0.00067
