sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	chromosome	-	-	NODE_532_length_7875_cov_6.709748	7875	0.38895238095238094	201dacd73e6ad812dd43b295b2781841	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1324_length_5290_cov_2.798690	5290	0.5977315689981096	a1954066bffec7fa4d23296927bb7518	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1438_length_5081_cov_2.077278	5081	0.6114938004329856	ad2ad469fac2de808e97c2c442b11086	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1927_length_4435_cov_1.754382	4435	0.5512965050732808	4ff7856067ab2aec58b9c7b1aeb8c094	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1939_length_4426_cov_1.873122	4426	0.5298237686398554	caae5eb4c3bd4aaac2227a137773b6fe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_2972_length_3612_cov_1.947908	3612	0.5891472868217055	9fd9d114637f62bafe0f74bfc67e1dab	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3051_length_3565_cov_2.302943	3565	0.39242636746143056	e6433220d173cffd5b7c9f3a2f63c1fe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3155_length_3506_cov_1.910185	3506	0.6001140901312036	3cf615c8a40513cd5e03f7756a71a207	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3513_length_3331_cov_1.370050	3331	0.570399279495647	5a5be1f288a6b5133372c3e5ce734038	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3744_length_3234_cov_3.039234	3234	0.5822510822510822	38e8fde4c0fc62477b7a7229bf51e17c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_4070_length_3114_cov_2.017247	3114	0.49743095696852924	cd3c02e977647432f3f00991640ed174	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_4498_length_2980_cov_2.130857	2980	0.5238255033557047	13c0484c513ac267d29c2ccbddc7516b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_4649_length_2932_cov_1.613837	2932	0.6067530695770805	46f9e7ea07c1b8a5f429e09dfd7ff48d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_4755_length_2890_cov_1.764242	2890	0.42802768166089966	cb06a07918b1e17f1e8509fd1c62af40	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_5031_length_2814_cov_2.225783	2814	0.5724946695095949	98a635ac3a5790f3d1b4acc5a40c28a1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_5136_length_2792_cov_2.105830	2792	0.3936246418338109	bca51fef75353f895ce510286e08e4d8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_6369_length_2519_cov_1.252066	2519	0.6093687971417229	aaed4cf139b11aa1f6cf248ac1a63b31	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
