sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
filtered_contigs.plasmid	chromosome	-	-	NODE_4_length_159678_cov_0.432425	159678	0.42288856323350743	bbbf6cec481d7639c1ef1ca1d964f444	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_13_length_74094_cov_0.190094	74094	0.39668529165654437	bfcdd5afd883f6c66ffdaeb4f5e1a6f7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_21_length_54805_cov_0.199850	54805	0.38178998266581515	c1f1347a52ff3160a15ae929dff90b80	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_63_length_40686_cov_0.178382	40686	0.6338543970899081	aa28d63682a90e152b17e5ae816bfb74	not tested	-	-	-	-	MPF_F,MPF_G,MPF_G,MPF_G,MPF_G,MPF_T	NC_017958_00056,NC_017958_00033,NC_017958_00034,NC_017958_00039,NC_017958_00042,NC_017958_00038	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_67_length_39766_cov_0.197973	39766	0.632449831514359	d9cf39b38b400e7ec54fdc6f8f022b17	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_87_length_35748_cov_0.331454	35748	0.3717410764238559	3c3594baf8c40dbfe5a04ab84c2d0c28	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_126_length_31667_cov_0.206728	31667	0.631193355859412	2741a689933a7aeade850382897f1f02	not tested	rep_cluster_1149	000427__GU811235_00024	MOBQ	NC_020542_00048	MPF_T	NC_020542_00042	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_157_length_29921_cov_0.159781	29921	0.6330002339494001	f1fdf54f45f19f54ecd7e00c4b5254e1	not tested	rep_cluster_2238	CP017058_00081	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_188_length_28254_cov_0.213390	28254	0.3808310327741205	ab136d1af88af88dca7c33552420979c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_208_length_27292_cov_0.145846	27292	0.6113146709658508	debec61510fa28a81e05512d8988d0c0	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.0461689	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_375_length_22289_cov_0.157458	22289	0.43564089909820986	1e6f77e60fbe1022f8881da09d235e1e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_653_length_17512_cov_0.179349	17512	0.37420054819552306	bcb7a5e81163c9bb4b1960197a0e63eb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_692_length_17125_cov_0.133267	17125	0.6081167883211679	db157816fa9e4a8cfe65383f0083e3c4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_846_length_15896_cov_0.210166	15896	0.599396074484147	be2d253ce19f089055ad2c22be6dcfbe	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.0461689	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1519_length_12447_cov_0.162941	12447	0.37752068771591546	67693970378c67b7bab7109671878f83	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AC773	-	NODE_1663_length_11975_cov_0.174891	11975	0.5951565762004175	db9fa0d2f583f1f00bcc55ec0d9c55d5	not tested	-	-	-	-	-	-	-	-	-	CP009884	0.0283151	Pantoea sp. PSNIH1	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_1854_length_11473_cov_0.134781	11473	0.5825852000348645	ff66c60bf760e8085934e88023a9da52	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_2221_length_10624_cov_0.136247	10624	0.5968561746987951	b6bca3e75defdb50ecc437867f8e5fff	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	plasmid	AD061	-	NODE_2794_length_9640_cov_0.241589	9640	0.6066390041493775	01608831dd06b20103ade309472542aa	not tested	-	-	-	-	-	-	-	-	-	CP015441	0.0461689	Erythrobacter atlanticus	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3227_length_9037_cov_0.179123	9037	0.3630629633728007	bbaf3373babb0d8d7e686d6629a7e93c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_3397_length_8841_cov_0.222260	8841	0.6193869471779211	9cf4d77cb096dd9928f72c9ba0ceac3f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_4097_length_8140_cov_0.561249	8140	0.3877149877149877	5a15ef85a91248a09c661898d59f6a14	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_7752_length_6125_cov_0.413209	6125	0.46383673469387754	4851b7a7eac16c708772bd5d9590c20f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_8600_length_5845_cov_0.104246	5845	0.5762189905902481	c1410eb427abeab8ea9edab38672cd33	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
filtered_contigs.plasmid	chromosome	-	-	NODE_10246_length_5376_cov_0.094940	5376	0.5902157738095238	a162ff0f57aaaf505652c0060357197c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
