name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinimonas iocasae	2572577	S	1367	942	2309	0.21291
Alteromonas sp. RKMC-009	2267264	S	330	1	331	0.03052
Pseudoalteromonas arctica	394751	S	101	56	157	0.01448
Pseudoalteromonas shioyasakiensis	1190813	S	36	0	36	0.00332
Pseudoalteromonas sp. NC201	1514074	S	24	0	24	0.00221
Shewanella aestuarii	1028752	S	60	58	118	0.01088
Marinobacter sp. NP-4(2019)	2488665	S	1628	0	1628	0.15012
Pseudomonas putida	303	S	21	21	42	0.00387
Stutzerimonas stutzeri	316	S	20	9	29	0.00267
Acinetobacter sp. 10FS3-1	2563897	S	85	122	207	0.01909
Acinetobacter sp. WCHA45	2004644	S	79	651	730	0.06731
Acinetobacter sp. WCHA55	2004646	S	61	672	733	0.06759
Acinetobacter piscicola	2006115	S	108	296	404	0.03725
Acinetobacter radioresistens	40216	S	28	20	48	0.00443
Halomonas ventosae	229007	S	276	444	720	0.06639
Halomonas sulfidaeris	115553	S	245	133	378	0.03485
Proteus sp. ZN5	2697019	S	63	880	943	0.08695
Enterobacter cloacae complex sp. ECNIH7	1915310	S	17	78	95	0.00876
Vibrio tubiashii	29498	S	94	49	143	0.01319
Vibrio rumoiensis	76258	S	80	358	438	0.04039
Stenotrophomonas rhizophila	216778	S	20	37	57	0.00526
Novosphingobium resinovorum	158500	S	58	68	126	0.01162
Sphingobium baderi	1332080	S	26	151	177	0.01632
Sphingobium cloacae	120107	S	18	165	183	0.01687
Sphingomonas sanxanigenens	397260	S	12	47	59	0.00544
Porphyrobacter sp. YT40	2547601	S	52	48	100	0.00922
Aurantiacibacter atlanticus	1648404	S	19	93	112	0.01033
Sulfitobacter sp. THAF37	2587855	S	48	191	239	0.02204
Sulfitobacter sp. D7	1968541	S	45	78	123	0.01134
Salipiger abyssi	1250539	S	36	48	84	0.00775
Beijerinckiaceae bacterium RH AL1	2572036	S	43	1	44	0.00406
Caulobacter sp. FWC26	69665	S	13	0	13	0.00120
