name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alcanivorax sp. DSM 26293	1798238	S	203607	262232	465839	0.14492
Alcanivorax sp. DG881	236097	S	25043	21352	46395	0.01443
Alcanivorax sp.	1872427	S	10889	8028	18917	0.00588
Alcanivorax sp. UBA4485	1945988	S	261	275	536	0.00017
Alcanivorax sp. DP30	2606217	S	245	93	338	0.00011
Alcanivorax jadensis	64988	S	18037	12722	30759	0.00957
Alcanivorax borkumensis	59754	S	3233	1071	4304	0.00134
Alcanivorax hongdengensis	519051	S	682	326	1008	0.00031
Alcanivorax profundi	2338368	S	135	435	570	0.00018
Alcanivorax sediminis	2663008	S	98	35	133	0.00004
Alcanivorax nanhaiticus	1177154	S	84	100	184	0.00006
Alloalcanivorax venustensis	172371	S	3452	9770	13222	0.00411
Alloalcanivorax profundimaris	2735259	S	25	27	52	0.00002
Alloalcanivorax mobilis	2019569	S	23	5	28	0.00001
Alcanivoracaceae bacterium	2024895	S	1941	2074	4015	0.00125
Oceanospirillaceae bacterium	1899355	S	6946	1806	8752	0.00272
Thalassolituus oleivorans	187493	S	3181	1466	4647	0.00145
Thalassolituus sp. UBA2107	1947659	S	257	1163	1420	0.00044
Oleibacter marinus	484498	S	39	112	151	0.00005
Oleibacter sp.	2024845	S	22	8	30	0.00001
Oceanobacter sp.	2030817	S	43	9	52	0.00002
Neptuniibacter sp. UBA6509	1946976	S	25	3	28	0.00001
Halomonas aquamarina	77097	S	1436	7019	8455	0.00263
Halomonas sp. UBA3074	1946584	S	188	313	501	0.00016
Halomonas sp.	1486246	S	46	27	73	0.00002
Halomonas piezotolerans	2609667	S	232	311	543	0.00017
Halomonas lionensis	1144478	S	140	561	701	0.00022
Halomonas titanicae	664683	S	78	253	331	0.00010
Halomonas salicampi	1449798	S	59	24	83	0.00003
Halomonas sulfidaeris	115553	S	32	12	44	0.00001
Halomonas meridiana	29570	S	31	53	84	0.00003
Halomonas sedimenti	2729618	S	21	45	66	0.00002
Salinicola salarius	430457	S	407	229	636	0.00020
Salinicola sp.	1978524	S	92	111	203	0.00006
Pseudoalteromonas atlantica	288	S	12959	20809	33768	0.01050
Pseudoalteromonas arabiensis	874454	S	8191	5613	13804	0.00429
Pseudoalteromonas tetraodonis	43659	S	7189	24493	31682	0.00986
Pseudoalteromonas sp. DL-6	1390185	S	302	957	1259	0.00039
Pseudoalteromonas sp.	53249	S	241	816	1057	0.00033
Pseudoalteromonas sp. 0303	2743618	S	183	1534	1717	0.00053
Pseudoalteromonas sp. P1-25	1723758	S	92	109	201	0.00006
Pseudoalteromonas sp. Z1A8	2686354	S	68	188	256	0.00008
Pseudoalteromonas sp. XI10	1766621	S	37	309	346	0.00011
Pseudoalteromonas sp. MEBiC 03607	2563601	S	36	74	110	0.00003
Pseudoalteromonas sp. MMG007	2822684	S	30	46	76	0.00002
Pseudoalteromonas sp. 3D05	2045444	S	16	8	24	0.00001
Pseudoalteromonas sp. EB27	1938368	S	15	59	74	0.00002
Pseudoalteromonas sp. NBT06-2	2025950	S	15	1	16	0.00000
Pseudoalteromonas shioyasakiensis	1190813	S	1383	8756	10139	0.00315
Pseudoalteromonas ruthenica	151081	S	1193	221	1414	0.00044
Pseudoalteromonas undina	43660	S	1032	3702	4734	0.00147
Pseudoalteromonas lipolytica	570156	S	511	1134	1645	0.00051
Pseudoalteromonas nigrifaciens	28109	S	281	1027	1308	0.00041
Pseudoalteromonas prydzensis	182141	S	257	264	521	0.00016
Pseudoalteromonas marina	267375	S	95	121	216	0.00007
Pseudoalteromonas gelatinilytica	1703256	S	77	287	364	0.00011
Pseudoalteromonas espejiana	28107	S	53	63	116	0.00004
Pseudoalteromonas distincta	77608	S	52	311	363	0.00011
Pseudoalteromonas arctica	394751	S	50	84	134	0.00004
Pseudoalteromonas carrageenovora	227	S	45	99	144	0.00004
Pseudoalteromonas rhizosphaerae	2518973	S	44	128	172	0.00005
