name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Ketobacter sp. MCCC 1A13808	2602738	S	179429	25419	204848	0.06368
Ketobacter alkanivorans	1917421	S	72	21	93	0.00003
Alcanivorax sp.	1872427	S	23221	16965	40186	0.01249
Alcanivorax sp. DSM 26293	1798238	S	19305	31805	51110	0.01589
Alcanivorax sp. DG881	236097	S	5650	6210	11860	0.00369
Alcanivorax sp. DP30	2606217	S	372	192	564	0.00018
Alcanivorax sp. UBA4485	1945988	S	18	12	30	0.00001
Alcanivorax jadensis	64988	S	5277	4839	10116	0.00314
Alcanivorax profundi	2338368	S	2525	5438	7963	0.00248
Alcanivorax hongdengensis	519051	S	191	89	280	0.00009
Alcanivorax borkumensis	59754	S	59	22	81	0.00003
Alcanivorax nanhaiticus	1177154	S	21	24	45	0.00001
Alcanivoracaceae bacterium	2024895	S	344	197	541	0.00017
Alloalcanivorax venustensis	172371	S	220	360	580	0.00018
Halomonas aquamarina	77097	S	1446	7957	9403	0.00292
Halomonas sp. UBA3074	1946584	S	213	397	610	0.00019
Halomonas sp.	1486246	S	41	25	66	0.00002
Halomonas piezotolerans	2609667	S	207	313	520	0.00016
Halomonas lionensis	1144478	S	134	613	747	0.00023
Halomonas sedimenti	2729618	S	32	80	112	0.00003
Halomonas meridiana	29570	S	19	37	56	0.00002
Halomonas maris	2729617	S	16	66	82	0.00003
Salinicola sp.	1978524	S	120	60	180	0.00006
Thalassolituus oleivorans	187493	S	2854	1048	3902	0.00121
Thalassolituus sp. UBA2107	1947659	S	92	294	386	0.00012
Thalassolituus sp. C2-1	2597518	S	53	15	68	0.00002
Oceanospirillaceae bacterium	1899355	S	1156	251	1407	0.00044
Oceanobacter sp.	2030817	S	338	61	399	0.00012
Marinomonas piezotolerans	2213058	S	34	65	99	0.00003
Neptuniibacter sp. UBA6509	1946976	S	45	6	51	0.00002
Oleibacter sp.	2024845	S	16	4	20	0.00001
Gammaproteobacteria bacterium	1913989	S	105944	17714	123658	0.03844
Gammaproteobacteria bacterium UBA6940	1948640	S	27149	3234	30383	0.00945
Gammaproteobacteria bacterium UBA7310	1948647	S	443	94	537	0.00017
gamma proteobacterium HdN1	83406	S	130	27	157	0.00005
gamma proteobacterium SCGC AAA007-O20	913327	S	124	44	168	0.00005
Gammaproteobacteria bacterium TMED112	1986734	S	76	19	95	0.00003
Gammaproteobacteria bacterium UBA3532	1948611	S	58	21	79	0.00002
Gammaproteobacteria bacterium UBA1961	1948588	S	50	8	58	0.00002
Gammaproteobacteria bacterium UBA2675	1948596	S	47	106	153	0.00005
Gammaproteobacteria bacterium TMED225	1986748	S	35	16	51	0.00002
gamma proteobacterium SCGC AB-629-P17	1131274	S	27	25	52	0.00002
Gammaproteobacteria bacterium UBA1119	1948582	S	20	7	27	0.00001
Gammaproteobacteria bacterium REDSEA-S15_B12	1811666	S	17	8	25	0.00001
Alteromonas australica	589873	S	17442	7897	25339	0.00788
Alteromonas macleodii	28108	S	14083	31479	45562	0.01416
Alteromonas sp. RKMC-009	2267264	S	4401	831	5232	0.00163
Alteromonas sp. IB21	2779369	S	256	278	534	0.00017
Alteromonas sp. KUL106	2480799	S	15	7	22	0.00001
Alteromonas sp. KC3	2795688	S	15	5	20	0.00001
Alteromonas sp. KUL42	2480797	S	14	2	16	0.00000
Alteromonas sp. BL110	1714845	S	13	30	43	0.00001
Alteromonas confluentis	1656094	S	3383	424	3807	0.00118
Alteromonas mediterranea	314275	S	3236	4155	7391	0.00230
Alteromonas abrolhosensis	1892904	S	546	758	1304	0.00041
Alteromonas marina	203795	S	329	705	1034	0.00032
Alteromonas profundi	2696062	S	172	96	268	0.00008
Alteromonas antoniana	2803813	S	154	96	250	0.00008
Alteromonas alba	2079529	S	116	905	1021	0.00032
Alteromonas hispanica	315421	S	76	12	88	0.00003
Alteromonas oceani	2071609	S	67	243	310	0.00010
Alteromonas oceanisediminis	2836180	S	53	10	63	0.00002
Alteromonas portus	2565549	S	48	53	101	0.00003
Alteromonas naphthalenivorans	715451	S	36	62	98	0.00003
Alteromonas gracilis	1479524	S	21	16	37	0.00001
Alteromonas pelagimontana	1858656	S	16	1	17	0.00001
Alteromonas genovensis	471225	S	13	12	25	0.00001
Salinimonas sediminis	2303538	S	24	15	39	0.00001
Alteromonadaceae bacterium UBA2620	1951386	S	298	1156	1454	0.00045
Alteromonadaceae bacterium	1916082	S	96	41	137	0.00004
Catenovulum agarivorans	1172192	S	164	9	173	0.00005
Marisediminitalea aggregata	634436	S	107	22	129	0.00004
Paraglaciecola polaris	222814	S	22	6	28	0.00001
Pseudoalteromonas atlantica	288	S	3199	7772	10971	0.00341
Pseudoalteromonas lipolytica	570156	S	703	2337	3040	0.00095
Pseudoalteromonas haloplanktis	228	S	288	272	560	0.00017
Pseudoalteromonas arabiensis	874454	S	162	170	332	0.00010
Pseudoalteromonas sp. 0303	2743618	S	44	538	582	0.00018
Pseudoalteromonas sp.	53249	S	24	119	143	0.00004
Pseudoalteromonas sp. P1-25	1723758	S	21	37	58	0.00002
Pseudoalteromonas tetraodonis	43659	S	87	441	528	0.00016
Pseudoalteromonas shioyasakiensis	1190813	S	59	567	626	0.00019
Pseudoalteromonas prydzensis	182141	S	48	74	122	0.00004
Pseudoalteromonas gelatinilytica	1703256	S	18	103	121	0.00004
Idiomarina loihiensis	135577	S	622	430	1052	0.00033
Idiomarina zobellii	86103	S	395	1167	1562	0.00049
Idiomarina baltica	190892	S	124	189	313	0.00010
Idiomarina piscisalsi	1096243	S	66	150	216	0.00007
Idiomarina aquatica	1327752	S	38	17	55	0.00002
Idiomarinaceae bacterium	1898113	S	100	95	195	0.00006
Litorilituus lipolyticus	2491017	S	17	1	18	0.00001
Methylophaga sp.	2024840	S	8133	1826	9959	0.00310
Methylophaga sp. UBA2689	1946878	S	5731	7197	12928	0.00402
